;Attribute1;Attribute2;Attribute3;Attribute4;Attribute5;Attribute6;Attribute7;Attribute8;Attribute9;Attribute10;Attribute11;Attribute12;Attribute13;Attribute14;Attribute15;Attribute16;Attribute17;Attribute18;Attribute19;Attribute20;class;predict;euclidean;euclidean_medio;hamming;hamming_medio;cobertura_pct;erro_pct
16;A11;10;A32;A40;1418;A62;A73;3;A93;A101;2;A121;35;A143;A151;1;A172;1;A191;A201;0,0;ok;4,462194442749023;2,554600336998701;2,0;1,665;100,0;0,0
17;A11;15;A34;A49;15065;A63;A73;2;A93;A101;4;A123;27;A141;A152;1;A173;1;A191;A201;0,0;ok;2,4290823936462402;2,554600336998701;2,0;1,665;100,0;0,0
18;A12;24;A34;A40;13981;A62;A72;4;A91;A101;2;A123;37;A143;A152;1;A173;1;A192;A202;0,0;ok;4,105628490447998;2,554600336998701;2,0;1,665;100,0;0,0
19;A12;30;A30;A49;4221;A61;A73;2;A93;A103;1;A123;28;A143;A152;2;A173;1;A191;A201;1,0;ok;4,472229957580566;2,554600336998701;2,0;1,665;100,0;0,0
20;A11;9;A32;A40;1422;A61;A72;3;A93;A101;2;A122;27;A143;A153;1;A174;1;A192;A202;1,0;ok;4,114112854003906;2,554600336998701;2,0;1,665;100,0;0,0
21;A14;10;A32;A40;1546;A61;A73;3;A93;A101;2;A121;19;A143;A152;1;A172;2;A191;A202;0,0;ok;1,020854115486145;2,554600336998701;1,0;1,665;100,0;0,0
22;A12;18;A30;A42;3244;A61;A73;1;A92;A101;4;A123;33;A141;A152;2;A171;1;A192;A201;1,0;ok;2,779453754425049;2,554600336998701;1,0;1,665;100,0;0,0
23;A11;42;A33;A43;4370;A61;A74;3;A93;A101;2;A122;26;A143;A152;2;A173;2;A192;A202;1,0;ok;4,596567630767822;2,554600336998701;2,0;1,665;100,0;0,0
24;A14;30;A34;A44;436;A65;A75;1;A93;A101;4;A123;63;A143;A152;2;A173;1;A191;A201;0,0;ok;1,916390061378479;2,554600336998701;2,0;1,665;100,0;0,0
25;A11;24;A32;A41;13438;A61;A73;3;A93;A103;4;A124;63;A141;A152;1;A173;2;A192;A201;0,0;ok;1,8816564083099365;2,554600336998701;1,0;1,665;100,0;0,0
26;A11;36;A33;A49;8947;A65;A74;3;A93;A101;2;A123;31;A142;A152;1;A174;2;A192;A201;0,0;ok;3,8008501529693604;2,554600336998701;2,0;1,665;100,0;0,0
27;A13;12;A32;A46;8947;A61;A72;4;A92;A101;4;A122;53;A143;A152;1;A173;1;A191;A201;1,0;ok;2,222445011138916;2,554600336998701;2,0;1,665;100,0;0,0
28;A12;6;A32;A45;12510;A61;A72;3;A94;A101;1;A122;22;A143;A152;1;A172;1;A191;A201;0,0;ok;2,157623291015625;2,554600336998701;1,0;1,665;100,0;0,0
29;A14;33;A31;A41;14322;A61;A74;3;A93;A101;2;A123;35;A143;A152;2;A174;1;A192;A201;0,0;ok;2,861997127532959;2,554600336998701;2,0;1,665;100,0;0,0
30;A12;21;A34;A42;14661;A64;A75;3;A93;A101;2;A123;32;A143;A152;2;A173;1;A192;A201;0,0;ok;2,2775158882141113;2,554600336998701;2,0;1,665;100,0;0,0
31;A14;6;A32;A44;1338;A63;A73;1;A91;A101;4;A121;19;A143;A152;1;A173;1;A191;A201;0,0;ok;3,6580607891082764;2,554600336998701;1,0;1,665;100,0;0,0
32;A14;24;A32;A42;15001;A63;A75;3;A93;A101;4;A122;53;A143;A151;1;A173;1;A191;A201;0,0;ok;2,80615234375;2,554600336998701;2,0;1,665;100,0;0,0
33;A12;12;A32;A42;12042;A61;A72;3;A92;A101;1;A121;34;A143;A151;1;A174;1;A191;A201;0,0;ok;1,6151747703552246;2,554600336998701;1,0;1,665;100,0;0,0
34;A14;38;A34;A40;438;A61;A71;1;A92;A101;2;A122;38;A143;A152;1;A171;1;A191;A201;0,0;ok;1,7256622314453125;2,554600336998701;2,0;1,665;100,0;0,0
35;A14;6;A32;A48;1238;A65;A71;4;A93;A101;4;A122;19;A143;A152;1;A174;2;A192;A201;0,0;ok;1,4462100267410278;2,554600336998701;1,0;1,665;100,0;0,0
36;A14;36;A34;A43;1582;A64;A75;4;A93;A101;4;A123;19;A143;A152;2;A173;1;A191;A201;0,0;ok;2,588334560394287;2,554600336998701;2,0;1,665;100,0;0,0
37;A11;6;A32;A46;448;A61;A72;4;A92;A101;4;A122;19;A143;A152;1;A173;1;A191;A201;0,0;ok;0,34028470516204834;2,554600336998701;1,0;1,665;100,0;0,0
38;A11;24;A32;A43;999;A65;A75;4;A94;A101;2;A123;25;A143;A152;2;A173;1;A191;A201;0,0;ok;2,8058419227600098;2,554600336998701;2,0;1,665;100,0;0,0
39;A12;12;A32;A43;15397;A61;A73;1;A92;A101;1;A123;22;A143;A152;1;A173;1;A192;A201;0,0;ok;2,4751100540161133;2,554600336998701;1,0;1,665;100,0;0,0
40;A14;6;A34;A43;1554;A61;A74;1;A92;A101;2;A123;19;A143;A151;2;A173;1;A192;A201;0,0;ok;0,42535585165023804;2,554600336998701;1,0;1,665;100,0;0,0
41;A14;24;A32;A42;13939;A62;A73;2;A93;A101;1;A123;25;A142;A152;1;A173;1;A191;A201;0,0;ok;2,3310134410858154;2,554600336998701;2,0;1,665;100,0;0,0
42;A12;45;A34;A41;13287;A62;A71;3;A93;A101;4;A123;27;A143;A152;1;A171;1;A191;A201;0,0;ok;3,1868133544921875;2,554600336998701;2,0;1,665;100,0;0,0
43;A12;67;A32;A40;2002;A61;A74;3;A93;A101;4;A122;30;A143;A151;1;A173;2;A192;A201;0,0;ok;3,645761251449585;2,554600336998701;1,0;1,665;100,0;0,0
44;A11;12;A34;A40;16274;A61;A72;4;A93;A101;2;A123;46;A141;A152;2;A173;1;A192;A201;1,0;ok;3,7897417545318604;2,554600336998701;2,0;1,665;100,0;0,0
45;A14;24;A34;A40;12404;A62;A74;4;A94;A101;3;A122;27;A143;A152;2;A173;1;A192;A201;0,0;ok;1,7791085243225098;2,554600336998701;1,0;1,665;100,0;0,0
46;A14;36;A33;A41;11054;A65;A73;4;A93;A101;2;A123;19;A143;A152;1;A174;1;A192;A201;0,0;ok;1,2680569887161255;2,554600336998701;2,0;1,665;100,0;0,0
47;A12;12;A32;A46;719;A62;A75;4;A93;A101;4;A123;41;A141;A152;1;A172;2;A191;A201;0,0;ok;1,7861573696136475;2,554600336998701;2,0;1,665;100,0;0,0
48;A14;12;A32;A40;3527;A65;A72;4;A93;A101;3;A122;19;A143;A152;1;A174;2;A192;A201;0,0;ok;2,8374006748199463;2,554600336998701;2,0;1,665;100,0;0,0
49;A14;39;A34;A49;9566;A61;A73;2;A92;A101;2;A123;31;A142;A152;2;A173;1;A191;A201;0,0;ok;1,7922875881195068;2,554600336998701;2,0;1,665;100,0;0,0
50;A14;36;A34;A46;8065;A61;A73;3;A92;A101;2;A124;25;A143;A152;2;A174;1;A192;A201;1,0;ok;2,514800548553467;2,554600336998701;1,0;1,665;100,0;0,0
51;A14;15;A32;A40;3186;A64;A74;2;A92;A101;3;A123;19;A143;A151;1;A173;1;A191;A201;0,0;ok;0,08507108688354492;2,554600336998701;1,0;1,665;100,0;0,0
52;A12;12;A32;A40;1101;A61;A73;3;A94;A101;2;A121;27;A143;A152;2;A173;1;A192;A201;0,0;ok;1,6765336990356445;2,554600336998701;1,0;1,665;100,0;0,0
53;A11;10;A32;A43;14686;A61;A75;3;A93;A101;4;A121;52;A143;A152;1;A172;1;A191;A201;0,0;ok;2,2139976024627686;2,554600336998701;1,0;1,665;100,0;0,0
54;A12;24;A31;A410;9631;A61;A73;2;A93;A102;3;A123;39;A143;A152;2;A174;2;A192;A201;0,0;ok;2,6001877784729004;2,554600336998701;2,0;1,665;100,0;0,0
55;A12;66;A32;A43;13430;A61;A72;3;A94;A101;3;A121;26;A143;A152;1;A172;1;A191;A202;0,0;ok;4,593317985534668;2,554600336998701;2,0;1,665;100,0;0,0
56;A12;48;A32;A43;12589;A65;A74;4;A93;A101;1;A123;41;A143;A152;2;A173;2;A192;A201;0,0;ok;1,5409036874771118;2,554600336998701;1,0;1,665;100,0;0,0
57;A13;24;A32;A42;12410;A61;A72;2;A92;A101;4;A123;26;A143;A152;1;A173;1;A191;A201;0,0;ok;1,5500309467315674;2,554600336998701;1,0;1,665;100,0;0,0
58;A12;12;A30;A43;3573;A61;A73;1;A92;A101;1;A123;23;A143;A152;1;A172;1;A191;A201;0,0;ok;3,8801326751708984;2,554600336998701;2,0;1,665;100,0;0,0
59;A14;15;A34;A40;443;A65;A75;1;A91;A101;4;A123;59;A143;A152;1;A173;1;A192;A201;0,0;ok;1,4922641515731812;2,554600336998701;2,0;1,665;100,0;0,0
60;A11;32;A30;A46;3414;A61;A72;2;A93;A101;1;A122;26;A143;A152;2;A173;1;A191;A201;0,0;ok;2,6687397956848145;2,554600336998701;2,0;1,665;100,0;0,0
61;A11;12;A34;A40;2122;A61;A73;3;A93;A101;2;A121;39;A143;A151;2;A172;2;A191;A201;0,0;ok;3,686048984527588;2,554600336998701;1,0;1,665;100,0;0,0
62;A11;28;A32;A40;4006;A61;A73;1;A93;A101;2;A123;45;A143;A152;1;A173;1;A191;A201;1,0;ok;2,2560806274414062;2,554600336998701;2,0;1,665;100,0;0,0
63;A11;12;A32;A43;1591;A61;A75;4;A94;A101;2;A121;40;A143;A152;1;A172;1;A191;A201;1,0;ok;1,6069542169570923;2,554600336998701;2,0;1,665;100,0;0,0
64;A12;9;A32;A42;15091;A61;A73;4;A92;A101;1;A122;30;A143;A152;1;A173;1;A191;A201;0,0;ok;2,5364956855773926;2,554600336998701;1,0;1,665;100,0;0,0
65;A12;12;A32;A42;14260;A65;A75;1;A92;A101;2;A122;25;A141;A152;1;A173;1;A192;A201;0,0;ok;2,0577597618103027;2,554600336998701;1,0;1,665;100,0;0,0
66;A11;55;A34;A42;1872;A61;A71;4;A93;A101;4;A124;52;A143;A153;3;A174;1;A192;A201;0,0;ok;3,521714925765991;2,554600336998701;2,0;1,665;100,0;0,0
67;A13;24;A32;A42;2892;A61;A75;3;A91;A103;4;A124;19;A143;A153;1;A173;1;A191;A201;0,0;ok;5,085578441619873;2,554600336998701;2,0;1,665;100,0;0,0
68;A14;18;A32;A48;12346;A61;A72;3;A94;A101;4;A121;39;A143;A152;1;A173;1;A192;A201;0,0;ok;2,411868095397949;2,554600336998701;2,0;1,665;100,0;0,0
69;A14;36;A33;A49;12505;A65;A72;4;A93;A101;4;A121;27;A143;A151;2;A173;1;A192;A201;0,0;ok;1,9986953735351562;2,554600336998701;2,0;1,665;100,0;0,0
70;A12;18;A32;A42;12855;A65;A72;4;A92;A101;3;A121;27;A143;A151;1;A173;1;A191;A201;0,0;ok;1,9562854766845703;2,554600336998701;1,0;1,665;100,0;0,0
71;A11;68;A34;A41;10623;A61;A75;3;A93;A101;4;A124;38;A143;A153;3;A174;2;A192;A201;0,0;ok;2,5188896656036377;2,554600336998701;1,0;1,665;100,0;0,0
72;A12;42;A32;A40;884;A61;A75;4;A93;A101;4;A123;36;A141;A152;1;A173;2;A192;A201;0,0;ok;2,3366658687591553;2,554600336998701;2,0;1,665;100,0;0,0
73;A11;12;A34;A49;1264;A65;A75;4;A93;A101;2;A124;57;A143;A151;1;A172;1;A191;A201;0,0;ok;3,0810370445251465;2,554600336998701;2,0;1,665;100,0;0,0
74;A12;48;A30;A410;18424;A61;A73;1;A92;A101;2;A122;32;A141;A152;1;A174;1;A192;A201;0,0;ok;3,686048984527588;2,554600336998701;1,0;1,665;100,0;0,0
75;A11;6;A34;A40;12559;A61;A73;1;A93;A101;3;A121;37;A143;A151;3;A173;2;A191;A201;0,0;ok;1,58976149559021;2,554600336998701;1,0;1,665;100,0;0,0
76;A12;24;A32;A42;13862;A62;A75;4;A91;A101;4;A124;30;A143;A153;1;A173;1;A191;A201;0,0;ok;3,150419235229492;2,554600336998701;2,0;1,665;100,0;0,0
77;A14;15;A32;A43;12786;A61;A75;4;A92;A101;2;A123;54;A141;A151;1;A174;1;A192;A201;0,0;ok;1,6497154235839844;2,554600336998701;1,0;1,665;100,0;0,0
78;A12;48;A32;A42;9960;A61;A72;1;A92;A103;2;A123;26;A143;A152;1;A173;1;A192;A202;1,0;ok;5,6603240966796875;2,554600336998701;2,0;1,665;100,0;0,0
79;A12;24;A32;A42;4736;A61;A72;2;A92;A101;4;A123;25;A142;A152;1;A172;1;A191;A201;0,0;ok;2,1941933631896973;2,554600336998701;2,0;1,665;100,0;0,0
80;A12;36;A32;A40;16597;A62;A75;4;A93;A101;2;A124;57;A143;A153;1;A174;1;A192;A201;1,0;ok;0,7388824224472046;2,554600336998701;2,0;1,665;100,0;0,0
81;A14;6;A34;A40;250;A64;A73;2;A92;A101;2;A121;19;A141;A152;2;A172;1;A191;A201;0,0;ok;1,8715660572052002;2,554600336998701;1,0;1,665;100,0;0,0
82;A11;18;A32;A410;1442;A61;A74;4;A93;A101;4;A124;32;A143;A153;2;A172;2;A191;A201;1,0;ok;1,1135164499282837;2,554600336998701;2,0;1,665;100,0;0,0
83;A13;12;A32;A49;888;A61;A75;4;A93;A101;4;A123;41;A141;A152;1;A172;2;A191;A201;1,0;ok;3,3139705657958984;2,554600336998701;2,0;1,665;100,0;0,0
84;A12;15;A32;A43;14636;A61;A75;4;A93;A101;3;A123;37;A143;A152;1;A173;2;A191;A201;0,0;ok;2,4758260250091553;2,554600336998701;1,0;1,665;100,0;0,0
85;A12;24;A34;A49;12435;A61;A75;4;A91;A101;4;A121;31;A143;A152;2;A171;1;A192;A201;0,0;ok;3,35508131980896;2,554600336998701;2,0;1,665;100,0;0,0
86;A12;36;A33;A40;2862;A62;A75;4;A91;A101;3;A124;30;A143;A153;1;A173;1;A191;A202;1,0;ok;4,4475908279418945;2,554600336998701;2,0;1,665;100,0;0,0
87;A14;24;A34;A43;12813;A61;A75;4;A94;A102;3;A121;46;A143;A152;2;A173;1;A191;A201;0,0;ok;1,8258187770843506;2,554600336998701;1,0;1,665;100,0;0,0
88;A14;4;A32;A42;601;A61;A72;1;A92;A101;3;A121;49;A143;A151;1;A172;2;A191;A202;1,0;ok;4,29874849319458;2,554600336998701;2,0;1,665;100,0;0,0
89;A11;12;A34;A40;2121;A65;A73;4;A93;A101;2;A122;30;A143;A152;2;A173;1;A191;A201;1,0;ok;2,464445114135742;2,554600336998701;1,0;1,665;100,0;0,0
90;A11;51;A34;A40;6761;A61;A74;1;A93;A101;3;A124;45;A143;A152;2;A174;2;A192;A201;0,0;ok;3,9015235900878906;2,554600336998701;2,0;1,665;100,0;0,0
91;A13;24;A31;A42;6872;A61;A73;2;A91;A101;1;A122;55;A141;A152;1;A173;1;A192;A201;1,0;ok;1,8574169874191284;2,554600336998701;2,0;1,665;100,0;0,0
92;A11;12;A31;A42;1262;A65;A75;2;A91;A101;4;A122;49;A143;A152;1;A172;1;A192;A201;0,0;ok;0,8557329177856445;2,554600336998701;1,0;1,665;100,0;0,0
93;A11;18;A34;A43;9095;A61;A74;4;A92;A101;1;A122;32;A143;A152;2;A174;1;A192;A201;0,0;ok;2,8038227558135986;2,554600336998701;2,0;1,665;100,0;0,0
94;A11;12;A30;A41;1526;A61;A75;4;A93;A101;1;A124;66;A143;A153;2;A174;1;A191;A201;0,0;ok;4,34116792678833;2,554600336998701;2,0;1,665;100,0;0,0
95;A11;6;A32;A43;13686;A63;A73;2;A93;A101;3;A121;44;A142;A151;1;A173;2;A191;A201;0,0;ok;2,4059135913848877;2,554600336998701;2,0;1,665;100,0;0,0
96;A12;24;A32;A43;3092;A62;A72;3;A94;A101;2;A124;22;A143;A151;1;A173;1;A192;A201;0,0;ok;0,913642168045044;2,554600336998701;1,0;1,665;100,0;0,0
97;A14;48;A31;A49;6281;A61;A73;1;A92;A101;1;A121;27;A142;A152;1;A173;1;A191;A201;0,0;ok;0,47819915413856506;2,554600336998701;1,0;1,665;100,0;0,0
98;A14;4;A34;A40;1455;A61;A74;2;A93;A101;1;A121;19;A143;A152;3;A172;2;A191;A201;0,0;ok;1,9566371440887451;2,554600336998701;1,0;1,665;100,0;0,0
99;A14;15;A32;A43;1979;A65;A75;4;A93;A101;2;A123;19;A143;A152;1;A173;1;A191;A201;0,0;ok;1,3611388206481934;2,554600336998701;1,0;1,665;100,0;0,0
100;A14;12;A32;A46;2390;A65;A75;4;A93;A101;3;A123;19;A143;A152;1;A173;1;A192;A201;0,0;ok;3,6295244693756104;2,554600336998701;2,0;1,665;100,0;0,0
101;A11;24;A31;A41;5433;A65;A71;2;A92;A101;4;A122;26;A143;A151;1;A174;1;A192;A201;0,0;ok;2,656407356262207;2,554600336998701;2,0;1,665;100,0;0,0
102;A14;54;A32;A42;1131;A61;A71;4;A92;A101;2;A123;33;A143;A152;1;A173;1;A191;A201;1,0;ok;3,466803550720215;2,554600336998701;2,0;1,665;100,0;0,0
103;A12;36;A32;A40;909;A63;A75;4;A93;A101;4;A122;47;A143;A152;1;A173;1;A191;A201;0,0;ok;1,9200143814086914;2,554600336998701;2,0;1,665;100,0;0,0
104;A14;9;A30;A49;1449;A61;A74;3;A92;A101;2;A123;27;A143;A151;2;A173;1;A191;A201;0,0;ok;2,462301731109619;2,554600336998701;2,0;1,665;100,0;0,0
105;A11;18;A33;A42;1808;A61;A74;4;A92;A101;1;A124;22;A143;A152;1;A173;1;A191;A201;0,0;ok;3,7197980880737305;2,554600336998701;2,0;1,665;100,0;0,0
106;A11;36;A34;A42;2348;A61;A73;3;A94;A101;2;A122;46;A143;A152;4;A173;1;A192;A202;1,0;ok;4,7434282302856445;2,554600336998701;2,0;1,665;100,0;0,0
107;A11;20;A32;A42;13807;A65;A74;4;A93;A101;4;A123;28;A143;A152;1;A173;1;A192;A201;0,0;ok;2,2763590812683105;2,554600336998701;2,0;1,665;100,0;0,0
108;A12;15;A32;A43;13409;A61;A72;2;A92;A101;3;A121;25;A143;A152;1;A172;1;A191;A201;0,0;ok;2,1531856060028076;2,554600336998701;2,0;1,665;100,0;0,0
109;A14;24;A32;A43;13134;A63;A75;4;A92;A101;1;A123;28;A143;A152;1;A173;1;A191;A201;0,0;ok;2,2510604858398438;2,554600336998701;2,0;1,665;100,0;0,0
110;A14;36;A30;A46;1819;A61;A73;4;A91;A101;4;A124;37;A142;A153;1;A173;1;A192;A201;0,0;ok;3,020467519760132;2,554600336998701;2,0;1,665;100,0;0,0
111;A12;29;A33;A49;1449;A62;A75;1;A91;A101;2;A124;31;A141;A152;2;A173;2;A191;A201;0,0;ok;1,7773911952972412;2,554600336998701;2,0;1,665;100,0;0,0
112;A14;36;A34;A43;3835;A65;A75;2;A92;A101;4;A121;19;A143;A152;1;A172;1;A192;A201;0,0;ok;2,7966763973236084;2,554600336998701;2,0;1,665;100,0;0,0
113;A13;30;A34;A43;3656;A65;A75;4;A93;A101;4;A122;19;A142;A151;2;A172;1;A191;A201;0,0;ok;3,1059956550598145;2,554600336998701;2,0;1,665;100,0;0,0
114;A12;7;A32;A43;982;A61;A73;2;A93;A103;2;A121;19;A143;A152;1;A173;1;A191;A201;0,0;ok;1,3907119035720825;2,554600336998701;2,0;1,665;100,0;0,0
115;A11;18;A31;A43;1505;A61;A73;4;A93;A101;2;A124;32;A143;A153;1;A174;1;A192;A201;0,0;ok;2,656407356262207;2,554600336998701;2,0;1,665;100,0;0,0
116;A12;45;A32;A43;13908;A62;A73;4;A93;A103;4;A121;21;A143;A151;1;A173;1;A191;A201;0,0;ok;2,15036678314209;2,554600336998701;2,0;1,665;100,0;0,0
117;A14;48;A32;A41;10297;A61;A74;4;A93;A101;4;A124;39;A142;A153;3;A173;2;A192;A201;1,0;ok;2,514800548553467;2,554600336998701;1,0;1,665;100,0;0,0
118;A12;7;A32;A43;2329;A61;A72;1;A92;A103;1;A121;19;A143;A152;1;A173;1;A191;A201;0,0;ok;2,211850643157959;2,554600336998701;1,0;1,665;100,0;0,0
119;A11;36;A32;A46;9055;A63;A73;2;A93;A101;4;A124;35;A143;A153;1;A172;2;A192;A201;0,0;ok;2,8004631996154785;2,554600336998701;2,0;1,665;100,0;0,0
120;A12;63;A32;A46;1239;A65;A73;4;A93;A101;4;A124;61;A143;A153;1;A173;1;A191;A201;0,0;ok;2,982895612716675;2,554600336998701;1,0;1,665;100,0;0,0
121;A11;34;A32;A43;3416;A61;A73;3;A93;A101;2;A122;27;A143;A152;1;A174;1;A191;A201;0,0;ok;1,0247162580490112;2,554600336998701;2,0;1,665;100,0;0,0
122;A12;10;A32;A46;727;A63;A75;4;A94;A101;4;A124;46;A143;A153;1;A173;1;A192;A201;0,0;ok;2,0878918170928955;2,554600336998701;2,0;1,665;100,0;0,0
123;A11;18;A32;A44;16698;A61;A73;4;A94;A101;3;A121;47;A143;A152;1;A172;1;A192;A201;1,0;ok;2,7705841064453125;2,554600336998701;1,0;1,665;100,0;0,0
124;A14;36;A33;A40;10875;A61;A75;2;A94;A101;2;A123;61;A143;A152;2;A173;2;A192;A201;0,0;ok;1,8442414999008179;2,554600336998701;2,0;1,665;100,0;0,0
125;A12;12;A32;A43;13499;A61;A74;2;A92;A101;1;A121;27;A143;A152;1;A173;1;A191;A201;0,0;ok;1,8914995193481445;2,554600336998701;1,0;1,665;100,0;0,0
126;A14;12;A34;A42;608;A61;A75;4;A93;A101;4;A124;43;A143;A152;3;A173;1;A192;A201;0,0;ok;2,7511956691741943;2,554600336998701;2,0;1,665;100,0;0,0
127;A11;24;A33;A49;2375;A63;A71;4;A93;A101;2;A123;44;A143;A152;2;A173;2;A192;A201;0,0;ok;2,98012638092041;2,554600336998701;2,0;1,665;100,0;0,0
128;A11;48;A32;A41;4788;A61;A74;4;A93;A101;3;A122;40;A143;A152;1;A173;2;A191;A201;1,0;ok;1,1909966468811035;2,554600336998701;1,0;1,665;100,0;0,0
129;A12;24;A32;A43;1938;A61;A72;4;A91;A101;3;A122;32;A143;A152;1;A173;1;A191;A201;1,0;ok;0,8382668495178223;2,554600336998701;1,0;1,665;100,0;0,0
130;A11;65;A32;A43;1126;A62;A75;2;A91;A101;4;A121;49;A143;A152;1;A173;1;A191;A201;0,0;ok;4,073090076446533;2,554600336998701;2,0;1,665;100,0;0,0
131;A11;6;A34;A40;2975;A61;A74;4;A92;A101;3;A122;37;A143;A152;2;A173;1;A191;A202;1,0;ok;0,4234353303909302;2,554600336998701;1,0;1,665;100,0;0,0
132;A12;11;A32;A42;14012;A64;A72;4;A92;A101;1;A121;20;A143;A152;1;A173;1;A191;A201;0,0;ok;2,2254514694213867;2,554600336998701;1,0;1,665;100,0;0,0
133;A14;24;A34;A41;2670;A61;A75;4;A93;A101;4;A123;19;A143;A152;1;A174;1;A192;A201;0,0;ok;2,1867358684539795;2,554600336998701;2,0;1,665;100,0;0,0
134;A11;18;A32;A43;1345;A61;A73;4;A94;A101;3;A121;26;A141;A152;1;A173;1;A191;A202;1,0;ok;3,686048984527588;2,554600336998701;1,0;1,665;100,0;0,0
135;A11;6;A31;A46;1198;A61;A75;4;A92;A101;4;A124;35;A143;A153;1;A173;1;A191;A202;1,0;ok;3,686048984527588;2,554600336998701;1,0;1,665;100,0;0,0
136;A12;12;A33;A43;12167;A61;A73;4;A94;A101;4;A121;20;A143;A151;2;A173;1;A191;A201;0,0;ok;2,984886646270752;2,554600336998701;2,0;1,665;100,0;0,0
137;A13;12;A34;A40;1480;A63;A71;2;A93;A101;4;A124;19;A141;A153;3;A171;1;A191;A201;0,0;ok;3,9983456134796143;2,554600336998701;1,0;1,665;100,0;0,0
138;A11;18;A32;A46;1538;A61;A72;1;A92;A101;2;A124;56;A143;A152;1;A173;1;A191;A201;0,0;ok;2,6376020908355713;2,554600336998701;2,0;1,665;100,0;0,0
139;A12;36;A34;A40;2820;A64;A72;1;A91;A101;4;A123;27;A143;A152;2;A173;1;A191;A201;1,0;ok;3,2439324855804443;2,554600336998701;2,0;1,665;100,0;0,0
140;A12;18;A32;A49;13887;A61;A75;1;A93;A102;1;A121;33;A141;A152;1;A174;2;A192;A201;0,0;ok;2,9810729026794434;2,554600336998701;2,0;1,665;100,0;0,0
141;A13;56;A32;A43;6758;A61;A73;3;A92;A101;2;A123;31;A143;A152;1;A173;1;A192;A201;1,0;ok;1,7584013938903809;2,554600336998701;2,0;1,665;100,0;0,0
142;A12;45;A32;A410;11328;A61;A73;2;A93;A102;3;A123;29;A141;A152;2;A174;1;A192;A201;0,0;ok;1,3920179605484009;2,554600336998701;1,0;1,665;100,0;0,0
