;Attribute1;Attribute2;Attribute3;Attribute4;Attribute5;Attribute6;Attribute7;Attribute8;Attribute9;Attribute10;Attribute11;Attribute12;Attribute13;Attribute14;Attribute15;Attribute16;Attribute17;Attribute18;Attribute19;Attribute20;class;predict;euclidean;euclidean_medio;hamming;hamming_medio;cobertura_pct;erro_pct
10;A11;12;A32;A43;10559;A61;A73;2;A93;A101;4;A123;52;A143;A152;1;A173;1;A192;A201;0,0;ok;3,0013575553894043;2,915784053057432;2,0;1,855;100,0;0,0
11;A11;42;A31;A43;7174;A65;A74;4;A92;A101;3;A123;73;A143;A152;1;A174;1;A192;A201;0,0;ok;3,41640305519104;2,915784053057432;2,0;1,855;100,0;0,0
12;A12;13;A34;A40;4249;A61;A71;1;A94;A101;2;A123;28;A143;A152;2;A174;1;A191;A201;1,0;ok;2,8556599617004395;2,915784053057432;2,0;1,855;100,0;0,0
13;A14;24;A30;A49;4526;A61;A73;3;A93;A101;2;A121;74;A143;A152;1;A174;1;A192;A201;0,0;ok;3,181121826171875;2,915784053057432;1,0;1,855;100,0;0,0
14;A12;4;A32;A40;2150;A61;A73;4;A92;A103;2;A124;24;A141;A152;1;A173;1;A191;A201;1,0;ok;1,451945185661316;2,915784053057432;1,0;1,855;100,0;0,0
15;A11;24;A31;A410;17183;A65;A75;4;A93;A101;3;A123;40;A142;A152;1;A174;1;A192;A201;0,0;ok;2,8016700744628906;2,915784053057432;1,0;1,855;100,0;0,0
16;A11;10;A31;A40;1418;A62;A73;3;A93;A101;2;A123;35;A143;A151;1;A172;1;A191;A202;0,0;ok;3,3583359718322754;2,915784053057432;3,0;1,855;100,0;0,0
17;A14;15;A34;A49;14634;A63;A73;2;A93;A101;4;A123;27;A141;A152;1;A173;1;A191;A201;0,0;ok;2,8234572410583496;2,915784053057432;2,0;1,855;100,0;0,0
18;A12;24;A30;A40;3878;A62;A72;4;A91;A101;2;A123;37;A143;A153;1;A173;1;A192;A201;0,0;ok;3,653127670288086;2,915784053057432;2,0;1,855;100,0;0,0
19;A12;30;A34;A49;4221;A61;A73;3;A92;A101;1;A123;28;A143;A152;2;A173;1;A191;A201;1,0;ok;3,3053719997406006;2,915784053057432;2,0;1,855;100,0;0,0
20;A11;70;A32;A40;1422;A61;A75;3;A93;A101;2;A124;27;A143;A153;1;A174;1;A192;A201;0,0;ok;4,173725128173828;2,915784053057432;2,0;1,855;100,0;0,0
21;A11;71;A32;A40;1546;A61;A73;3;A93;A101;1;A121;31;A143;A152;1;A172;2;A191;A202;0,0;ok;4,431783676147461;2,915784053057432;3,0;1,855;100,0;0,0
22;A12;18;A30;A42;3244;A61;A73;1;A92;A102;4;A123;33;A141;A152;2;A173;1;A192;A201;1,0;ok;2,1478075981140137;2,915784053057432;1,0;1,855;100,0;0,0
23;A11;42;A33;A43;4370;A65;A74;3;A93;A101;2;A122;26;A141;A152;2;A173;2;A192;A201;1,0;ok;2,8516197204589844;2,915784053057432;1,0;1,855;100,0;0,0
24;A14;30;A31;A41;7596;A65;A75;1;A93;A101;4;A124;63;A143;A152;2;A173;1;A191;A201;0,0;ok;2,5574095249176025;2,915784053057432;2,0;1,855;100,0;0,0
25;A11;24;A32;A41;9685;A61;A73;3;A93;A103;4;A124;63;A141;A152;1;A173;2;A192;A201;0,0;ok;1,1969726085662842;2,915784053057432;1,0;1,855;100,0;0,0
26;A14;36;A30;A41;8947;A61;A74;3;A93;A101;2;A123;31;A142;A152;1;A174;2;A192;A201;0,0;ok;3,7180604934692383;2,915784053057432;2,0;1,855;100,0;0,0
27;A11;12;A32;A46;795;A61;A72;4;A92;A101;4;A122;32;A143;A152;1;A171;1;A191;A201;0,0;ok;3,218435525894165;2,915784053057432;2,0;1,855;100,0;0,0
28;A12;6;A32;A45;15791;A61;A72;3;A94;A101;1;A122;22;A143;A152;1;A172;1;A191;A201;0,0;ok;2,7152743339538574;2,915784053057432;1,0;1,855;100,0;0,0
29;A14;33;A34;A41;11716;A61;A74;3;A93;A101;2;A123;35;A141;A152;2;A174;1;A192;A201;0,0;ok;2,692807912826538;2,915784053057432;2,0;1,855;100,0;0,0
30;A12;51;A34;A42;2745;A61;A73;3;A93;A101;2;A123;32;A143;A152;2;A173;1;A192;A201;0,0;ok;2,8331971168518066;2,915784053057432;3,0;1,855;100,0;0,0
31;A11;48;A32;A44;1338;A63;A73;1;A91;A101;4;A121;62;A143;A152;1;A173;1;A191;A201;0,0;ok;3,5713675022125244;2,915784053057432;2,0;1,855;100,0;0,0
32;A11;58;A32;A42;2835;A63;A75;3;A93;A101;4;A122;53;A143;A152;1;A173;1;A191;A201;0,0;ok;3,295236349105835;2,915784053057432;2,0;1,855;100,0;0,0
33;A11;12;A32;A42;3017;A61;A72;3;A92;A101;1;A121;34;A143;A152;1;A174;1;A191;A201;0,0;ok;2,007922887802124;2,915784053057432;2,0;1,855;100,0;0,0
34;A11;12;A34;A40;926;A61;A71;1;A92;A101;2;A122;25;A143;A152;1;A171;1;A191;A201;0,0;ok;2,874462604522705;2,915784053057432;2,0;1,855;100,0;0,0
35;A14;6;A32;A48;18099;A65;A71;4;A93;A101;4;A122;73;A143;A152;1;A174;2;A192;A201;0,0;ok;4,133310794830322;2,915784053057432;2,0;1,855;100,0;0,0
36;A11;37;A34;A43;1582;A64;A75;4;A93;A101;4;A124;46;A143;A152;2;A173;1;A191;A201;0,0;ok;3,0376691818237305;2,915784053057432;3,0;1,855;100,0;0,0
37;A11;35;A32;A46;448;A61;A72;4;A92;A101;4;A122;23;A143;A152;1;A171;1;A191;A201;0,0;ok;3,216841697692871;2,915784053057432;2,0;1,855;100,0;0,0
38;A11;24;A32;A45;15074;A65;A75;4;A93;A101;2;A123;25;A143;A152;2;A173;1;A191;A201;0,0;ok;3,73866868019104;2,915784053057432;3,0;1,855;100,0;0,0
39;A12;12;A32;A43;1402;A61;A75;1;A92;A101;1;A123;22;A143;A152;1;A173;1;A192;A201;1,0;ok;1,6080011129379272;2,915784053057432;2,0;1,855;100,0;0,0
40;A11;6;A34;A43;15216;A61;A74;1;A92;A101;2;A123;24;A143;A151;2;A173;1;A192;A201;0,0;ok;3,619915723800659;2,915784053057432;2,0;1,855;100,0;0,0
41;A12;62;A32;A42;5511;A62;A73;4;A93;A101;1;A123;25;A142;A152;1;A173;1;A191;A201;0,0;ok;2,7797460556030273;2,915784053057432;2,0;1,855;100,0;0,0
42;A12;45;A34;A41;4576;A62;A71;3;A93;A103;4;A124;27;A143;A152;1;A173;1;A191;A201;0,0;ok;4,393224239349365;2,915784053057432;2,0;1,855;100,0;0,0
43;A12;12;A32;A40;8756;A61;A74;3;A93;A101;4;A122;30;A143;A151;1;A173;2;A192;A201;0,0;ok;1,1957333087921143;2,915784053057432;1,0;1,855;100,0;0,0
44;A14;12;A31;A40;697;A61;A72;4;A93;A101;2;A123;46;A141;A152;2;A173;1;A192;A201;1,0;ok;2,6932380199432373;2,915784053057432;1,0;1,855;100,0;0,0
45;A12;24;A30;A40;2463;A62;A74;4;A94;A101;3;A122;27;A143;A152;2;A173;1;A192;A201;0,0;ok;3,6528520584106445;2,915784053057432;2,0;1,855;100,0;0,0
46;A14;36;A34;A41;11054;A62;A73;4;A93;A101;2;A123;30;A141;A152;1;A174;1;A192;A201;0,0;ok;3,346790313720703;2,915784053057432;2,0;1,855;100,0;0,0
47;A11;12;A32;A46;16881;A61;A75;4;A93;A101;4;A123;41;A141;A152;1;A172;2;A191;A201;0,0;ok;3,9294729232788086;2,915784053057432;2,0;1,855;100,0;0,0
48;A11;12;A32;A40;15964;A65;A72;2;A93;A101;3;A122;52;A143;A152;1;A174;2;A192;A201;0,0;ok;3,5205471515655518;2,915784053057432;3,0;1,855;100,0;0,0
49;A14;32;A34;A43;9566;A61;A73;2;A92;A101;2;A123;31;A142;A152;2;A173;1;A191;A201;0,0;ok;0,22337618470191956;2,915784053057432;1,0;1,855;100,0;0,0
50;A11;25;A34;A46;8065;A61;A73;3;A92;A101;1;A124;25;A143;A152;2;A174;1;A192;A201;1,0;ok;1,0772044658660889;2,915784053057432;2,0;1,855;100,0;0,0
51;A14;60;A32;A40;3186;A61;A74;2;A92;A101;3;A123;20;A143;A151;1;A173;1;A191;A201;0,0;ok;3,299875497817993;2,915784053057432;2,0;1,855;100,0;0,0
52;A14;12;A30;A40;15155;A61;A73;3;A94;A101;2;A121;27;A143;A152;2;A173;1;A192;A201;0,0;ok;2,95307993888855;2,915784053057432;2,0;1,855;100,0;0,0
53;A11;10;A32;A43;13453;A61;A75;3;A93;A101;4;A121;52;A143;A152;1;A172;1;A191;A201;0,0;ok;1,9718799591064453;2,915784053057432;1,0;1,855;100,0;0,0
54;A12;24;A34;A410;11938;A62;A73;2;A93;A102;3;A123;22;A143;A152;2;A174;2;A192;A201;0,0;ok;1,4945534467697144;2,915784053057432;2,0;1,855;100,0;0,0
55;A12;47;A32;A43;590;A61;A72;3;A94;A101;3;A121;26;A143;A152;3;A172;1;A191;A202;0,0;ok;3,618229627609253;2,915784053057432;2,0;1,855;100,0;0,0
56;A12;48;A32;A43;3979;A62;A74;4;A93;A101;1;A123;66;A143;A152;2;A173;2;A192;A201;0,0;ok;2,8819479942321777;2,915784053057432;2,0;1,855;100,0;0,0
57;A13;24;A31;A42;17268;A61;A72;2;A92;A101;4;A123;26;A143;A152;1;A173;1;A191;A201;0,0;ok;2,522083044052124;2,915784053057432;2,0;1,855;100,0;0,0
58;A12;12;A30;A43;3573;A61;A73;1;A92;A101;1;A121;23;A143;A152;2;A172;1;A191;A201;0,0;ok;3,4758968353271484;2,915784053057432;2,0;1,855;100,0;0,0
59;A14;15;A30;A40;16193;A65;A75;1;A92;A101;4;A123;59;A143;A152;1;A173;1;A192;A201;0,0;ok;3,7436389923095703;2,915784053057432;2,0;1,855;100,0;0,0
60;A14;21;A33;A46;13615;A61;A72;2;A93;A101;1;A122;26;A143;A152;2;A173;1;A191;A201;0,0;ok;3,242705821990967;2,915784053057432;2,0;1,855;100,0;0,0
61;A11;12;A30;A40;2122;A61;A73;3;A93;A101;2;A121;58;A143;A151;2;A172;2;A191;A202;0,0;ok;3,5035502910614014;2,915784053057432;2,0;1,855;100,0;0,0
62;A11;28;A32;A40;4006;A61;A74;3;A93;A103;2;A123;45;A143;A152;1;A172;1;A191;A201;0,0;ok;4,370184898376465;2,915784053057432;2,0;1,855;100,0;0,0
63;A11;12;A32;A43;11219;A61;A73;4;A94;A101;2;A121;40;A143;A152;1;A172;1;A191;A201;0,0;ok;1,8621147871017456;2,915784053057432;1,0;1,855;100,0;0,0
64;A12;32;A32;A42;918;A61;A73;4;A92;A101;1;A122;30;A143;A152;4;A173;1;A191;A201;0,0;ok;4,394385814666748;2,915784053057432;2,0;1,855;100,0;0,0
65;A12;12;A32;A42;16333;A65;A75;1;A94;A101;2;A122;25;A141;A152;1;A173;1;A192;A201;0,0;ok;3,543929100036621;2,915784053057432;2,0;1,855;100,0;0,0
66;A11;6;A34;A42;11153;A61;A71;4;A93;A101;4;A124;36;A143;A153;3;A174;1;A192;A201;0,0;ok;1,6431152820587158;2,915784053057432;1,0;1,855;100,0;0,0
67;A12;24;A32;A42;2892;A61;A75;3;A91;A101;4;A124;51;A143;A153;4;A173;1;A191;A201;0,0;ok;4,297307968139648;2,915784053057432;2,0;1,855;100,0;0,0
68;A11;18;A32;A43;14448;A61;A72;3;A94;A101;4;A121;39;A143;A152;1;A173;1;A192;A201;0,0;ok;3,539804697036743;2,915784053057432;2,0;1,855;100,0;0,0
69;A14;36;A33;A49;7980;A61;A72;2;A93;A101;4;A123;27;A143;A151;2;A173;1;A192;A201;0,0;ok;3,3697962760925293;2,915784053057432;2,0;1,855;100,0;0,0
70;A12;18;A30;A42;1924;A63;A72;4;A92;A101;3;A121;27;A143;A151;1;A173;1;A191;A201;0,0;ok;2,136075496673584;2,915784053057432;2,0;1,855;100,0;0,0
71;A11;30;A34;A41;10623;A61;A71;3;A93;A101;4;A124;32;A143;A153;3;A174;2;A192;A201;1,0;ok;3,2487215995788574;2,915784053057432;2,0;1,855;100,0;0,0
72;A12;26;A34;A40;884;A61;A75;4;A93;A101;4;A123;32;A141;A152;1;A173;2;A192;A201;0,0;ok;0,5432446002960205;2,915784053057432;2,0;1,855;100,0;0,0
73;A14;12;A30;A49;12260;A65;A75;4;A93;A101;4;A124;57;A143;A151;1;A172;1;A191;A201;0,0;ok;3,7295219898223877;2,915784053057432;2,0;1,855;100,0;0,0
74;A12;48;A30;A410;18424;A65;A73;1;A92;A101;2;A122;46;A141;A152;1;A174;1;A192;A202;1,0;ok;3,049908399581909;2,915784053057432;2,0;1,855;100,0;0,0
75;A11;6;A30;A40;3676;A61;A73;1;A93;A101;3;A121;37;A143;A151;1;A173;2;A191;A201;0,0;ok;4,2389655113220215;2,915784053057432;2,0;1,855;100,0;0,0
76;A12;24;A32;A42;5898;A62;A75;4;A93;A101;4;A124;30;A143;A153;1;A173;1;A191;A201;0,0;ok;0,5008483529090881;2,915784053057432;1,0;1,855;100,0;0,0
77;A12;15;A32;A43;15834;A61;A75;4;A92;A101;2;A123;54;A141;A151;1;A174;1;A192;A201;0,0;ok;2,8177225589752197;2,915784053057432;2,0;1,855;100,0;0,0
78;A12;48;A32;A42;9960;A63;A72;1;A92;A101;2;A123;26;A143;A152;1;A171;1;A192;A201;1,0;ok;3,1238272190093994;2,915784053057432;2,0;1,855;100,0;0,0
79;A12;24;A34;A42;18106;A61;A72;2;A92;A101;4;A121;25;A141;A152;1;A172;1;A191;A201;0,0;ok;2,9992122650146484;2,915784053057432;2,0;1,855;100,0;0,0
80;A12;36;A32;A40;14318;A61;A71;2;A93;A101;2;A124;57;A143;A153;1;A174;1;A192;A201;0,0;ok;3,6828043460845947;2,915784053057432;2,0;1,855;100,0;0,0
81;A14;56;A34;A40;250;A64;A73;2;A92;A103;2;A121;41;A141;A152;2;A172;1;A191;A201;0,0;ok;5,123349189758301;2,915784053057432;2,0;1,855;100,0;0,0
82;A14;18;A31;A40;1442;A61;A74;4;A93;A101;4;A124;67;A143;A153;2;A172;2;A191;A201;1,0;ok;3,8167154788970947;2,915784053057432;2,0;1,855;100,0;0,0
83;A12;12;A32;A40;888;A61;A72;4;A93;A101;4;A123;41;A141;A152;1;A174;2;A191;A201;0,0;ok;3,6798362731933594;2,915784053057432;2,0;1,855;100,0;0,0
84;A12;58;A32;A43;802;A61;A75;4;A93;A101;3;A123;37;A143;A152;1;A173;2;A191;A201;0,0;ok;2,401293992996216;2,915784053057432;1,0;1,855;100,0;0,0
85;A12;24;A34;A49;15186;A61;A75;4;A91;A101;4;A121;31;A143;A152;2;A173;1;A192;A201;0,0;ok;2,3459672927856445;2,915784053057432;1,0;1,855;100,0;0,0
86;A12;36;A33;A40;2862;A62;A75;4;A93;A101;3;A121;30;A143;A153;1;A173;1;A191;A201;1,0;ok;2,762777805328369;2,915784053057432;1,0;1,855;100,0;0,0
87;A11;59;A34;A43;2611;A61;A75;4;A94;A102;3;A121;46;A143;A152;2;A173;1;A191;A201;0,0;ok;3,3277266025543213;2,915784053057432;2,0;1,855;100,0;0,0
88;A11;14;A32;A42;601;A61;A72;1;A92;A101;3;A121;23;A143;A151;1;A172;2;A191;A201;0,0;ok;2,7505247592926025;2,915784053057432;2,0;1,855;100,0;0,0
89;A11;12;A34;A40;2121;A61;A73;4;A92;A101;2;A122;30;A143;A152;2;A173;1;A191;A201;0,0;ok;1,3025791645050049;2,915784053057432;1,0;1,855;100,0;0,0
90;A14;6;A30;A40;6761;A61;A74;1;A93;A101;3;A124;45;A143;A152;4;A174;2;A192;A201;0,0;ok;4,2389655113220215;2,915784053057432;2,0;1,855;100,0;0,0
91;A11;24;A31;A42;6872;A61;A72;2;A91;A101;1;A122;26;A141;A152;1;A173;1;A192;A201;0,0;ok;2,2407896518707275;2,915784053057432;1,0;1,855;100,0;0,0
92;A11;12;A32;A42;12417;A65;A75;2;A91;A101;4;A122;49;A143;A152;1;A172;1;A192;A201;0,0;ok;1,9748897552490234;2,915784053057432;1,0;1,855;100,0;0,0
93;A11;66;A34;A43;1880;A61;A74;4;A94;A101;1;A122;32;A142;A152;2;A174;1;A192;A201;0,0;ok;2,9735305309295654;2,915784053057432;2,0;1,855;100,0;0,0
94;A11;12;A34;A44;1526;A61;A75;4;A93;A101;4;A124;66;A143;A153;2;A173;1;A191;A201;0,0;ok;1,9976344108581543;2,915784053057432;2,0;1,855;100,0;0,0
95;A11;65;A32;A43;2647;A63;A73;2;A93;A101;3;A121;44;A143;A152;1;A173;2;A191;A201;0,0;ok;3,752532958984375;2,915784053057432;2,0;1,855;100,0;0,0
96;A12;24;A32;A43;4848;A62;A72;3;A94;A101;2;A123;22;A143;A151;1;A173;1;A192;A201;1,0;ok;0,3108835816383362;2,915784053057432;1,0;1,855;100,0;0,0
97;A14;48;A31;A49;3963;A61;A73;1;A92;A101;1;A121;27;A142;A152;1;A173;1;A191;A201;0,0;ok;0,0626724362373352;2,915784053057432;1,0;1,855;100,0;0,0
98;A12;15;A31;A40;1455;A61;A74;2;A93;A101;1;A121;42;A143;A152;3;A172;2;A191;A201;0,0;ok;3,048503875732422;2,915784053057432;3,0;1,855;100,0;0,0
99;A11;15;A32;A40;1979;A65;A75;4;A93;A101;2;A123;35;A143;A152;1;A173;1;A191;A201;0,0;ok;3,0516772270202637;2,915784053057432;2,0;1,855;100,0;0,0
100;A11;12;A32;A40;9143;A65;A75;4;A93;A101;4;A123;50;A143;A152;1;A173;1;A192;A201;0,0;ok;3,076671838760376;2,915784053057432;3,0;1,855;100,0;0,0
101;A14;24;A32;A41;12658;A61;A71;2;A92;A101;4;A122;26;A143;A151;1;A174;1;A192;A201;0,0;ok;3,125361204147339;2,915784053057432;2,0;1,855;100,0;0,0
102;A13;18;A32;A42;1131;A61;A71;4;A92;A101;2;A123;33;A143;A152;1;A173;1;A191;A201;1,0;ok;1,7954920530319214;2,915784053057432;1,0;1,855;100,0;0,0
103;A11;36;A32;A40;16378;A63;A75;4;A93;A101;4;A122;36;A143;A152;1;A173;1;A191;A201;0,0;ok;3,8410544395446777;2,915784053057432;2,0;1,855;100,0;0,0
104;A12;9;A32;A49;10350;A61;A74;3;A92;A101;2;A123;27;A143;A152;2;A173;1;A191;A201;0,0;ok;2,388946056365967;2,915784053057432;2,0;1,855;100,0;0,0
105;A14;64;A33;A42;1808;A61;A74;4;A92;A101;1;A121;22;A143;A152;1;A173;1;A191;A201;0,0;ok;2,568826198577881;2,915784053057432;1,0;1,855;100,0;0,0
106;A11;36;A34;A42;8643;A61;A73;3;A94;A101;2;A122;46;A143;A152;2;A173;1;A191;A201;0,0;ok;2,3154022693634033;2,915784053057432;2,0;1,855;100,0;0,0
107;A11;41;A32;A42;2212;A65;A74;4;A93;A101;4;A123;22;A143;A152;1;A173;1;A192;A201;0,0;ok;1,7608919143676758;2,915784053057432;2,0;1,855;100,0;0,0
108;A11;15;A31;A43;2327;A61;A72;2;A92;A101;3;A121;25;A143;A152;1;A172;1;A191;A201;0,0;ok;1,963736891746521;2,915784053057432;2,0;1,855;100,0;0,0
109;A11;24;A30;A43;1376;A63;A74;4;A92;A101;1;A123;28;A143;A152;1;A173;1;A191;A201;0,0;ok;3,127845287322998;2,915784053057432;2,0;1,855;100,0;0,0
110;A11;36;A32;A46;1819;A61;A73;4;A93;A101;3;A124;37;A142;A153;1;A173;1;A192;A201;0,0;ok;2,8348817825317383;2,915784053057432;2,0;1,855;100,0;0,0
111;A12;54;A33;A49;1449;A62;A75;1;A91;A101;2;A123;31;A141;A152;2;A173;2;A191;A202;0,0;ok;5,140542507171631;2,915784053057432;2,0;1,855;100,0;0,0
112;A11;36;A32;A43;16977;A65;A75;2;A92;A101;4;A123;45;A143;A152;3;A172;1;A192;A201;0,0;ok;4,889645576477051;2,915784053057432;4,0;1,855;100,0;0,0
113;A12;30;A34;A43;10458;A61;A75;4;A93;A101;4;A122;49;A142;A152;2;A172;1;A191;A201;0,0;ok;3,223019599914551;2,915784053057432;3,0;1,855;100,0;0,0
114;A12;60;A32;A43;2576;A61;A73;2;A93;A103;2;A121;35;A143;A152;1;A173;1;A191;A201;0,0;ok;2,9597344398498535;2,915784053057432;1,0;1,855;100,0;0,0
115;A14;18;A32;A43;15805;A61;A73;4;A93;A102;2;A124;32;A143;A153;1;A174;1;A192;A201;0,0;ok;3,320014476776123;2,915784053057432;2,0;1,855;100,0;0,0
116;A12;45;A32;A43;3031;A62;A73;4;A93;A103;4;A122;56;A143;A151;1;A173;1;A191;A201;1,0;ok;2,7044012546539307;2,915784053057432;1,0;1,855;100,0;0,0
117;A14;48;A32;A41;10297;A61;A74;4;A93;A101;4;A124;39;A142;A153;2;A173;2;A192;A201;1,0;ok;3,0357625484466553;2,915784053057432;2,0;1,855;100,0;0,0
118;A12;7;A32;A43;17272;A61;A72;1;A92;A103;1;A121;24;A143;A152;1;A173;1;A191;A201;0,0;ok;3,1035046577453613;2,915784053057432;2,0;1,855;100,0;0,0
119;A11;36;A32;A46;9055;A65;A73;2;A91;A101;4;A124;35;A143;A153;1;A172;2;A192;A201;0,0;ok;3,7470498085021973;2,915784053057432;2,0;1,855;100,0;0,0
120;A12;18;A32;A46;1239;A65;A73;4;A93;A101;4;A124;61;A142;A153;1;A173;1;A191;A201;0,0;ok;1,2871387004852295;2,915784053057432;1,0;1,855;100,0;0,0
121;A11;27;A34;A43;10335;A61;A73;3;A93;A101;2;A123;27;A143;A152;1;A174;1;A191;A201;0,0;ok;2,0075793266296387;2,915784053057432;2,0;1,855;100,0;0,0
122;A13;10;A32;A46;15387;A63;A75;4;A93;A101;4;A124;46;A143;A153;1;A173;1;A192;A201;0,0;ok;2,746295690536499;2,915784053057432;2,0;1,855;100,0;0,0
123;A11;56;A32;A44;1217;A61;A73;4;A94;A101;3;A121;47;A143;A152;1;A172;1;A192;A201;0,0;ok;2,1220736503601074;2,915784053057432;1,0;1,855;100,0;0,0
124;A14;36;A33;A40;10875;A61;A75;2;A93;A101;2;A123;45;A141;A153;2;A173;2;A192;A201;0,0;ok;3,1389029026031494;2,915784053057432;2,0;1,855;100,0;0,0
125;A12;64;A32;A43;2930;A61;A74;2;A92;A101;1;A121;27;A143;A152;1;A173;1;A191;A201;0,0;ok;2,903890371322632;2,915784053057432;1,0;1,855;100,0;0,0
126;A11;12;A30;A42;1935;A61;A75;4;A93;A101;4;A121;43;A143;A152;3;A173;1;A192;A201;0,0;ok;4,1681013107299805;2,915784053057432;2,0;1,855;100,0;0,0
127;A14;24;A33;A49;17126;A61;A73;4;A93;A101;2;A123;44;A143;A152;2;A173;2;A192;A201;0,0;ok;2,9754016399383545;2,915784053057432;2,0;1,855;100,0;0,0
128;A11;18;A32;A41;4788;A61;A74;4;A93;A101;3;A122;26;A143;A152;1;A173;2;A191;A201;1,0;ok;1,675321340560913;2,915784053057432;1,0;1,855;100,0;0,0
129;A11;24;A32;A43;1938;A61;A72;4;A94;A101;3;A122;32;A143;A152;1;A173;1;A191;A202;1,0;ok;5,874558448791504;2,915784053057432;2,0;1,855;100,0;0,0
130;A12;50;A32;A43;1126;A62;A75;2;A91;A101;4;A121;49;A143;A152;1;A173;1;A191;A201;0,0;ok;2,459317684173584;2,915784053057432;2,0;1,855;100,0;0,0
131;A11;25;A34;A40;609;A61;A74;4;A92;A101;3;A122;37;A143;A153;2;A173;1;A191;A202;0,0;ok;2,086050271987915;2,915784053057432;2,0;1,855;100,0;0,0
132;A12;11;A31;A42;1577;A64;A72;4;A92;A101;1;A121;20;A143;A152;1;A173;1;A192;A201;0,0;ok;2,1797962188720703;2,915784053057432;2,0;1,855;100,0;0,0
133;A12;24;A32;A41;2670;A61;A75;4;A93;A101;4;A124;35;A143;A152;1;A174;1;A192;A201;0,0;ok;2,0178940296173096;2,915784053057432;2,0;1,855;100,0;0,0
134;A11;44;A32;A43;14964;A61;A73;4;A94;A101;3;A121;26;A141;A152;1;A173;1;A191;A201;0,0;ok;2,814540147781372;2,915784053057432;2,0;1,855;100,0;0,0
135;A13;6;A31;A46;1198;A61;A74;4;A92;A101;4;A124;35;A143;A153;1;A173;1;A191;A201;1,0;ok;1,9672304391860962;2,915784053057432;2,0;1,855;100,0;0,0
136;A12;12;A33;A43;12849;A61;A73;4;A94;A102;4;A121;20;A143;A151;2;A173;1;A191;A201;0,0;ok;2,1712279319763184;2,915784053057432;1,0;1,855;100,0;0,0
137;A13;53;A34;A40;1480;A63;A72;2;A93;A101;4;A124;66;A141;A153;3;A171;1;A191;A201;0,0;ok;2,4266228675842285;2,915784053057432;2,0;1,855;100,0;0,0
138;A14;6;A32;A46;12310;A61;A72;1;A92;A101;2;A124;56;A143;A152;1;A173;1;A191;A201;0,0;ok;1,9070831537246704;2,915784053057432;1,0;1,855;100,0;0,0
139;A12;36;A34;A40;2820;A61;A75;4;A91;A101;4;A123;27;A143;A152;2;A173;1;A191;A201;1,0;ok;2,4116036891937256;2,915784053057432;1,0;1,855;100,0;0,0
140;A12;60;A32;A49;4439;A61;A75;1;A93;A102;1;A121;33;A141;A152;1;A174;1;A192;A201;0,0;ok;2,345449924468994;2,915784053057432;1,0;1,855;100,0;0,0
141;A14;48;A32;A49;6758;A61;A73;3;A92;A101;2;A123;31;A143;A152;1;A173;1;A192;A201;1,0;ok;3,2358977794647217;2,915784053057432;2,0;1,855;100,0;0,0
142;A14;24;A32;A45;11328;A61;A73;2;A93;A102;3;A123;29;A141;A152;2;A174;1;A192;A201;1,0;ok;2,298476457595825;2,915784053057432;2,0;1,855;100,0;0,0
