;Attribute1;Attribute2;Attribute3;Attribute4;Attribute5;Attribute6;Attribute7;Attribute8;Attribute9;Attribute10;Attribute11;Attribute12;Attribute13;Attribute14;Attribute15;Attribute16;Attribute17;Attribute18;Attribute19;Attribute20;class;predict;euclidean;euclidean_medio;hamming;hamming_medio;cobertura_pct;erro_pct
20;A11;9;A32;A40;14140;A61;A72;3;A93;A101;2;A124;60;A143;A153;1;A174;1;A192;A201;0,0;ok;3,3552114963531494;2,663858051300049;2,0;1,755;100,0;0,0
21;A14;20;A32;A40;15320;A61;A73;3;A93;A101;2;A121;31;A143;A152;1;A172;2;A191;A202;0,0;ok;2,3937554359436035;2,663858051300049;2,0;1,755;100,0;0,0
22;A12;18;A34;A42;3244;A61;A71;1;A92;A101;4;A123;33;A141;A152;2;A173;1;A192;A201;1,0;ok;3,9816322326660156;2,663858051300049;2,0;1,755;100,0;0,0
23;A11;42;A33;A43;4370;A61;A74;3;A93;A101;2;A122;52;A141;A152;2;A173;2;A192;A201;1,0;ok;2,036365032196045;2,663858051300049;1,0;1,755;100,0;0,0
24;A14;30;A34;A41;13723;A65;A71;1;A93;A101;4;A123;63;A143;A152;2;A173;1;A191;A201;0,0;ok;3,3097028732299805;2,663858051300049;2,0;1,755;100,0;0,0
25;A11;24;A32;A41;16295;A61;A73;3;A93;A103;2;A124;63;A141;A152;1;A173;2;A192;A201;0,0;ok;2,8807547092437744;2,663858051300049;2,0;1,755;100,0;0,0
26;A14;36;A33;A41;8947;A65;A71;3;A93;A101;2;A123;61;A142;A152;1;A174;2;A192;A201;0,0;ok;3,3294150829315186;2,663858051300049;2,0;1,755;100,0;0,0
27;A11;12;A32;A44;795;A61;A72;4;A92;A101;1;A122;53;A143;A152;1;A173;1;A191;A201;1,0;ok;2,791041135787964;2,663858051300049;2,0;1,755;100,0;0,0
28;A11;6;A32;A45;454;A61;A72;3;A94;A101;1;A122;22;A141;A152;1;A172;1;A191;A201;0,0;ok;2,6708028316497803;2,663858051300049;2,0;1,755;100,0;0,0
29;A12;33;A34;A41;15205;A61;A74;3;A93;A101;2;A123;35;A143;A152;2;A174;1;A192;A201;0,0;ok;2,0829455852508545;2,663858051300049;2,0;1,755;100,0;0,0
30;A12;21;A34;A42;10764;A61;A74;3;A93;A101;2;A123;32;A143;A152;2;A173;1;A192;A201;0,0;ok;2,33453631401062;2,663858051300049;2,0;1,755;100,0;0,0
31;A14;6;A32;A44;14297;A62;A73;1;A91;A101;4;A121;62;A143;A152;1;A173;1;A191;A201;0,0;ok;2,270613193511963;2,663858051300049;2,0;1,755;100,0;0,0
32;A14;24;A32;A42;16850;A63;A75;3;A93;A101;4;A122;53;A142;A152;1;A173;1;A191;A201;0,0;ok;2,679990530014038;2,663858051300049;2,0;1,755;100,0;0,0
33;A12;12;A32;A42;17493;A61;A72;3;A92;A101;1;A121;22;A143;A151;1;A174;1;A191;A201;0,0;ok;2,6102488040924072;2,663858051300049;2,0;1,755;100,0;0,0
34;A12;12;A34;A40;926;A61;A71;1;A92;A101;2;A122;38;A143;A152;1;A171;1;A191;A201;0,0;ok;1,596631407737732;2,663858051300049;1,0;1,755;100,0;0,0
35;A14;47;A32;A48;1238;A61;A71;4;A93;A101;4;A122;36;A143;A152;1;A174;2;A192;A201;0,0;ok;3,539182662963867;2,663858051300049;2,0;1,755;100,0;0,0
36;A14;18;A34;A43;17145;A64;A73;4;A93;A101;4;A123;46;A143;A152;2;A173;1;A191;A201;0,0;ok;3,0540175437927246;2,663858051300049;2,0;1,755;100,0;0,0
37;A11;6;A31;A46;448;A61;A72;4;A92;A101;4;A122;25;A143;A152;1;A173;1;A191;A201;0,0;ok;0,9278010725975037;2,663858051300049;2,0;1,755;100,0;0,0
38;A11;24;A32;A43;999;A65;A75;4;A93;A101;2;A123;25;A143;A151;2;A173;1;A191;A201;0,0;ok;3,004610061645508;2,663858051300049;2,0;1,755;100,0;0,0
39;A12;33;A32;A43;1567;A61;A73;1;A92;A101;1;A123;22;A143;A152;1;A173;1;A192;A201;0,0;ok;1,262107253074646;2,663858051300049;1,0;1,755;100,0;0,0
40;A14;6;A30;A43;9251;A61;A74;1;A92;A101;2;A123;24;A143;A151;2;A173;1;A192;A201;0,0;ok;3,880328416824341;2,663858051300049;2,0;1,755;100,0;0,0
41;A14;24;A32;A42;17268;A62;A73;4;A93;A101;1;A123;25;A142;A152;1;A173;1;A191;A201;0,0;ok;1,9777778387069702;2,663858051300049;1,0;1,755;100,0;0,0
42;A12;45;A34;A41;14523;A62;A71;3;A93;A101;2;A123;27;A143;A152;1;A173;1;A191;A201;0,0;ok;2,457515001296997;2,663858051300049;2,0;1,755;100,0;0,0
43;A12;12;A32;A40;11523;A61;A74;3;A93;A101;4;A122;30;A143;A151;1;A173;2;A192;A201;0,0;ok;1,6016349792480469;2,663858051300049;1,0;1,755;100,0;0,0
44;A14;26;A31;A40;697;A61;A72;4;A93;A101;2;A123;46;A141;A152;2;A173;1;A192;A201;1,0;ok;2,5384509563446045;2,663858051300049;2,0;1,755;100,0;0,0
45;A14;24;A34;A40;18095;A62;A74;4;A94;A103;3;A122;27;A143;A152;2;A173;1;A192;A201;0,0;ok;4,326919078826904;2,663858051300049;2,0;1,755;100,0;0,0
46;A14;36;A34;A40;11054;A65;A73;4;A93;A101;2;A123;21;A143;A152;1;A174;1;A192;A201;0,0;ok;0,78877192735672;2,663858051300049;2,0;1,755;100,0;0,0
47;A14;52;A32;A46;719;A61;A75;4;A93;A101;4;A123;41;A141;A152;1;A172;2;A191;A201;0,0;ok;2,4040138721466064;2,663858051300049;1,0;1,755;100,0;0,0
48;A14;12;A33;A40;14277;A65;A72;2;A93;A101;3;A122;45;A143;A152;1;A174;2;A192;A201;0,0;ok;2,0264530181884766;2,663858051300049;2,0;1,755;100,0;0,0
49;A14;36;A34;A43;9566;A61;A75;2;A92;A101;2;A123;31;A142;A152;2;A173;1;A191;A201;1,0;ok;1,572562336921692;2,663858051300049;1,0;1,755;100,0;0,0
50;A11;36;A32;A46;8065;A61;A73;3;A92;A103;2;A124;25;A143;A152;2;A174;1;A192;A201;1,0;ok;3,8926029205322266;2,663858051300049;2,0;1,755;100,0;0,0
51;A14;15;A32;A40;17963;A61;A74;2;A92;A101;3;A123;20;A143;A151;1;A173;1;A191;A201;0,0;ok;3,1320252418518066;2,663858051300049;2,0;1,755;100,0;0,0
52;A14;12;A32;A40;2674;A61;A73;3;A94;A101;2;A121;27;A142;A152;2;A173;1;A192;A201;0,0;ok;1,3015334606170654;2,663858051300049;2,0;1,755;100,0;0,0
53;A11;10;A32;A49;9893;A61;A75;3;A93;A101;4;A121;52;A143;A152;1;A172;1;A191;A201;0,0;ok;2,1810898780822754;2,663858051300049;2,0;1,755;100,0;0,0
54;A12;52;A34;A410;11938;A61;A73;2;A93;A102;3;A123;39;A141;A152;2;A174;2;A192;A201;1,0;ok;3,0541329383850098;2,663858051300049;2,0;1,755;100,0;0,0
55;A12;28;A32;A43;590;A61;A72;3;A94;A101;3;A121;26;A143;A152;1;A172;1;A191;A202;0,0;ok;1,3222075700759888;2,663858051300049;1,0;1,755;100,0;0,0
56;A12;49;A32;A43;3979;A61;A74;4;A93;A101;1;A123;41;A143;A152;2;A173;2;A192;A201;0,0;ok;2,5411744117736816;2,663858051300049;2,0;1,755;100,0;0,0
57;A13;53;A32;A42;3749;A61;A72;2;A92;A101;4;A123;26;A143;A152;1;A173;1;A191;A201;0,0;ok;1,7429100275039673;2,663858051300049;1,0;1,755;100,0;0,0
58;A12;60;A34;A43;3573;A61;A73;1;A92;A101;1;A121;23;A143;A152;1;A172;1;A192;A201;0,0;ok;3,5200750827789307;2,663858051300049;2,0;1,755;100,0;0,0
59;A14;15;A34;A40;9330;A65;A75;1;A92;A101;4;A123;59;A142;A152;1;A173;1;A192;A201;0,0;ok;1,4640913009643555;2,663858051300049;2,0;1,755;100,0;0,0
60;A11;21;A30;A46;11672;A61;A72;2;A93;A101;1;A122;26;A143;A152;2;A173;1;A191;A201;0,0;ok;3,0751092433929443;2,663858051300049;2,0;1,755;100,0;0,0
61;A11;12;A34;A40;17943;A61;A73;3;A93;A101;2;A121;39;A143;A151;2;A172;2;A191;A202;0,0;ok;2,6614291667938232;2,663858051300049;1,0;1,755;100,0;0,0
62;A11;28;A32;A40;4006;A61;A73;3;A93;A103;2;A123;45;A143;A152;1;A172;1;A191;A201;1,0;ok;3,4361674785614014;2,663858051300049;1,0;1,755;100,0;0,0
63;A11;12;A32;A43;701;A61;A73;4;A94;A103;2;A121;22;A143;A152;1;A172;1;A191;A201;1,0;ok;3,7141294479370117;2,663858051300049;2,0;1,755;100,0;0,0
64;A12;9;A31;A42;918;A64;A73;4;A92;A101;1;A122;30;A143;A152;1;A173;1;A191;A201;0,0;ok;2,1134395599365234;2,663858051300049;2,0;1,755;100,0;0,0
65;A12;12;A32;A40;8928;A65;A75;1;A92;A101;2;A122;25;A141;A152;1;A173;1;A192;A201;0,0;ok;1,4844001531600952;2,663858051300049;2,0;1,755;100,0;0,0
66;A11;6;A30;A42;1872;A61;A71;4;A93;A101;4;A124;36;A143;A152;3;A174;1;A192;A201;0,0;ok;4,083179473876953;2,663858051300049;2,0;1,755;100,0;0,0
67;A13;24;A32;A42;10674;A61;A75;3;A91;A101;4;A124;51;A143;A153;3;A173;1;A191;A201;0,0;ok;3,2934296131134033;2,663858051300049;2,0;1,755;100,0;0,0
68;A14;18;A32;A43;17075;A61;A72;3;A94;A103;4;A121;39;A143;A152;1;A173;1;A192;A201;0,0;ok;4,323853969573975;2,663858051300049;2,0;1,755;100,0;0,0
69;A14;36;A31;A49;7980;A65;A71;4;A93;A101;4;A123;27;A143;A151;2;A173;1;A192;A201;0,0;ok;1,9908161163330078;2,663858051300049;2,0;1,755;100,0;0,0
70;A12;18;A32;A44;651;A65;A72;4;A92;A101;3;A121;27;A143;A151;1;A173;1;A191;A201;0,0;ok;0,7395892143249512;2,663858051300049;2,0;1,755;100,0;0,0
71;A11;14;A34;A41;5801;A61;A75;3;A93;A101;4;A124;38;A143;A153;3;A174;2;A192;A201;1,0;ok;1,2580424547195435;2,663858051300049;2,0;1,755;100,0;0,0
72;A12;18;A34;A40;884;A61;A75;4;A93;A101;1;A123;52;A141;A152;1;A173;2;A192;A201;1,0;ok;2,976433515548706;2,663858051300049;2,0;1,755;100,0;0,0
73;A14;12;A34;A49;1264;A65;A72;4;A93;A101;4;A124;57;A143;A153;1;A172;1;A191;A201;0,0;ok;4,3280229568481445;2,663858051300049;2,0;1,755;100,0;0,0
74;A11;48;A30;A410;18424;A61;A73;1;A92;A103;2;A122;32;A141;A152;1;A174;1;A192;A202;1,0;ok;3,527683973312378;2,663858051300049;2,0;1,755;100,0;0,0
75;A11;70;A34;A40;6761;A61;A73;1;A93;A101;3;A121;37;A143;A151;3;A173;2;A191;A201;0,0;ok;3,8812737464904785;2,663858051300049;2,0;1,755;100,0;0,0
76;A12;39;A32;A42;3069;A62;A75;4;A93;A101;4;A124;30;A143;A153;1;A173;1;A191;A201;0,0;ok;0,901505172252655;2,663858051300049;1,0;1,755;100,0;0,0
77;A14;15;A32;A43;16167;A61;A75;4;A93;A101;2;A123;54;A141;A151;1;A174;1;A192;A201;0,0;ok;2,4887304306030273;2,663858051300049;2,0;1,755;100,0;0,0
78;A12;61;A32;A42;9960;A65;A72;1;A92;A101;2;A123;26;A143;A152;1;A173;1;A192;A201;1,0;ok;2,6578924655914307;2,663858051300049;2,0;1,755;100,0;0,0
79;A12;24;A34;A42;14767;A61;A72;2;A92;A101;4;A123;25;A141;A152;1;A172;1;A191;A201;0,0;ok;1,6874278783798218;2,663858051300049;1,0;1,755;100,0;0,0
80;A12;39;A32;A40;14318;A61;A75;4;A93;A103;2;A124;57;A143;A153;1;A174;1;A192;A201;1,0;ok;3,440894603729248;2,663858051300049;2,0;1,755;100,0;0,0
81;A14;16;A34;A40;250;A64;A73;2;A92;A101;2;A121;41;A141;A152;2;A172;1;A191;A201;0,0;ok;0,6010034680366516;2,663858051300049;1,0;1,755;100,0;0,0
82;A11;18;A34;A40;1442;A61;A74;4;A93;A101;4;A124;32;A143;A153;2;A172;2;A191;A201;1,0;ok;2,7434465885162354;2,663858051300049;1,0;1,755;100,0;0,0
83;A12;12;A32;A49;888;A61;A75;4;A93;A101;4;A123;41;A141;A152;1;A172;2;A191;A201;1,0;ok;3,1855862140655518;2,663858051300049;1,0;1,755;100,0;0,0
84;A12;15;A32;A43;8959;A61;A75;4;A93;A101;3;A123;37;A143;A152;1;A173;2;A191;A201;0,0;ok;1,3721811771392822;2,663858051300049;1,0;1,755;100,0;0,0
85;A12;24;A34;A49;1935;A61;A75;4;A91;A101;4;A121;31;A143;A151;1;A173;1;A192;A201;1,0;ok;2,3611745834350586;2,663858051300049;2,0;1,755;100,0;0,0
86;A12;36;A33;A40;2862;A62;A75;4;A92;A101;3;A124;25;A143;A153;1;A173;1;A191;A201;0,0;ok;1,3620555400848389;2,663858051300049;2,0;1,755;100,0;0,0
87;A11;24;A34;A43;2611;A61;A72;4;A94;A102;3;A121;46;A143;A152;2;A173;1;A191;A201;0,0;ok;3,361534357070923;2,663858051300049;2,0;1,755;100,0;0,0
88;A14;4;A33;A42;12481;A61;A72;1;A92;A101;3;A121;23;A143;A151;1;A172;2;A191;A201;0,0;ok;2,1977617740631104;2,663858051300049;2,0;1,755;100,0;0,0
89;A11;12;A34;A40;2121;A61;A73;1;A93;A101;2;A122;30;A143;A152;2;A173;1;A191;A201;1,0;ok;2,7067699432373047;2,663858051300049;1,0;1,755;100,0;0,0
90;A14;6;A31;A40;6761;A61;A74;1;A93;A101;3;A124;45;A143;A152;2;A174;2;A192;A201;0,0;ok;2,7434465885162354;2,663858051300049;1,0;1,755;100,0;0,0
91;A11;24;A33;A42;6872;A61;A72;2;A91;A101;3;A122;55;A141;A152;1;A173;1;A192;A201;1,0;ok;2,5660412311553955;2,663858051300049;2,0;1,755;100,0;0,0
92;A11;12;A32;A42;17588;A65;A75;3;A91;A101;4;A122;49;A143;A152;1;A172;1;A192;A201;0,0;ok;2,890791654586792;2,663858051300049;2,0;1,755;100,0;0,0
93;A11;18;A34;A43;16809;A61;A74;4;A94;A101;1;A122;32;A143;A152;2;A174;1;A192;A201;0,0;ok;2,511375904083252;2,663858051300049;1,0;1,755;100,0;0,0
94;A11;12;A32;A41;8028;A61;A75;4;A93;A101;4;A124;66;A143;A153;2;A174;1;A191;A201;0,0;ok;2,1310689449310303;2,663858051300049;2,0;1,755;100,0;0,0
95;A11;6;A32;A43;18393;A63;A73;2;A93;A101;3;A121;44;A143;A151;1;A173;2;A191;A201;0,0;ok;2,6488125324249268;2,663858051300049;1,0;1,755;100,0;0,0
96;A12;24;A32;A43;3092;A62;A74;3;A94;A101;2;A123;22;A143;A151;1;A173;1;A192;A201;1,0;ok;1,5725622177124023;2,663858051300049;1,0;1,755;100,0;0,0
97;A14;48;A30;A49;3609;A61;A73;1;A92;A103;1;A121;27;A142;A152;1;A173;1;A191;A201;1,0;ok;3,5557734966278076;2,663858051300049;2,0;1,755;100,0;0,0
98;A14;13;A34;A40;16022;A61;A74;2;A93;A101;1;A121;42;A143;A152;3;A172;2;A191;A201;0,0;ok;2,509467363357544;2,663858051300049;2,0;1,755;100,0;0,0
99;A14;15;A32;A43;18042;A65;A75;4;A93;A101;2;A123;73;A143;A152;1;A173;1;A191;A201;0,0;ok;4,0198845863342285;2,663858051300049;2,0;1,755;100,0;0,0
100;A14;12;A32;A40;8180;A65;A75;4;A93;A101;3;A123;50;A143;A152;1;A173;1;A192;A201;0,0;ok;0,9740013480186462;2,663858051300049;1,0;1,755;100,0;0,0
101;A12;24;A32;A41;16277;A65;A71;2;A92;A101;4;A122;26;A143;A151;1;A174;1;A192;A201;0,0;ok;2,4242334365844727;2,663858051300049;2,0;1,755;100,0;0,0
102;A14;10;A32;A42;1131;A61;A71;4;A92;A101;2;A123;33;A143;A152;1;A173;1;A191;A201;1,0;ok;2,442732572555542;2,663858051300049;2,0;1,755;100,0;0,0
103;A11;36;A32;A40;909;A63;A75;4;A93;A101;4;A122;36;A143;A152;1;A173;1;A191;A201;0,0;ok;2,394947052001953;2,663858051300049;1,0;1,755;100,0;0,0
104;A14;9;A32;A49;10998;A61;A74;3;A92;A101;2;A123;27;A143;A152;2;A173;1;A191;A201;0,0;ok;1,6063451766967773;2,663858051300049;1,0;1,755;100,0;0,0
105;A14;18;A33;A49;1808;A61;A71;4;A92;A101;1;A121;22;A143;A152;1;A173;1;A191;A201;0,0;ok;3,174010992050171;2,663858051300049;2,0;1,755;100,0;0,0
106;A11;36;A34;A42;2348;A64;A73;3;A92;A101;2;A122;46;A143;A152;2;A173;1;A192;A201;1,0;ok;3,230743169784546;2,663858051300049;2,0;1,755;100,0;0,0
107;A11;20;A32;A44;2212;A65;A74;4;A93;A101;4;A124;39;A143;A152;1;A173;1;A192;A201;0,0;ok;1,167252779006958;2,663858051300049;2,0;1,755;100,0;0,0
108;A13;15;A32;A43;16256;A61;A72;2;A92;A101;3;A121;25;A143;A152;1;A172;1;A191;A201;0,0;ok;2,3431544303894043;2,663858051300049;1,0;1,755;100,0;0,0
109;A11;24;A32;A43;1376;A63;A74;4;A92;A101;2;A123;28;A143;A152;1;A173;1;A191;A201;0,0;ok;2,558444023132324;2,663858051300049;2,0;1,755;100,0;0,0
110;A11;36;A32;A46;1819;A61;A73;2;A93;A101;4;A124;37;A142;A153;1;A173;1;A192;A201;0,0;ok;2,9986729621887207;2,663858051300049;2,0;1,755;100,0;0,0
111;A12;59;A33;A49;1449;A62;A75;1;A91;A101;2;A123;31;A141;A152;2;A173;2;A191;A201;0,0;ok;3,1853184700012207;2,663858051300049;1,0;1,755;100,0;0,0
112;A14;36;A32;A43;16855;A65;A72;2;A92;A101;4;A121;45;A143;A152;1;A172;1;A192;A201;0,0;ok;3,2188971042633057;2,663858051300049;2,0;1,755;100,0;0,0
113;A11;30;A34;A43;13320;A65;A75;4;A93;A101;4;A122;49;A142;A152;2;A172;1;A191;A201;0,0;ok;2,278618574142456;2,663858051300049;2,0;1,755;100,0;0,0
114;A12;72;A32;A43;2576;A61;A73;2;A93;A103;2;A121;35;A143;A152;1;A173;1;A191;A201;0,0;ok;3,906522750854492;2,663858051300049;1,0;1,755;100,0;0,0
115;A14;18;A32;A43;11526;A61;A73;4;A93;A101;2;A124;32;A143;A153;1;A174;1;A192;A201;0,0;ok;1,6857457160949707;2,663858051300049;1,0;1,755;100,0;0,0
116;A12;45;A32;A43;3031;A62;A73;4;A93;A101;4;A122;21;A143;A151;1;A173;2;A191;A201;0,0;ok;4,223147392272949;2,663858051300049;2,0;1,755;100,0;0,0
117;A11;48;A32;A41;17443;A61;A74;4;A93;A101;4;A122;39;A142;A153;3;A173;2;A192;A201;1,0;ok;2,211435556411743;2,663858051300049;2,0;1,755;100,0;0,0
118;A12;55;A32;A43;2329;A61;A72;1;A92;A103;1;A121;27;A143;A152;1;A173;1;A191;A201;0,0;ok;3,2108688354492188;2,663858051300049;2,0;1,755;100,0;0,0
119;A14;36;A32;A46;9055;A65;A73;2;A93;A101;4;A124;28;A143;A151;1;A172;2;A192;A201;0,0;ok;3,669907331466675;2,663858051300049;2,0;1,755;100,0;0,0
120;A12;18;A32;A41;1239;A65;A73;4;A93;A101;4;A121;61;A143;A153;1;A173;1;A191;A201;1,0;ok;3,501758098602295;2,663858051300049;2,0;1,755;100,0;0,0
121;A11;27;A32;A43;7802;A61;A74;3;A93;A101;2;A123;27;A143;A152;1;A174;1;A191;A201;1,0;ok;1,0782458782196045;2,663858051300049;2,0;1,755;100,0;0,0
122;A12;10;A32;A46;727;A62;A75;4;A93;A101;4;A124;46;A143;A153;1;A173;1;A192;A201;0,0;ok;1,718314290046692;2,663858051300049;2,0;1,755;100,0;0,0
123;A11;18;A30;A44;7723;A61;A73;4;A94;A101;3;A121;47;A143;A152;1;A172;1;A192;A201;0,0;ok;2,1314141750335693;2,663858051300049;2,0;1,755;100,0;0,0
124;A14;51;A33;A40;10875;A61;A75;2;A93;A101;2;A123;45;A143;A151;2;A173;2;A192;A201;1,0;ok;2,025986671447754;2,663858051300049;2,0;1,755;100,0;0,0
125;A12;12;A32;A43;13332;A61;A74;2;A92;A101;1;A121;27;A143;A151;1;A173;1;A191;A201;0,0;ok;2,5206830501556396;2,663858051300049;2,0;1,755;100,0;0,0
126;A14;12;A34;A42;14850;A61;A73;4;A93;A101;4;A121;43;A143;A152;3;A173;1;A192;A201;0,0;ok;2,681985855102539;2,663858051300049;2,0;1,755;100,0;0,0
127;A14;24;A33;A49;13156;A63;A73;4;A93;A101;4;A123;44;A143;A152;2;A173;2;A192;A201;0,0;ok;2,5551085472106934;2,663858051300049;2,0;1,755;100,0;0,0
128;A11;13;A32;A41;4788;A61;A74;4;A93;A101;3;A122;26;A143;A152;1;A173;2;A191;A201;1,0;ok;2,1035120487213135;2,663858051300049;1,0;1,755;100,0;0,0
129;A11;10;A32;A43;1938;A61;A72;4;A91;A101;3;A122;32;A143;A152;1;A173;1;A191;A201;1,0;ok;0,8414048552513123;2,663858051300049;1,0;1,755;100,0;0,0
130;A13;9;A32;A43;13263;A62;A72;2;A91;A101;4;A121;49;A143;A152;1;A173;1;A191;A201;0,0;ok;3,1197257041931152;2,663858051300049;2,0;1,755;100,0;0,0
131;A11;52;A34;A40;609;A61;A74;4;A92;A101;3;A122;37;A143;A152;2;A173;1;A191;A202;0,0;ok;2,764616012573242;2,663858051300049;1,0;1,755;100,0;0,0
132;A12;69;A32;A42;1577;A64;A72;1;A92;A101;1;A121;20;A143;A152;1;A173;1;A191;A201;0,0;ok;4,413337230682373;2,663858051300049;2,0;1,755;100,0;0,0
133;A14;24;A32;A41;16909;A61;A75;4;A93;A101;4;A123;59;A143;A152;1;A174;1;A192;A201;0,0;ok;3,0448038578033447;2,663858051300049;2,0;1,755;100,0;0,0
134;A11;18;A32;A43;1345;A61;A71;4;A91;A101;3;A121;26;A141;A152;1;A173;1;A191;A201;0,0;ok;4,217759132385254;2,663858051300049;2,0;1,755;100,0;0,0
135;A14;6;A31;A410;1198;A61;A75;4;A92;A101;4;A124;35;A143;A153;1;A173;1;A191;A201;1,0;ok;2,9778947830200195;2,663858051300049;2,0;1,755;100,0;0,0
136;A11;12;A33;A46;585;A61;A73;4;A94;A102;4;A121;20;A143;A151;2;A173;1;A191;A201;0,0;ok;1,3284800052642822;2,663858051300049;2,0;1,755;100,0;0,0
137;A13;12;A34;A40;1480;A63;A71;2;A93;A101;4;A124;34;A141;A153;3;A171;2;A191;A201;0,0;ok;3,508453130722046;2,663858051300049;2,0;1,755;100,0;0,0
138;A14;6;A32;A46;7139;A61;A72;4;A92;A101;2;A124;56;A143;A152;1;A173;1;A191;A201;0,0;ok;2,86607027053833;2,663858051300049;2,0;1,755;100,0;0,0
139;A12;36;A34;A40;2820;A61;A72;4;A91;A101;4;A123;66;A143;A152;2;A173;1;A191;A201;1,0;ok;3,0545473098754883;2,663858051300049;1,0;1,755;100,0;0,0
140;A12;56;A32;A49;4439;A61;A75;1;A93;A102;1;A121;33;A141;A151;1;A174;1;A192;A201;0,0;ok;2,9167981147766113;2,663858051300049;2,0;1,755;100,0;0,0
141;A11;14;A32;A43;6758;A61;A73;4;A92;A101;2;A123;31;A143;A152;1;A173;1;A192;A201;1,0;ok;2,233741044998169;2,663858051300049;2,0;1,755;100,0;0,0
142;A12;24;A32;A410;11328;A61;A73;2;A93;A102;3;A123;29;A141;A152;2;A172;1;A191;A201;1,0;ok;3,574387311935425;2,663858051300049;2,0;1,755;100,0;0,0
