;Attribute1;Attribute2;Attribute3;Attribute4;Attribute5;Attribute6;Attribute7;Attribute8;Attribute9;Attribute10;Attribute11;Attribute12;Attribute13;Attribute14;Attribute15;Attribute16;Attribute17;Attribute18;Attribute19;Attribute20;class;predict;euclidean;euclidean_medio;hamming;hamming_medio;cobertura_pct;erro_pct
80;A12;18,0;A34;A42;6361,0;A61;A75;2,0;A93;A101;1,0;A124;41,0;A143;A152;1,0;A173;1,0;A192;A201;1;ok;9,417732238769531;11,356102065036172;20,0;20,0;38,0;0,0
82;A12;18,0;A33;A40;2899,0;A65;A75;4,0;A93;A101;4,0;A123;43,0;A143;A152;1,0;A173;2,0;A191;A201;1;ok;10,500399589538574;11,356102065036172;20,0;20,0;38,0;0,0
83;A11;6,0;A32;A40;662,0;A61;A72;3,0;A93;A101;4,0;A121;41,0;A143;A152;1,0;A171;2,0;A192;A201;1;ok;10,600885391235352;11,356102065036172;20,0;20,0;38,0;0,0
85;A12;12,0;A32;A41;2028,0;A65;A73;4,0;A93;A101;2,0;A123;30,0;A143;A152;1,0;A173;1,0;A191;A201;1;ok;10,72640323638916;11,356102065036172;20,0;20,0;38,0;0,0
87;A12;30,0;A33;A43;1919,0;A62;A72;4,0;A93;A101;3,0;A124;30,0;A142;A152;2,0;A174;1,0;A191;A201;0;ok;10,553961753845215;11,356102065036172;20,0;20,0;38,0;0,0
88;A14;6,0;A32;A42;4611,0;A61;A72;0,9999999999999998;A92;A101;4,0;A122;32,0;A143;A152;1,0;A173;1,0;A191;A201;0;ok;11,515015602111816;11,356102065036172;20,0;20,0;38,0;0,0
91;A11;12,0;A33;A40;1344,0;A61;A73;4,0;A93;A101;2,0;A121;43,0;A143;A152;2,0;A171;2,0;A191;A201;1;ok;15,078227996826172;11,356102065036172;20,0;20,0;38,0;0,0
93;A11;18,0;A32;A43;2600,0;A61;A73;4,0;A93;A101;4,0;A124;65,0;A143;A153;2,0;A173;1,0;A191;A201;0;ok;11,4120512008667;11,356102065036172;20,0;20,0;38,0;0,0
96;A13;24,0;A32;A42;1925,0;A61;A73;2,0;A93;A101;2,0;A121;26,0;A143;A152;1,0;A173;1,0;A191;A201;1;ok;10,215070724487305;11,356102065036172;20,0;20,0;38,0;0,0
100;A11;12,0;A34;A40;691,0;A61;A75;4,0;A93;A101;3,0;A122;35,0;A143;A152;2,0;A173;1,0;A191;A201;0;ok;10,818794250488281;11,356102065036172;20,0;20,0;38,0;0,0
103;A12;48,0;A30;A49;3844,0;A62;A74;4,0;A93;A101;4,0;A124;34,0;A143;A153;1,0;A171;2,0;A191;A201;0;ok;12,06209945678711;11,356102065036172;20,0;20,0;38,0;0,0
105;A11;12,0;A34;A40;3499,0;A61;A73;3,0;A92;A102;2,0;A121;29,0;A143;A152;2,0;A173;1,0;A191;A201;1;ok;10,909729957580566;11,356102065036172;20,0;20,0;38,0;0,0
107;A11;30,0;A32;A42;6350,0;A65;A75;4,0;A93;A101;4,0;A122;31,0;A143;A152;1,0;A173;1,0;A191;A201;0;ok;10,222637176513672;11,356102065036172;20,0;20,0;38,0;0,0
111;A13;12,0;A31;A49;609,0;A61;A72;4,0;A92;A101;1,0;A121;26,0;A143;A152;1,0;A171;1,0;A191;A201;0;ok;11,290433883666992;11,356102065036172;20,0;20,0;38,0;0,0
117;A14;54,0;A30;A41;9436,0;A65;A73;2,0;A93;A101;2,0;A122;39,0;A143;A152;1,0;A171;2,0;A191;A201;1;ok;10,986047744750977;11,356102065036172;20,0;20,0;38,0;0,0
119;A11;24,0;A31;A42;3349,0;A63;A72;4,0;A93;A101;4,0;A124;30,0;A143;A153;1,0;A173;2,0;A192;A201;0;ok;9,611181259155273;11,356102065036172;20,0;20,0;38,0;0,0
120;A14;12,0;A32;A40;2133,0;A65;A75;4,0;A92;A101;4,0;A124;52,0;A143;A153;1,0;A174;1,0;A192;A201;0;ok;11,344799041748047;11,356102065036172;20,0;20,0;38,0;0,0
121;A12;30,0;A31;A42;3496,0;A64;A73;4,0;A93;A101;2,0;A123;34,0;A142;A152;1,0;A173;2,0;A192;A201;0;ok;11,37289047241211;11,356102065036172;20,0;20,0;38,0;0,0
124;A14;48,0;A34;A41;8858,0;A65;A74;2,0;A93;A101;1,0;A124;35,0;A143;A153;2,0;A173;1,0;A192;A201;0;ok;10,956521987915039;11,356102065036172;20,0;20,0;38,0;0,0
126;A14;12,0;A33;A45;1555,0;A64;A75;4,0;A93;A101;4,0;A124;55,0;A143;A153;2,0;A173;2,0;A191;A201;0;ok;12,218230247497559;11,356102065036172;20,0;20,0;38,0;0,0
129;A11;18,0;A32;A43;2389,0;A61;A72;4,0;A92;A101;1,0;A123;27,0;A142;A152;1,0;A173;1,0;A191;A201;1;ok;9,891310691833496;11,356102065036172;20,0;20,0;38,0;0,0
134;A11;24,0;A31;A49;3161,0;A61;A73;4,0;A93;A101;2,0;A122;31,0;A143;A151;1,0;A173;1,0;A192;A201;1;ok;11,264798164367676;11,356102065036172;20,0;20,0;38,0;0,0
135;A12;24,0;A32;A43;3758,0;A63;A71;0,9999999999999998;A92;A101;4,0;A124;23,0;A143;A151;1,0;A171;1,0;A191;A201;1;ok;9,657227516174316;11,356102065036172;20,0;20,0;38,0;0,0
136;A12;18,0;A34;A40;1056,0;A61;A75;3,0;A93;A103;3,0;A121;30,0;A141;A152;2,0;A173;1,0;A191;A201;0;ok;9,661654472351074;11,356102065036172;20,0;20,0;38,0;0,0
139;A14;9,0;A34;A42;2406,0;A61;A71;2,0;A93;A101;3,0;A123;31,0;A143;A152;1,0;A174;1,0;A191;A201;1;ok;10,840606689453125;11,356102065036172;20,0;20,0;38,0;0,0
140;A12;36,0;A33;A49;4455,0;A61;A73;2,0;A91;A101;2,0;A121;30,0;A142;A152;2,0;A174;1,0;A192;A201;0;ok;12,482999801635742;11,356102065036172;20,0;20,0;38,0;0,0
141;A14;21,0;A32;A40;2782,0;A63;A74;0,9999999999999998;A92;A101;2,0;A123;31,0;A141;A152;1,0;A174;1,0;A191;A201;1;ok;10,467447280883789;11,356102065036172;20,0;20,0;38,0;0,0
142;A12;24,0;A33;A49;4712,0;A65;A73;4,0;A93;A101;2,0;A122;37,0;A141;A152;2,0;A174;1,0;A192;A201;1;ok;11,64513111114502;11,356102065036172;20,0;20,0;38,0;0,0
143;A11;12,0;A34;A40;691,0;A61;A75;4,0;A93;A101;3,0;A122;35,0;A143;A152;2,0;A173;1,0;A191;A201;0;ok;9,642348289489746;11,356102065036172;20,0;20,0;38,0;0,0
146;A11;12,0;A34;A40;691,0;A61;A75;4,0;A93;A101;3,0;A122;35,0;A143;A152;2,0;A173;1,0;A191;A201;0;ok;9,606050491333008;11,356102065036172;20,0;20,0;38,0;0,0
147;A12;36,0;A32;A40;12389,0;A65;A73;0,9999999999999998;A93;A101;4,0;A124;37,0;A143;A153;1,0;A173;1,0;A192;A201;0;ok;13,441699028015137;11,356102065036172;20,0;20,0;38,0;0,0
148;A12;15,0;A33;A45;1511,9999999999998;A64;A73;3,0;A94;A101;3,0;A122;61,0;A142;A152;2,0;A173;1,0;A191;A201;0;ok;12,579949378967285;11,356102065036172;20,0;20,0;38,0;0,0
151;A14;12,0;A32;A40;2133,0;A65;A75;4,0;A92;A101;4,0;A124;52,0;A143;A153;1,0;A174;1,0;A192;A201;0;ok;12,070557594299316;11,356102065036172;20,0;20,0;38,0;0,0
153;A14;24,0;A32;A43;3621,0;A62;A75;2,0;A93;A101;4,0;A123;31,0;A143;A152;2,0;A173;1,0;A191;A201;0;ok;10,173715591430664;11,356102065036172;20,0;20,0;38,0;0,0
154;A11;12,0;A32;A40;1168,0;A61;A73;4,0;A94;A101;3,0;A121;27,0;A143;A152;1,0;A171;1,0;A191;A201;1;ok;12,446385383605957;11,356102065036172;20,0;20,0;38,0;0,0
159;A11;42,0;A32;A42;7882,0;A61;A74;2,0;A93;A103;4,0;A122;45,0;A143;A153;1,0;A173;2,0;A191;A201;1;ok;13,971566200256348;11,356102065036172;20,0;20,0;38,0;0,0
160;A11;24,0;A32;A41;2812,0;A65;A75;2,0;A92;A101;4,0;A121;26,0;A143;A151;1,0;A173;1,0;A191;A201;1;ok;11,373481750488281;11,356102065036172;20,0;20,0;38,0;0,0
162;A12;18,0;A32;A45;3872,0;A61;A71;2,0;A92;A101;4,0;A123;67,0;A143;A152;1,0;A173;1,0;A192;A201;1;ok;10,897285461425781;11,356102065036172;20,0;20,0;38,0;0,0
163;A11;18,0;A30;A42;3114,0;A61;A72;0,9999999999999998;A92;A101;4,0;A122;26,0;A143;A151;1,0;A173;1,0;A191;A201;0;ok;9,35941219329834;11,356102065036172;20,0;20,0;38,0;0,0
165;A11;12,0;A32;A40;900,0;A65;A73;4,0;A94;A101;2,0;A123;23,0;A143;A152;1,0;A173;1,0;A191;A201;0;ok;10,275741577148438;11,356102065036172;20,0;20,0;38,0;0,0
167;A11;24,0;A32;A40;1285,0;A65;A74;4,0;A92;A101;4,0;A124;32,0;A143;A151;1,0;A173;1,0;A191;A201;0;ok;10,384984016418457;11,356102065036172;20,0;20,0;38,0;0,0
169;A12;20,0;A33;A410;2629,0;A61;A73;2,0;A93;A101;3,0;A123;29,0;A141;A152;2,0;A173;1,0;A192;A201;1;ok;12,747687339782715;11,356102065036172;20,0;20,0;38,0;0,0
170;A11;12,0;A34;A40;3499,0;A61;A73;3,0;A92;A102;2,0;A121;29,0;A143;A152;2,0;A173;1,0;A191;A201;0;ok;11,482978820800781;11,356102065036172;20,0;20,0;38,0;0,0
174;A12;24,0;A34;A41;7758,0;A64;A75;2,0;A92;A101;4,0;A124;29,0;A143;A151;1,0;A173;1,0;A191;A201;0;ok;11,683762550354004;11,356102065036172;20,0;20,0;38,0;0,0
177;A12;18,0;A30;A40;2278,0;A62;A72;3,0;A92;A101;3,0;A123;28,0;A143;A152;2,0;A173;1,0;A191;A201;0;ok;10,144319534301758;11,356102065036172;20,0;20,0;38,0;0,0
178;A12;10,0;A31;A43;1048,0;A61;A73;4,0;A93;A101;4,0;A121;23,0;A142;A152;1,0;A171;1,0;A191;A201;0;ok;10,159855842590332;11,356102065036172;20,0;20,0;38,0;0,0
179;A12;48,0;A32;A43;10961,0;A64;A74;0,9999999999999998;A93;A102;2,0;A124;27,0;A141;A152;2,0;A173;1,0;A192;A201;0;ok;11,631534576416016;11,356102065036172;20,0;20,0;38,0;0,0
183;A11;30,0;A32;A42;6350,0;A65;A75;4,0;A93;A101;4,0;A122;31,0;A143;A152;1,0;A173;1,0;A191;A201;1;ok;13,75427532196045;11,356102065036172;20,0;20,0;38,0;0,0
185;A13;12,0;A31;A49;609,0;A61;A72;4,0;A92;A101;1,0;A121;26,0;A143;A152;1,0;A171;1,0;A191;A201;0;ok;14,62948989868164;11,356102065036172;20,0;20,0;38,0;0,0
187;A12;24,0;A32;A41;2760,0;A65;A75;4,0;A93;A101;4,0;A124;36,0;A141;A153;1,0;A173;1,0;A192;A201;1;ok;10,439183235168457;11,356102065036172;20,0;20,0;38,0;0,0
188;A12;24,0;A33;A49;4712,0;A65;A73;4,0;A93;A101;2,0;A122;37,0;A141;A152;2,0;A174;1,0;A192;A201;0;ok;12,088400840759277;11,356102065036172;20,0;20,0;38,0;0,0
191;A11;24,0;A32;A40;1285,0;A65;A74;4,0;A92;A101;4,0;A124;32,0;A143;A151;1,0;A173;1,0;A191;A201;1;ok;10,830888748168945;11,356102065036172;20,0;20,0;38,0;0,0
197;A12;9,0;A34;A46;1136,0;A64;A75;4,0;A93;A101;3,0;A124;32,0;A143;A153;2,0;A173;2,0;A191;A201;0;ok;11,432782173156738;11,356102065036172;20,0;20,0;38,0;0,0
199;A13;18,0;A32;A40;1961,0;A61;A75;3,0;A92;A101;2,0;A123;23,0;A143;A152;1,0;A174;1,0;A191;A201;1;ok;10,175324440002441;11,356102065036172;20,0;20,0;38,0;0,0
