;age;job;marital;education;default;balance;housing;loan;contact;day_of_week;month;duration;campaign;pdays;previous;poutcome
56;0,0;0,0;0,0;0,0;0,0;744,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0
57;0,0;0,0;0,0;0,0;0,0;336,8124999999999;0,0;1,0;1,0;0,0;0,0;6,375;0,0;0,0;0,0;0,0
58;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0625;1,3125;2,0;1,0
59;0,0625;0,0;0,0;0,0;0,0;156,0;1,0;0,0;0,0;0,0;0,0;85,3125;2,0625;0,0;0,0;1,0
60;11,0;1,0;1,0;1,0;0,0;0,0;0,0;1,0;0,0;1,0;1,0;31,5;1,125;0,0;0,0;0,0
61;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;3,15625;0,0;1,0
62;0,0;0,0;0,0;0,0;0,0;18,437499999999886;0,0;0,0;0,0;0,0;0,0;45,3125;0,0;0,0;0,0;0,0
63;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;129,375;0,0;0,0;0,0;0,0
64;0,0;0,0;0,0;0,0;0,0;0,1875;0,0;0,0;0,0;0,0;0,0;54,4375;0,0625;17,1875;0,0;0,0
65;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;58,90625;0,0;0,0;0,0;1,0
66;0,0;0,0;0,0;0,0;0,0;7,59375;0,0;0,0;0,0;1,0;0,0;1,25;0,0;0,0;0,0;0,0
67;0,0625;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
68;0,0;0,0;1,0;1,0;0,0;3,0625;0,0;0,0;0,0;0,0;1,0;142,3125;0,0625;0,0;0,0;0,0
69;0,0;0,0;0,0;0,0;0,0;469,4999999999998;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0
70;0,625;1,0;1,0;1,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;105,5;0,0;0,0;0,0;0,0
71;0,0625;0,0;0,0;0,0;0,0;9,375;0,0;0,0;0,0;0,0;0,0;12,375;0,0;162,0;0,0;0,0
72;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0625;0,0
73;0,0;1,0;1,0;1,0;0,0;354,65625000000045;1,0;0,0;0,0;0,0;0,0;0,0;0,0;59,5;0,125;0,0
74;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;94,53125;0,0;0,0;0,0;0,0
75;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;88,5;0,0;1,0
76;0,25;0,0;0,0;0,0;0,0;181,56250000000023;0,0;0,0;0,0;0,0;0,0;0,0;1,125;0,0;0,0625;0,0
77;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;2,78125;0,0625;0,0;0,0;1,0
78;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;42,03125;0,0;0,0;0,0;1,0
79;0,1875;0,0;1,0;0,0;0,0;533,9999999999998;1,0;1,0;0,0;0,0;0,0;60,5625;0,125;123,0;0,1875;0,0
80;0,1875;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;100,0;0,0;0,0;0,0;1,0
81;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,25;0,0;1,0
82;0,0;0,0;0,0;0,0;0,0;2458,75;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
83;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;28,5;0,0;0,0;0,0625;0,0
84;0,875;1,0;0,0;0,0;0,0;98,3125;1,0;1,0;0,0;1,0;1,0;0,0;0,125;86,25;0,0;0,0
85;0,0625;0,0;1,0;0,0;0,0;14,9375;1,0;0,0;0,0;1,0;1,0;17,0;0,0625;0,0;0,0625;1,0
86;28,125;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;288,1875;0,0;111,0;0,0625;0,0
87;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;81,5625;0,0;0,0
88;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;436,5625;1,0;0,59375;0,0;1,0
89;0,0;0,0;0,0;1,0;0,0;482,9999999999998;0,0;0,0;0,0;0,0;1,0;0,0;0,0;68,25;0,0;1,0
90;0,0;0,0;0,0;0,0;0,0;0,7187500000001137;1,0;0,0;0,0;0,0;0,0;109,6875;0,0625;31,0625;0,0;0,0
91;0,15625;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;59,0625;0,0;39,0;0,0;0,0
92;0,0;0,0;0,0;1,0;0,0;1843,5;1,0;0,0;0,0;1,0;0,0;212,5;0,0;9,5625;2,0;0,0
93;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;12,5;0,0;0,0;0,0;1,0
94;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;87,5;0,0;0,0;0,0;0,0
95;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;406,25;0,0625;0,0;0,0;0,0
96;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;229,25;0,0;0,0;0,0;1,0
97;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;59,5;0,0625;0,0;0,5625;0,0
98;2,03125;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;0,0;1,0;60,000000000000014;0,0;0,0
99;6,75;0,0;1,0;1,0;0,0;0,0;1,0;1,0;0,0;1,0;0,0;51,5;0,125;57,75;0,0625;0,0
100;0,0;0,0;0,0;0,0;0,0;7,28125;0,0;0,0;0,0;0,0;0,0;0,40625;0,0;93,9375;0,0;0,0
101;0,4375;0,0;0,0;0,0;0,0;364,0625000000001;0,0;0,0;0,0;0,0;1,0;6,6875;0,0;203,0;0,0625;0,0
102;0,15625;0,0;0,0;0,0;0,0;433,8125000000002;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0
103;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0625;0,0;0,0;1,0
104;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0625;1,0
105;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;182,25;0,0625;29,750000000000014;0,0625;0,0
106;0,0625;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;91,5;0,0;141,375;0,0;0,0
107;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0625;0,0;3,25;0,0
108;1,03125;0,0;1,0;1,0;0,0;6,65625;0,0;0,0;0,0;0,0;0,0;0,875;0,0;0,0;0,0;1,0
109;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0625;1,0
110;0,0625;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;43,0;0,0;0,0;0,0;1,0
111;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0
112;0,0;1,0;0,0;0,0;0,0;9,9375;0,0;0,0;0,0;1,0;0,0;250,25;0,0;0,0;0,0;1,0
113;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1,75;0,0;0,0;0,0;1,0
114;0,0;1,0;0,0;0,0;0,0;27,25;1,0;1,0;0,0;1,0;1,0;88,125;0,0;0,0;1,0;0,0
115;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;21,25;0,0;106,75;1,0;0,0
116;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0625;1,0
117;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;4,03125;0,0;0,0;0,0;1,0
118;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;60,375;0,0;127,5;0,0;0,0
119;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;50,90625;0,0;39,0;0,0;1,0
120;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;190,125;0,0;104,0;0,0;0,0
121;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,875;0,0;0,0
122;0,0;0,0;0,0;1,0;0,0;270,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
123;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
124;0,0625;0,0;0,0;0,0;0,0;201,5625;0,0;0,0;0,0;0,0;1,0;103,125;0,0;77,8125;1,0;0,0
125;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
126;0,0;0,0;0,0;1,0;0,0;1153,125;1,0;0,0;0,0;0,0;0,0;23,375;0,0;0,09375;0,0;0,0
127;0,8125;1,0;1,0;1,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;262,6875;2,0;0,0;0,0;0,0
128;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0
129;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;74,0625;0,0;38,75;0,0;1,0
130;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;1,0
131;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,5;0,0;1,0
132;0,0;0,0;0,0;0,0;0,0;60,125;0,0;0,0;0,0;0,0;1,0;73,5;0,0;0,53125;0,0625;0,0
133;1,0;1,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;0,0;0,1875;30,5625;0,125;0,0
134;0,0;0,0;0,0;0,0;0,0;2,3125;0,0;0,0;0,0;0,0;0,0;2,03125;0,0;3,3125;0,0;1,0
135;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0
136;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;104,125;0,0;10,687499999999986;0,0;1,0
137;0,0;0,0;0,0;0,0;0,0;518,125;0,0;0,0;0,0;0,0;0,0;118,25;0,0;0,0;0,0625;1,0
138;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;4,21875;0,0;18,75;0,0;0,0
139;0,0;1,0;1,0;1,0;0,0;15,093750000000227;1,0;1,0;0,0;1,0;0,0;378,75;0,125;0,40625;0,0625;0,0
140;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;106,25;0,0;157,0;0,0625;0,0
141;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;65,0;0,0;1,0
142;0,0;0,0;0,0;0,0;0,0;228,9375;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,6249999999999858;0,0;1,0
143;0,0625;0,0;0,0;0,0;0,0;20,875;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,5;0,0;0,0
144;0,125;0,0;1,0;1,0;0,0;8,125;1,0;1,0;0,0;0,0;0,0;0,0;0,0;34,499999999999986;0,0;1,0
145;0,625;0,0;0,0;0,0;0,0;50,625;0,0;0,0;0,0;1,0;1,0;0,1875;0,0;0,0;0,0;1,0
146;0,0;0,0;1,0;0,0;0,0;359,9375000000002;0,0;0,0;0,0;0,0;0,0;0,0;1,0;56,25;0,0;0,0
147;1,5;1,0;1,0;0,0;0,0;252,6875;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4375;0,0
148;2,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0
149;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0625;0,0;0,0;0,0
150;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,625;0,0;1,0
151;0,375;1,0;0,0;1,0;0,0;202,1875;1,0;0,0;0,0;1,0;0,0;0,0;0,25;8,9375;0,0;1,0
152;0,6875;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
153;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
154;0,0;0,0;0,0;1,0;0,0;1659,9375;0,0;0,0;0,0;0,0;0,0;12,0;4,125;0,0;0,0;0,0
155;23,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
156;0,0;0,0;0,0;0,0;0,0;53,8125;0,0;0,0;0,0;0,0;1,0;40,0;0,0;0,0;0,0;0,0
157;0,0625;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;33,75;0,0;0,0
158;0,75;0,0;0,0;0,0;0,0;15,4375;0,0;1,0;0,0;0,0;1,0;0,0;0,0;30,4375;0,125;0,0
159;0,0;0,0;1,0;0,0;0,0;239,625;0,0;0,0;0,0;1,0;0,0;105,3125;0,0;0,18749999999997158;0,0625;1,0
160;0,0;1,0;0,0;1,0;0,0;2,15625;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0
161;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;63,875;0,0;0,0;0,0;1,0
162;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;4,0;0,0
163;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;227,5;0,0;0,0;0,0;1,0
164;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;135,625;0,0;0,0;0,0;1,0
165;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0625;0,0;0,0;1,0
166;0,0;1,0;0,0;0,0;0,0;21,875;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0
167;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7499999999999858;0,0;1,0
168;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0
169;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;250,9375;0,0625;30,875;0,0;0,0
170;0,0;1,0;0,0;1,0;0,0;7563,5625;1,0;0,0;0,0;1,0;0,0;0,0;0,0;83,4375;0,0;0,0
171;0,375;1,0;0,0;1,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;3,0;57,499999999999986;0,0;0,0
172;0,375;1,0;1,0;1,0;0,0;215,25000000000023;0,0;1,0;0,0;1,0;1,0;0,0;0,0;145,0;0,0;1,0
173;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;5,562499999999986;0,0625;1,0
174;1,03125;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;63,0;0,0625;1,21875;0,0;1,0
175;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;9,8125;0,0;0,0
176;0,4375;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;272,5;0,0625;0,59375;0,0;0,0
177;0,25;1,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,25;0,0;1,0
178;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;208,8125;0,0;0,0;0,0;1,0
179;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;83,625;0,0;0,0
180;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
181;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;200,0;0,0;0,0;0,0;1,0
182;1,5625;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;90,5;0,0;207,375;0,0;0,0
183;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;117,375;0,0;0,0;0,0;0,0
184;0,12499999999999645;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0
185;0,0;0,0;0,0;0,0;0,0;786,2500000000018;0,0;0,0;0,0;0,0;1,0;0,0;0,0;90,00000000000001;3,125;1,0
186;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;125,125;0,0;0,0;0,0;1,0
187;0,0;0,0;0,0;0,0;0,0;29,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0625;1,0
188;0,75;0,0;1,0;0,0;0,0;624,125;1,0;0,0;0,0;1,0;1,0;8,53125;0,0;47,625;0,5;0,0
189;0,6875;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;0,0;0,0;111,875;0,0625;0,0
190;0,125;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;43,875;0,0;0,0
191;0,0;0,0;0,0;1,0;0,0;61,5625;1,0;0,0;0,0;1,0;0,0;0,0;0,1875;47,25;0,0;0,0
192;0,25;0,0;0,0;1,0;0,0;5,34375;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,53125;0,0;0,0
193;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;208,0;0,0;42,1875;0,0;0,0
194;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;149,5;0,0625;116,0;0,0;0,0
195;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;126,5;2,0;0,0;0,0;1,0
196;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;56,53125;0,0;0,0;0,0625;0,0
197;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;63,375;0,0;26,25;0,0;1,0
198;0,0;0,0;0,0;1,0;0,0;2340,625;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0
199;0,0;0,0;0,0;0,0;0,0;1,34375;0,0;0,0;0,0;1,0;0,0;22,75;0,0;0,0;0,0;1,0
200;0,0;1,0;0,0;1,0;0,0;13,5625;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;0,0
201;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;146,875;0,0;103,18750000000006;0,0;0,0
202;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;180,625;0,0;0,0;0,0;1,0
203;0,0;1,0;0,0;0,0;0,0;6,46875;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,18750000000000022;0,0
204;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;122,0;0,0;0,0;0,0625;1,0
