;Attribute1;Attribute2;Attribute3;Attribute4;Attribute5;Attribute6;Attribute7;Attribute8;Attribute9;Attribute10;Attribute11;Attribute12;Attribute13;Attribute14;Attribute15;Attribute16;Attribute17;Attribute18;Attribute19;Attribute20
76;0;0;0;0;0;0;1;0;0;0;0;0;0,036715334;0;0;0;0;0;0;0
77;0;0;0;1;0;0;0;0;0;0;0;0;0,042834556;0;1;0;0;0;0;0
78;0;0;0;1;0;0;0;0;0;0;0,054219348;0;0;0;0;0;0;0;0;0
79;1;0;1;1;0,006971695;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
80;0;0;0;0;0;0;0;0;0;1;0;0;0,033655722;0;0;0;0;0;0;0
81;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
82;1;0;1;1;0;1;0;0;0;0;0;0;0,006119222;0;0;0,307842764;0;0;0;0
83;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
84;0;0;1;0;0;1;1;0,082047661;0;0;0;0;0,428345559;1;0;0;0;0;1;0
85;1;0,544819911;0;0;0;1;1;0,054698441;1;0;0;0;0;1;0;0,102614255;0;0;0;0
86;1;0;0;1;0,245210575;1;0;0,054698441;1;0;0,054219348;0;0;0;0;0;1;0;1;0
87;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,20522851;0;0;0;0
88;0;0;0;0;0,08464828;0;1;0,054698441;1;1;0,054219348;1;0;1;0;0;0;0;1;0
89;0;0;0;0;1,216195951;0;0;0;0;1;0;0;0,042834556;0;0;0,102614255;1;0;0;0
90;0;0;0;0;0;1;1;0;0;1;0,162658045;0;0,006119222;1;1;0;1;0;0;0
91;0;0,373590796;0;1;0,002424937;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
92;1;0;0;0;0;0;1;0;1;1;0,162658045;0;0,012238445;1;0;0;0;0;0;0
93;0;0;0;0;0;0;0;0;0;0;0;0;0,006119222;0;0;0;1;0;0;0
94;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
95;0;0,856145574;0;0;0;0;0;0;0;0;0,054219348;0;0;1;0;0;0;0;0;0
96;0;0;0;0;0;0;0;0,054698441;0;0;0;0;0;0;0;0;1;0;0;0
97;0;0;0;0;0;0;0;0;0;1;1,735019145;0;0;0;1;0;0;0;1;0
98;0;0;1;0;0;0;0;0;0;0;0,054219348;0;0;0;0;0;0;0;0;0
99;0;0,023349425;1;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0
100;0;0;1;0;0;0;0;0,054698441;0;1;0;0;0;0;0;0;0;0;0;0
101;0;0,171229115;0;1;0,004513078;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
102;0;0;1;0;0;0;1;0;0;1;0,108438697;0;0;0;0;0;1;0;0;0
103;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
104;0;1,86795398;0;1;0;0;0;0;0;1;0,108438697;1;0;0;1;0;1;0;0;0
105;1;0,031132566;0;0;0,014055656;1;1;0;1;0;0;1;0;1;1;0,102614255;0;0;0;0
106;0;0;0;0;0,009385406;0;0;0,054698441;0;0;0;0;0;0;0;0;0;0;0;0
107;1;0,020755044;1;1;0;1;1;0;1;0;0,108438697;1;0,042834556;1;0;0;0;0;1;0
108;1;0;0;0;0;0;0;0,054698441;0;0;0;0;0;0;0;0;0;0;0;0
109;1;0;1;0;0,013606594;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
110;0;0,124530265;0;1;0;0;0;0;1;0;0;0;0,006119222;0;1;0;0;0;0;0
111;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
112;0;0;0;0;0;0;1;0;0;0;1,735019145;0;0;0;0;0;0;0;0;0
113;1;1,743423714;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
114;1;0,062265133;1;0;0,011215336;0;1;0;1;0;2,602528718;1;0;0;0;1,641828077;0;0,166385896;0;0
115;0;0;1;0;0,026809031;0;0;0;0;0;0,054219348;0;0;0;1;0;0;0;0;0
116;0;0,684916459;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
117;0;0;0;0;0;0;0;0,054698441;1;0;0;0;0,012238445;0;0;0;0;0;1;0
118;0;0,171229115;0;0;0,702872615;0;0;0,054698441;1;1;0,054219348;1;0;1;0;0;1;0;1;0
119;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
120;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
121;0;0;1;1;0,742569739;1;1;0;1;0;0,867509573;1;1,83576668;0;0;1,641828077;0;0;0;0
122;0;0;0;1;0;0;0;0;0;0;0,054219348;1;0;1;0;0;0;0,166385896;0;0
123;0;0,747181592;1;0;0;0;1;0;0;0;0,054219348;0;0,440584003;0;0;0;1;0;0;0
124;1;0;0;1;0;1;0;0,054698441;1;0;0;0;0;0;0;0;0;2,66217434;1;0
125;0;1,52549575;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0
126;1;0,513687344;0;1;0;0;1;0,164095322;0;1;0;0;0,122384445;1;1;0;0;0;0;0
127;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
128;1;0,373590796;0;0;0,011956289;0;0;0,109396882;1;1;0;0;0;1;0;0,102614255;1;0;1;0
129;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
130;1;0;1;0;0,058355671;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0
131;0;0;1;0;0;0;0;0;0;0;0,054219348;0;0;0;0;0;0;0;0;0
132;0;0,560386194;0;1;0;1;0;0,054698441;0;0;0;1;0;0;0;0;0;0;0;0
133;0;0,622651327;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
134;1;0;0;0;0;0;1;0,054698441;0;0;0;0;0,006119222;1;0;0;0;0;1;0
135;0;0;0;0;0,122144998;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
136;0;0,031132566;0;0;0,532700383;1;0;0;1;0;1,789238493;0;0;0;0;0,102614255;1;2,66217434;0;0
137;1;0;0;0;2,923554004;0;0;0,054698441;0;0;0;0;0;0;0;0;0;0;0;0
138;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
139;1;0;0;1;0;0;0;0,054698441;0;1;0;1;0,048953778;1;1;0;1;0,166385896;1;0
140;0;0;0;0;0,099871499;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
141;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142;1;0,062265133;0;1;0;0;1;0,054698441;1;1;0,054219348;1;0,079549889;1;1;0;1;0;1;0
143;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
144;0;0,871711857;0;0;0;0;0;0,875175053;0;0;0;0;0;1;0;1,641828077;1;0;0;0
145;1;0,015566283;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
146;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
147;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,166385896;0;0
148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
149;0;0,34245823;1;0;0;0;0;0;0;0;0,054219348;0;0;1;0;0;0;0;0;0
150;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
151;0;0;0;1;0,234747418;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0
152;0;0;0;0;0,013965844;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
153;0;0;1;1;0;0;0;0;0;0;0;0;0,024476889;1;0;0;0;0;1;0
154;0;0;0;0;0;0;0;0;0;0;0,867509573;0;0;0;1;0;1;0;0;0
155;1;0;1;1;0;1;0;0;1;1;0,054219348;1;0,067311445;0;1;0;0;0;1;0
156;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
157;0;0,031132566;1;0;0,313894683;0;1;0;0;1;0,054219348;1;0;1;0;0;0;0,166385896;0;0
158;1;0;0;1;0,020870179;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
159;0;0,435855929;0;0;0;0;1;0;0;0;1,735019145;1;0;0;0;0;0;0;0;0
160;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
161;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
162;0;0;1;1;0;0;0;0,054698441;0;0;0,162658045;1;0;0;0;1,641828077;0;2,66217434;1;0
163;1;0;1;1;0,022004062;0;1;0,109396882;0;0;0;1;0,036715334;1;1;0;1;0,166385896;0;0
164;0;0;0;0;0;0;0;0;0;0;0,162658045;0;0;0;1;1,847056586;1;0;1;0
165;1;0;0;0;0;0;0;0;0;0;0,108438697;1;0;0;1;0;0;0,166385896;0;0
166;0;0,186795398;0;1;0;0;0;0,054698441;0;0;0;0;0;0;0;0;0;0;0;0
167;1;0,031132566;0;0;0;0;0;0;0;0;0;0;0,048953778;0;1;0;0;0;0;0
168;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
169;1;0;1;0;0,033679687;1;1;0;0;0;0;1;0;1;0;0;1;0,166385896;0;0
170;0;0;0;0;0;0;0;0;1;0;0,054219348;0;0;0;1;0;0;0;0;0
171;0;1,494363184;0;1;0;1;0;1,750350105;0;1;0;0;0;0;1;0;1;0;0;0
172;1;0,031132566;0;0;0;0;1;0,054698441;1;0;0;0;0;1;0;0;1;0;0;0
173;0;0;1;0;0,591325491;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
174;1;0;1;0;0;0;0;0;0;0;0;0;0,036715334;0;0;0;0;0;0;0
175;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
176;1;0;0;0;0;0;0;0;1;0;0,054219348;0;0,110146001;0;0;0;0;0;0;0
177;0;0;0;0;0;0;0;0,984571934;0;0;0;0;0;1;0;0;0;0;0;0
178;0;0;1;0;0;1;0;0;0;0;0,054219348;0;0;0;0;0;0;0;0;0
179;0;1,011808406;1;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0
180;1;0,020755044;1;0;0;0;0;2,625525158;0;0;0;0;0;0;0;0;0;0;0;0
181;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0,166385896;0;0
182;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
183;1;0,093397699;0;0;0;0;1;0;0;0;0;1;0,024476889;0;1;0;0;0;1;0
184;0;0;0;0;0;0;0;0;1;0;0,054219348;0;0,006119222;1;1;0;1;0;0;0
185;0;0;1;0;0;1;0;0;0;0;0,162658045;0;0,006119222;0;1;0,102614255;1;0;1;0
186;0;0;0;0;0,113163748;0;0;0,109396882;0;0;0;0;0;1;0;0,102614255;0;0;1;0
187;1;0;1;0;0,327748261;0;0;0,054698441;1;0;0,975948269;1;0;1;1;0,102614255;0;0;1;0
188;1;0,015566283;0;0;0,004142602;0;0;0,054698441;0;0;0;1;0;0;0;0;1;0;0;0
189;0;0;1;1;0;0;0;0;0;1;0,162658045;1;0,042834556;0;1;0,102614255;0;0;0;0
190;1;0;0;1;0;0;0;0;0;0;0,975948269;0;0;0;0;0;0;0;0;0
191;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0
192;0;0,186795398;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
193;0;0,031132566;0;1;0,029885109;0;1;0;0;0;0;0;0;1;1;0;1;0;1;0
194;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
195;1;0;1;0;0;1;1;0;1;0;0;1;0,024476889;0;0;0;0;0;1;0
196;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
197;0;0;1;0;0;0;0;0,054698441;0;0;0;0;0,413047503;0;0;0;0;0;0;0
198;1;0;0;1;0;0;0;0,109396882;1;0;0;1;0,012238445;0;1;0;1;0;0;0
199;0;0;1;1;0;1;0;0;0;0;0;0;0,397749447;0;0;0;1;0,166385896;0;0
media;1;0,346609238;1;1;0,335668169;1;1;0,288907219;1;1;0,385344654;1;0,197968172;1;1;0,513071274;1;0,894324192;1;1
desvpad;0,470212718;0,311676719;0,471990466;0,46837485;0,347616059;0,4300872;0,448998886;0,314106689;0,460407428;0,407308237;0,359241134;0,433012702;0,23995485;0,453762052;0,453762052;0,307842764;0,443959458;0,488760517;0,438634244;0,121552458
