;age;job;marital;education;default;balance;housing;loan;contact;day_of_week;month;duration;campaign;pdays;previous;poutcome
60;1,028152984;1;1;1;0;0;0;1;0;1;1;0,138933316;0,722165872;0;0;0
61;0;0;0;0;0;0;0;0;0;0;1;0;0;0,027108287;0;1
62;0;0;0;0;0;0,007806082;0;0;0;0;0;0,199854473;0;0;0;0
63;0;0;1;0;0;0;0;0;0;0;0;0,570618977;0;0;0;0
64;0;0;0;0;0;7,94E-05;0;0;0;0;0;0,240101029;0,040120326;0,147619385;0;0
65;0;0;0;0;0;0;0;1;0;1;0;0,259810815;0;0;0;1
66;0;0;0;0;0;0,003215047;0;0;0;1;0;0,005513227;0;0;0;0
67;0,005841778;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
68;0;0;1;1;0;0,001296603;0;0;0;0;1;0,627680875;0,040120326;0;0;0
69;0;0;0;0;0;0,198777251;0;0;0;0;0;0;0,64192522;0;0;1
70;0,058417783;1;1;1;0;0;0;1;1;1;1;0,465316345;0;0;0;0
71;0,005841778;0;0;0;0;0,003969194;0;0;0;0;0;0,054580946;0;1,3913798;0;0
72;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0,018049119;0
73;0;1;1;1;0;0,150154621;1;0;0;0;0;0;0;0,51103147;0,036098238;0
74;0;0;0;1;0;0;0;0;0;1;1;0,416937779;0;0;0;0
75;0;1;0;0;0;0;0;0;0;0;1;0;0;0,760105632;0;1
76;0,023367113;0;0;0;0;0,076870063;0;0;0;0;0;0;0,722165872;0;0,018049119;0
77;0;0;1;1;0;0;0;0;0;1;0;0,01226693;0,040120326;0;0;1
78;0;0;1;0;0;0;0;0;0;0;1;0,185382252;0;0;0;1
79;0,017525335;0;1;0;0;0,226085308;1;1;0;0;0;0,26711584;0,080240652;1,056417996;0,054147357;0
80;0,017525335;0;0;1;0;0;1;0;0;1;0;0,441058147;0;0;0;1
81;0;0;1;0;0;0;0;0;0;0;0;0;0;0,019324719;0;1
82;0;0;0;0;0;1,040987362;0;0;0;0;0;0;0;0;0;0
83;0;1;1;1;0;0;0;0;0;0;0;0,125701572;0;0;0,018049119;0
84;0,081784896;1;0;0;0;0,041623618;1;1;0;1;1;0;0,080240652;0,740780912;0;0
85;0,005841778;0;1;0;0;0,00632425;1;0;0;1;1;0,074979885;0,040120326;0;0,018049119;1
86;2,628800243;1;1;1;0;0;0;0;0;1;1;1,271074446;0;0,953352826;0,018049119;0
87;0;0;0;0;0;0;0;0;0;1;0;0;0;0,70052108;0;0
88;0;1;1;0;0;0;0;1;1;0;0;1,925494472;0,64192522;0,005099579;0;1
89;0;0;0;1;0;0,204492891;0;0;0;0;1;0;0;0,586183156;0;1
90;0;0;0;0;0;0,000304305;1;0;0;0;0;0,483785655;0,040120326;0,266788488;0;0
91;0,014604446;0;0;0;0;0;1;0;0;1;0;0,260499968;0;0,334961804;0;0
92;0;0;0;1;0;0,78050237;1;0;0;1;0;0,937248562;0;0,082130058;0,57757181;0
93;0;0;1;0;0;0;1;0;0;0;1;0,055132268;0;0;0;1
94;0;0;0;1;0;0;0;1;0;1;0;0,385925878;0;0;0;0
95;0;0;0;0;0;0;0;0;0;0;0;1,791798721;0,040120326;0;0;0
96;0;0;0;0;0;0;0;1;0;0;0;1,011125801;0;0;0;1
97;0;0;1;1;0;0;1;0;0;1;1;0,262429597;0,040120326;0;0,162442072;0
98;0,189857795;0;1;0;0;0;0;1;1;0;1;0;0,64192522;0,515325852;0;0
99;0,630912058;0;1;1;0;0;1;1;0;1;0;0,227144946;0,080240652;0,496001132;0,018049119;0
100;0;0;0;0;0;0,003082741;0;0;0;0;0;0,001791799;0;0,806807037;0;0
101;0,040892448;0;0;0;0;0,154137046;0;0;0;0;1;0,029495764;0;1,743519132;0,018049119;0
102;0,014604446;0;0;0;0;0,183667852;0;0;0;0;0;0;0;0;0;1
103;0;0;0;0;0;0;0;0;0;0;1;0;0,040120326;0;0;1
104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,018049119;1
105;0;0;0;1;0;0;0;0;0;1;0;0,803828472;0,040120326;0,255515735;0,018049119;0
106;0,005841778;0;0;1;0;0;0;0;0;0;0;0,403568204;0;1,214236538;0;0
107;0;0;1;0;0;0;0;0;0;1;1;0;0,040120326;0;0,938554192;0
108;0,096389342;0;1;1;0;0,002818128;0;0;0;0;0;0,003859259;0;0;0;1
109;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0,018049119;1
110;0,005841778;1;0;0;0;0;0;0;0;1;0;0,189655003;0;0;0;1
111;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
112;0;1;0;0;0;0,004207346;0;0;0;1;0;1,103748012;0;0;0;1
113;0;0;0;0;0;0;1;0;0;0;1;0,007718518;0;0;0;1
114;0;1;0;0;0;0,011537125;1;1;0;1;1;0,388682492;0;0;0,288785905;0
115;0;0;0;0;0;0;0;0;0;0;1;0,093724856;0;0,916850578;0,288785905;0
116;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0,018049119;1
117;0;0;0;0;0;0;0;0;0;0;1;0,017780157;0;0;0;1
118;0;0;0;0;0;0;1;0;0;0;1;0,266288856;0;1,095067435;0;0
119;0;0;1;0;0;0;0;0;0;0;0;0,224526163;0;0,334961804;0;1
120;0;0;0;0;0;0;0;0;0;0;1;0,838561801;0;0,893231477;0;0
121;0;0;1;0;0;0;0;0;0;0;0;0;0;0,067636518;0;0
122;0;0;0;1;0;0,114524487;0;0;0;0;0;0;0;0;0;0
123;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
124;0,005841778;0;0;0;0;0,085337678;0;0;0;0;1;0,454841214;0;0,668313214;0,288785905;0
125;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
126;0;0;0;1;0;0,488210901;1;0;0;0;0;0,103097342;0;0,000805197;0;0
127;0,075943118;1;1;1;0;0;1;1;0;0;1;1,158604619;1,28385044;0;0;0
128;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0,288785905;0
129;0;0;0;0;0;0;0;0;0;0;1;0,32665869;0;0,332814613;0;1
130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,155143621;1
131;0;0;0;0;0;0;0;0;0;0;0;0;0;0,845993273;0;1
132;0;0;0;0;0;0,025455766;0;0;0;0;1;0,324177738;0;0,004562781;0,018049119;0
133;0,093468453;1;0;1;0;0;1;0;0;1;1;0;0,120360979;0,262494106;0,036098238;0
134;0;0;0;0;0;0,000979068;0;0;0;0;0;0,008958994;0;0,028450281;0;1
135;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
136;0;0;0;0;0;0;1;0;0;0;0;0,459251795;0;0,091792417;0;1
137;0;0;0;0;0;0,219364139;0;0;0;0;0;0,521551258;0;0;0,018049119;1
138;0;0;0;0;0;0;0;0;0;1;1;0,018607141;0;0,161039329;0;0
139;0;1;1;1;0;0,006390403;1;1;0;1;0;1,670507731;0,080240652;0,003489185;0,018049119;0
140;0;0;0;0;0;0;0;0;0;0;0;0,468624281;0;1,348435979;0,018049119;0
141;0;0;0;0;0;0;0;1;0;0;0;0,004410581;0;0,558269673;0;1
142;0;0;0;0;0;0,096927725;0;0;0;1;1;0;0;0,005367978;0;1
143;0,005841778;0;0;0;0;0,008838073;0;0;0;0;1;0;0;0,02147191;0;0
144;0,011683557;0;1;1;0;0,003439968;1;1;0;0;0;0;0;0,296312365;0;1
145;0,058417783;0;0;0;0;0,021433649;0;0;0;1;1;0,000826984;0;0;0;1
146;0;0;1;0;0;0,1523906;0;0;0;0;0;0;0,64192522;0,483117986;0;0
147;0,14020268;1;1;0;0;0,106983017;1;0;0;0;0;0;0;0;0,126343834;0
148;0,233671133;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
149;0;0;0;0;0;0;1;0;0;0;0;0;0,040120326;0;0;0
150;0;0;1;0;0;0;0;1;0;0;1;0;0;0,005367978;0;1
151;0,03505067;1;0;1;0;0,085602291;1;0;0;1;0;0;0,160481305;0,07676208;0;1
152;0,064259561;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
153;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
154;0;0;0;1;0;0,702785545;0;0;0;0;0;0,052926978;2,647941532;0;0;0
155;2,149774421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
156;0;0;0;0;0;0,022783175;0;0;0;0;1;0,176423259;0;0;0;0
157;0,005841778;0;1;0;0;0;1;0;0;0;1;0;0;0,289870792;0;0
158;0,07010134;0;0;0;0;0,00653594;0;1;0;0;1;0;0;0,26142051;0,036098238;0
159;0;0;1;0;0;0,101452607;0;0;0;1;0;0,464489361;0;0,001610393;0,018049119;1
160;0;1;0;1;0;0,000912915;0;0;0;0;1;0;0;0;0;1
161;0;1;0;0;0;0;0;0;0;0;0;0,281725891;0;0;0;1
162;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1,155143621;0
163;0;1;1;0;0;0;0;0;0;0;0;1,003407284;0;0;0;1
164;0;0;0;0;0;0;0;1;0;0;0;0,598185111;0;0;0;1
165;0;0;0;0;0;0;0;0;0;0;0;0;0,040120326;0;0;1
166;0;1;0;0;0;0,009261453;0;0;0;1;0;0;0;0;0;1
167;0;0;0;0;0;0;0;0;0;0;0;0;0;0,006441573;0;1
168;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1
169;0;1;1;1;0;0;0;0;0;1;0;1,106780287;0,040120326;0,265178095;0;0
170;0;1;0;1;0;3,202266589;1;0;0;1;0;0;0;0,716625013;0;0
171;0,03505067;1;0;1;0;0;1;1;0;0;0;0;1,92577566;0,493853941;0;0
172;0,03505067;1;1;1;0;0,091132701;0;1;0;1;1;0;0;1,245370809;0;1
173;0;1;0;1;0;0;0;0;0;1;0;0;0;0,047775001;0,018049119;1
174;0,096389342;0;0;0;0;0;1;1;0;0;0;0,277866632;0,040120326;0,010467556;0;1
175;0;0;0;0;0;0;0;0;0;0;1;0;0;0,084277249;0;0
176;0,040892448;1;1;0;0;0;0;0;0;0;0;1,20188345;0,040120326;0,005099579;0;0
177;0,023367113;1;0;0;0;0;0;1;1;1;0;0;0;0,002147191;0;1
178;0;0;0;0;0;0;1;0;0;0;0;0,920984543;0;0;0;1
179;0;0;1;1;0;0;0;0;1;1;1;0;0;0,718235406;0;0
180;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
181;0;0;0;1;0;0;0;0;0;0;0;0,882116293;0;0;0;1
182;0,146044458;1;1;1;0;0;0;0;0;1;1;0,399157623;0;1,781094976;0;0
183;0;1;0;0;0;0;0;0;1;0;0;0,517692;0;0;0;0
184;0,011683557;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
185;0;0;0;0;0;0,332883097;0;0;0;0;1;0;0;0,772988778;0,902455954;1
186;0;0;0;0;0;0;0;0;1;1;0;0,551874006;0;0;0;1
187;0;0;0;0;0;0,012489731;0;0;0;0;0;0;0;0;0,018049119;1
188;0,07010134;0;1;0;0;0,264242496;1;0;0;1;1;0,037627773;0;0,409039895;0,144392953;0
189;0,064259561;1;0;0;0;0;1;0;0;1;1;0;0;0,960867995;0,018049119;0
190;0,011683557;0;0;0;0;0;0;0;0;0;0;0;0;0,376832029;0;0
191;0;0;0;1;0;0,026064376;1;0;0;1;0;0;0,120360979;0,405819108;0;0
192;0,023367113;0;0;1;0;0,002262441;1;0;0;0;1;0;0;0,004562781;0;0
193;0;1;0;1;0;0;0;0;0;1;0;0,917400945;0;0,36233849;0;0
194;0;0;0;0;0;0;0;0;0;0;0;0,659381929;0,040120326;0,996296647;0;0
195;0;0;0;0;0;0;1;1;0;0;0;0,557938556;1,28385044;0;0;1
196;0;0;0;0;0;0;0;0;0;0;1;0,249335684;0;0;0,018049119;0
197;0;0;0;0;0;0;0;0;0;0;1;0,2795206;0;0,22545506;0;1
198;0;0;0;1;0;0,990975514;0;0;0;1;1;0;0;0;0;0
199;0;0;0;0;0;0,000568918;0;0;0;1;0;0,100340728;0;0;0;1
200;0;1;0;1;0;0,005742101;0;0;0;1;0;0;0,64192522;0;0,288785905;0
201;0;0;0;0;0;0;1;0;0;0;0;0,647804153;0;0,886253106;0;0
202;0;0;0;1;0;0;0;0;0;0;1;0,796661277;0;0;0;1
203;0;1;0;0;0;0,002738744;0;0;1;1;0;0;0;0;0,054147357;0
204;0;0;0;0;0;0;1;0;0;0;0;0,538090939;0;0;0,018049119;1
205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,59562093;0
206;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
207;0;0;0;0;0;0;0;0;0;0;1;0;0;0,939396084;0,018049119;0
208;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
209;0;1;0;1;0;0,006827014;0;0;0;0;1;0,013231744;0;0;0;1
210;0,128519123;1;0;0;0;0,000529226;0;1;0;0;0;0;0;0;0;0
211;0;0;0;0;0;0;0;0;0;0;0;0,538090939;0;0;0,018049119;1
212;0;0;0;0;0;0;0;0;0;0;1;0;0;0,099844384;0,018049119;0
213;0;0;0;0;0;0;1;0;0;0;0;0,138519824;0;1,191691032;0,288785905;0
214;0,017525335;0;0;1;0;0;0;0;0;1;1;0,070293642;0,040120326;0;0;0
215;0;1;0;0;0;0;0;0;0;0;0;0,904169201;0;0;0;1
216;0,064259561;1;1;1;0;0,128601896;1;0;0;0;1;0,264634888;0,080240652;0,088034833;0,036098238;0
217;0,005841778;1;0;1;0;0,003281201;0;0;0;1;0;0,042176185;0,080240652;0,995223051;0;0
218;0,075943118;0;1;1;0;0,013812796;0;0;0;1;0;0;0;0,678512372;0,288785905;0
219;0;0;0;0;0;0;0;0;0;0;0;0,023844706;0,080240652;0;0,027073679;1
220;0;1;0;0;0;0;0;0;0;1;1;0;0;0,289333994;0;0
221;0;0;1;0;0;1,994123224;1;0;0;1;0;0;0,040120326;0,371464052;0,018049119;1
222;0;0;0;0;0;0;0;0;0;0;1;0;0,080240652;0,280208432;0;1
223;0,029208892;1;1;0;0;0;1;1;0;1;1;0;0;0;0,036098238;1
224;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0
225;0,102231121;0;1;0;0;0,002884281;0;0;0;0;1;0;0;0,03113427;0;0
226;0;0;1;1;0;0;0;1;0;1;1;1,185343769;0,160481305;0;0,018049119;0
227;0,093468453;0;1;0;0;0;0;0;0;0;1;0,073050256;0,64192522;0;0;1
228;0;0;0;0;0;0;0;0;0;0;0;0,33079361;0,040120326;0;0;0
229;0;1;0;1;0;0,201158768;0;0;0;0;0;0;0;0;0;1
230;0;0;0;0;0;0;0;0;0;0;0;0,021501585;0;0,1438618;0;1
231;0;0;0;0;0;0;1;0;0;1;0;0;0,040120326;0;0;1
232;0;1;1;0;0;0,130612954;0;0;1;1;1;0;0;0;0;0
233;0;0;0;0;0;0,039930095;0;0;0;1;1;0,184141776;0;0,006978371;0;1
234;0,040892448;1;0;0;0;0;1;0;0;1;0;0;0;0;0,054147357;1
235;0,040892448;0;0;0;0;0;0;0;0;0;1;0,208399974;0;0;0;1
236;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0,036098238;0
237;0;0;0;0;0;0;1;0;0;0;0;0,218323783;0;0,366096074;0;0
238;0;0;1;0;0;0;1;0;0;0;0;1,567961711;0,040120326;0;0;0
239;0;0;1;0;0;0;0;0;0;0;1;0,251816636;0,080240652;1,219604516;0,018049119;0
240;0,040892448;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
241;0;1;0;0;0;0;0;0;0;0;0;0,006340211;0;0;0;1
242;0;1;1;0;0;3,844217616;1;0;0;0;1;0;0;0;0;1
243;0,023367113;0;0;1;0;0,00428673;0;0;0;1;0;1,579539488;0;0;0,054147357;0
244;0;0;0;0;0;0;0;0;0;1;0;0;0,040120326;0,262494106;0;0
245;0;0;0;0;0;0;1;0;0;0;1;1,298364919;0;1,279725865;0,288785905;0
246;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1
247;0;1;0;0;0;0;1;0;1;1;0;0,604525322;0,040120326;0,202909554;0;0
248;0,280405359;1;1;1;0;0,053187204;0;1;0;1;1;0,02260423;0;0,246926971;0;0
249;0;1;0;1;0;0;0;0;0;0;0;0,004272751;0;0;0;0
250;0;0;1;0;0;0,028631122;0;0;0;0;1;0;0;0,249074162;0;0
251;0;0;1;0;0;0;0;1;0;1;1;0;0;0,884642712;0;0
252;0,020446224;0;0;0;0;0,021962875;0;0;0;1;0;0,394195719;0,040120326;0,269740876;1,17319274;0
253;0;0;0;0;0;0;1;0;0;0;0;0;0,040120326;0;0;0
254;0;1;0;0;0;0;0;0;0;0;0;0,677299916;0;0;0;1
255;0;0;0;0;0;0;1;0;1;0;0;0,033079361;0;0;0;1
256;0,087626675;1;0;1;0;0;0;0;0;0;0;1,167425782;0;0;0,018049119;0
257;0,011683557;0;1;1;0;0;1;1;0;0;1;0;0;0,515325852;0;0
258;0,093468453;1;0;0;0;0;0;0;0;0;0;0,389509476;0;0;0;1
259;0,736064068;0;0;1;0;0,002143365;1;1;0;1;1;0;0;0;0;1
260;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
261;0;1;1;1;0;0;1;1;0;1;0;0,155886489;1,28385044;0;0,018049119;0
262;0;0;0;1;0;0;0;0;0;0;0;0,138106332;0;1,503033735;0;1
263;0;0;1;1;0;0,027969589;0;0;1;0;0;1,917224631;0;0;0,108294714;0
264;2,365920219;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
265;0;1;0;0;0;0;0;0;0;0;1;0,507216869;0;0,514789054;0;0
266;0;0;1;1;0;0;0;0;0;0;0;0,354776147;0;0;0;0
267;0,005841778;0;0;0;0;0,00021169;1;1;0;1;0;0;0;0;0;0
268;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
269;0;1;1;0;0;0,001151066;1;0;0;0;0;0,307638057;0;0;0;0
270;0;0;0;0;0;0;1;0;0;0;0;0,777364984;0;0;0;1
271;0,005841778;0;0;0;0;0;0;0;0;0;0;0,491228511;0;0;0;1
272;0,03505067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
273;0;1;0;0;0;0;0;0;0;0;0;0,665997801;0;0,42943821;0;0
274;0,081784896;1;0;0;0;0;1;0;0;0;1;0;1,444331745;0;0;0
275;0;1;0;0;0;0;0;0;0;0;0;0,396952332;0;0;0;1
276;0;0;0;0;0;0;1;0;0;0;0;0,077736498;0;0;0;1
277;0;0;0;1;0;0;0;0;0;0;0;0,256365048;0;0;0;1
278;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0
279;0;0;1;0;0;0,010928515;1;1;0;1;1;0,009096824;0;0;0;0
280;0,023367113;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0
281;0;1;0;0;0;0;0;0;0;1;1;0;0;0,509957874;0;0
282;0;0;0;0;0;0;1;0;0;0;1;0,391714767;0;0;0;1
283;0;0;0;0;0;0;0;1;0;0;0;0;0;0,195394385;0;1
284;0;0;0;0;0;0,014778633;1;0;0;0;0;0,210880926;0;0;0;1
285;0;1;1;0;0;0,797278831;1;0;0;1;1;0,464765022;0,040120326;0;0,126343834;0
286;0;0;0;0;0;0,076526066;1;0;0;1;0;0,535885648;0;0;0,288785905;0
287;0,008762667;0;0;0;0;0;0;0;0;0;0;0,76027398;0;0;0;1
288;0;1;0;1;0;0,00060861;0;0;0;1;1;0,773781386;0;0;0;0
289;0;0;0;1;0;0;1;0;0;0;0;0,793904664;0;0;0;1
290;0;0;0;0;0;0;0;0;0;0;0;0,674818964;0,040120326;0;0;1
291;0;0;0;0;0;0;0;0;0;0;0;0,030598409;0;0;0,018049119;0
292;0,701013398;1;0;1;0;0,01286019;0;1;0;1;0;0;0,080240652;1,571743848;0,018049119;0
293;0,490709379;0;0;0;0;0;1;0;0;0;0;0;0;0,11514312;0;1
294;0;0;0;1;0;0;0;0;0;0;0;0;0,64192522;0;0;0
295;0;0;0;0;0;0;0;0;0;0;0;0,081320096;0;0;0;1
296;0;0;0;0;0;0,077796209;0;0;1;0;0;0;0;0;0;0
297;0,081784896;0;0;0;0;0;0;1;0;0;0;1,892139449;0,040120326;0,635031753;0;0
298;0,876266748;0;0;0;0;0;1;1;0;1;0;1,21015329;0;0,088571631;0;0
299;0;0;0;0;0;0;0;0;0;0;1;0,437198888;0;0,901820241;0,018049119;0
300;0;0;0;1;0;0;0;0;0;0;1;0,517140677;0;0,11272753;0;0
301;0,07010134;0;1;0;0;0;1;0;0;0;0;1,400910938;0;0;0,072196476;0
302;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0,018049119;0
303;0,10515201;1;1;1;0;0;1;0;0;0;1;0,044657137;0;0,041601827;0,59562093;0
304;0;1;0;0;0;0;0;0;0;0;0;0;0;0,010199157;0;0
305;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;1
306;0,099310231;1;1;0;0;0;1;0;0;1;0;0,361116358;0;0;0,036098238;1
307;0;0;0;0;0;0;0;0;0;0;0;0,064642585;0;0,18465843;0;1
308;0,014604446;1;0;0;0;0,016988152;0;0;0;0;1;0,383444926;0;0,689248327;0,072196476;0
309;0,011683557;1;0;1;0;0,081633096;0;1;0;1;0;0;0;1,253959573;0;0
310;0;0;0;0;0;0;0;0;0;0;1;0;0;0,644157315;0,018049119;1
311;0,005841778;0;0;1;0;0;0;0;0;0;1;0,069053166;0;0,315637084;0;1
312;0;0;1;0;0;0;1;1;1;0;0;0,640085635;0;0,259810117;0;0
313;0,032129781;0;0;0;0;0;0;0;0;0;1;0,474137508;0;0;0;1
314;0,011683557;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1
315;0;0;0;0;0;0;0;0;0;0;1;0,279796262;0;0,660261248;0,018049119;0
316;0;0;0;0;0;0,281468799;0;0;0;1;0;0;0;0,074078091;1,155143621;0
317;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0,018049119;0
318;1,799267722;1;1;1;0;0;0;0;1;0;0;1,040897226;0;0;1,17319274;0
319;0;0;0;0;0;0;0;0;0;0;0;0;0;0,617317427;0,018049119;0
320;0,759431181;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0
321;0;1;1;0;0;0,013574645;0;0;0;0;0;0,047689412;0,040120326;0;0;1
322;0;1;1;1;0;0;1;0;0;1;1;0;0;0;0,324884143;0
323;0,058417783;0;0;1;0;0;1;0;0;0;0;0;0;0;0,018049119;1
324;0;1;0;0;0;0;1;0;0;0;1;0,02260423;0;0;0;0
325;0;1;0;1;0;0;1;1;0;1;0;1,376101418;0;0;0;0
326;0;0;0;0;0;0;0;0;0;0;1;0;0,040120326;0;0;0
327;0;0;0;1;0;0,000476303;0;1;0;1;0;0,264910549;0,160481305;0;0;1
