;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;label;predict;euclidean;euclidean_medio;hamming;hamming_medio;cobertura_pct;erro_pct
31;80000,0;2,0;3,0;1,0;29,0;0,06249999999999999;0,0;1,9999999999999998;0,0;0,0;5,551115123125783e-17;37822,0;41390,3125;39944,0;40744,0;42084,0;42923,0;3700,0;0,0;1432,562499999999;2000,0;1536,0;3031,3125;0,2156;ok;2,3505568504333496;2,1190759668648242;6,0;6,62;100,0;0,0
32;105000,0;1,0;0,9999999999999999;1,0;29,0;-2,0;2,0;-0,9375;0,0;2,0;0,12500000000000006;-1282,0;-1282,0;132218,0;133533,0;136877,0;139940,0;190,875;133500,0;5000,0;13296,25;6473,5625;5003,96875;0,6268379359932641;ok;4,841346263885498;2,1190759668648242;11,0;6,62;100,0;0,0
33;500000,0;1,0;3,0;2,0;32,0;2,0;0,0;0,0;0,0;0,0;2,0;386405,0;387910,0;293177,0;274539,0;253443,0;253671,0;25016,0;20018,000000000004;10000,0;79377,0;52778,0;10000,0;0,6268379359932641;ok;3,6463754177093506;2,1190759668648242;3,0;6,62;100,0;0,0
34;200000,0;1,0;0,9999999999999999;2,0;35,3125;0,0;0,12499999999999997;0,0;0,125;2,0;5,551115123125783e-17;99483,0;99016,0;124355,00000000001;94943,0;96967,0;92476,625;2363,0;2057,0;3300,0;3361,0;3500,0;3206,0;0,6268379359932641;ok;2,0091490745544434;2,1190759668648242;10,0;6,62;100,0;0,0
35;101875,0;1,0;3,0;3,0;41,0;-2,0;-2,0;-2,0;-2,0;-2,0;-2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1335,0;0,6268379359932641;ok;4,339976787567139;2,1190759668648242;4,0;6,62;100,0;0,0
36;27500,0;2,0;3,0;1,0;22,9375;0,0;2,0;0,0;2,0;0,0;-1,0625;32789,0;50569,75;8880,0;15088,0;-574,0;24766,5;1997,9375;2000,0;6371,625;6145,0;3512,875;1032,0;0,6268379359932641;ok;3,5365347862243652;2,1190759668648242;12,0;6,62;100,0;0,0
37;50000,0;1,0;0,9999999999999999;2,0;26,0;2,0;0,12499999999999997;0,125;0,0;0,0;2,0;54654,0;45894,0;47121,0;45625,0;47445,25;46001,0;1952,1875;1996,0;1800,0;4603,0;0,0;1486,0;0,6268379359932641;ok;1,480781078338623;2,1190759668648242;6,0;6,62;100,0;0,0
38;500000,0;2,0;0,9999999999999999;1,0;33,0;-2,0;-2,0;-2,0;-2,0;2,0;-2,0;10486,0;32539,0;10644,0;7612,1875;19099,0;4281,0;0,0;11000,0;7823,0;19215,0;4281,0;4469,59375;0,6268379359932641;ok;3,9602818489074707;2,1190759668648242;4,0;6,62;100,0;0,0
39;20000,0;1,0;3,0;2,0;59,3125;-2,0;-2,0;-2,0;-2,0;-1,0;-2,0;21353,0;20736,0;20000,0;0,0;0,0;0,0;0,0;38,0;0,0;1531,25;1360,0;0,0;0,6268379359932641;ok;1,1418670415878296;2,1190759668648242;4,0;6,62;100,0;0,0
40;160000,0;2,0;3,0;2,0;59,5;-1,8124999999999998;-2,0;-2,0;-2,0;-1,9375;-2,0;0,0;0,0;-118,25;0,0;277,875;18,75;0,0;7,6875;12,5;741,0000000000005;0,0;1157,0000000000005;0,6268379359932641;ok;3,0129811763763428;2,1190759668648242;10,0;6,62;100,0;0,0
41;400000,0;1,0;0,9999999999999999;2,0;41,0;0,0;0,0;0,0;2,0;2,0;5,551115123125783e-17;4769,5;32921,4375;13010,0;48576,875;12576,874999999996;20030,0;2363,7499999999995;1000,0;11,0625;13945,0;7116,0;1268,75;0,6268379359932641;ok;4,302755355834961;2,1190759668648242;12,0;6,62;100,0;0,0
42;290000,0;1,0;2,0;2,0;41,125;0,0;0,0;-0,12499999999999997;0,0;0,25;-0,12499999999999997;76063,0;72418,0;76048,5;60861,0;60901,0;81708,5;4434,0;1954,0;2861,0;2030,625;2023,0;3719,0;0,6268379359932641;ok;0,6540432572364807;2,1190759668648242;8,0;6,62;100,0;0,0
43;70000,0;1,0;2,0;1,0;41,0;0,0;0,0;0,125;0,125;0,125;5,551115123125783e-17;70476,0;68539,0;109478,875;51605,0;51005,15625;50729,0;2906,2500000000005;3500,0;2000,0;1875,0;2606,25;2364,625;0,6268379359932641;ok;2,3463315963745117;2,1190759668648242;11,0;6,62;100,0;0,0
44;231875,0;1,0;0,9999999999999999;2,0;58,0;2,0;0,0;0,0;0,0;0,0;5,551115123125783e-17;201013,0;197982,0;137786,0;129575,0;135483,0;118851,0;8366,0;12063,0;8031,0;16114,0;9967,96875;15123,0;0,6268379359932641;ok;2,5872814655303955;2,1190759668648242;3,0;6,62;100,0;0,0
45;120000,0;2,0;0,9999999999999999;2,0;36,0;-0,7499999999999999;2,0;1,9999999999999998;-2,0;-1,0;5,551115123125783e-17;536,0;210,0;-116,0;-442,0;274,5;406,0;509,5;727,9999999999991;0,0;1540,6249999999995;680,0000000000005;0,0;0,6268379359932641;ok;1,9133636951446533;2,1190759668648242;7,0;6,62;100,0;0,0
46;251250,0;2,0;3,0;1,0;24,4375;0,0;0,0;0,125;0,0;0,0;5,551115123125783e-17;136760,0;193321,0;189572,0;194799,0;67967,3125;54732,90625;90000,0;1038,0;6985,96875;5170,0;3000,0;3285,5625;0,6268379359932641;ok;0,738176167011261;2,1190759668648242;9,0;6,62;100,0;0,0
47;140000,0;1,0;2,0;2,0;24,8125;0,0;0,12499999999999997;0,0;0,125;2,0;5,551115123125783e-17;140876,0;18367,8125;13700,749999999996;12076,937500000004;12511,0;10028,437499999996;2299,9999999999995;1188,4375;600,0;500,0;1799,9999999999995;119,0;0,6268379359932641;ok;3,2045750617980957;2,1190759668648242;13,0;6,62;100,0;0,0
48;80000,0;2,0;3,0;2,0;60,0;2,0;0,0;0,0;0,0;0,0;5,551115123125783e-17;37298,0;19025,0;12720,0;14169,0;13828,0;1664,0;3000,0;3000,0;2030,0;3000,0;1000,0000000000005;786,5625;0,6268379359932641;ok;1,4653290510177612;2,1190759668648242;2,0;6,62;100,0;0,0
49;233750,0;2,0;3,0;2,0;25,625;0,0;0,0;0,0;0,0;2,0;5,551115123125783e-17;101832,0;92396,0;84297,0;49681,0;46224,0;44800,0;5000,0;1300,0000000000005;2029,0;5234,375;2725,0;1300,0;0,6268379359932641;ok;2,858006000518799;2,1190759668648242;8,0;6,62;100,0;0,0
50;50000,0;1,0;3,0;1,0;42,0;2,0625;0,0;0,0;0,0;0,0;5,551115123125783e-17;50708,0;44610,0;44043,0;28994,84375;27903,0;29263,75;1755,0000000000005;1566,0;983,0000000000005;1026,9999999999995;3000,0;999,0;0,6268379359932641;ok;1,5111669301986694;2,1190759668648242;4,0;6,62;100,0;0,0
51;50000,0;1,0;2,0;2,0;25,75;0,0;0,0;0,0;0,0;0,125;0,12500000000000006;28408,0;29048,375;31245,25;28390,0;50646,0;29041,0;1477,0;1444,0;1262,500000000001;1500,0;1093,75;2110,5625000000005;0,6268379359932641;ok;1,2917718887329102;2,1190759668648242;10,0;6,62;100,0;0,0
52;101875,0;2,0;2,0;2,0;60,0;-2,0;-2,0;-2,0;-1,0;-2,0;-2,0;3172,9687500000073;1184,0625000000073;3459,0;17133,0;11018,500000000004;9,375;3789,0;1297,125;526,9375;6918,0;437,5000000000009;102,8125;0,6268379359932641;ok;2,935659646987915;2,1190759668648242;12,0;6,62;100,0;0,0
53;30000,0;2,0;2,0;2,0;29,90625;2,0;2,0;1,9999999999999998;2,0;2,0;2,0;20732,0;22344,750000000004;20669,312499999996;21761,0;22762,0;23139,0;1346,9999999999995;0,0;1300,0000000000005;1462,6249999999995;900,0000000000005;0,0;0,6268379359932641;ok;2,0078699588775635;2,1190759668648242;5,0;6,62;100,0;0,0
54;390000,0;1,0;0,9999999999999999;1,0;34,0;2,0;0,0;0,0;-1,0;2,0;2,0;91701,0;68587,0;101211,0;96725,0;125810,0;182122,0;60081,00000000001;84908,0;121081,0;80000,0;85000,0;5536,0;0,6268379359932641;ok;2,6363885402679443;2,1190759668648242;4,0;6,62;100,0;0,0
55;50000,0;1,0;3,0;2,0;23,875;0,9999999999999999;0,0;0,0;0,0;-1,0;-1,0;7198,0;8421,0;9202,0;9800,0;1000,0;0,0;1500,0;1000,0;598,0;1000,0;0,0;204,7499999999991;0,6268379359932641;ok;0,7328619956970215;2,1190759668648242;3,0;6,62;100,0;0,0
56;210000,0;1,0;0,9999999999999999;1,0;39,0;-1,0;-1,0;-2,0;-2,0;-2,0;-2,0;7128,0;3235,0625;-285,9375;3713,0;4860,124999999993;30369,75;3623,0;1887,8125;3713,0;5133,0;5749,0;6762,0;0,6268379359932641;ok;1,3326917886734009;2,1190759668648242;6,0;6,62;100,0;0,0
57;100000,0;1,0;2,0;2,0;25,0;2,0;0,0;0,0;0,0;-2,0;-2,0;76222,0;79564,0;49000,0;-1000,0;0,0;0,0;4700,0;1500,0;0,0;31000,0;1,3125;0,0;0,6268379359932641;ok;1,4653260707855225;2,1190759668648242;2,0;6,62;100,0;0,0
58;240000,0;2,0;3,0;1,0;29,0;2,0;-2,0;-2,0;-1,9375;-1,9375;-2,0;185,0;0,0;0,0;-59,125;77,0625;0,0;0,0;76,625;0,0;0,0;0,0;0,0;0,6268379359932641;ok;4,578894138336182;2,1190759668648242;9,0;6,62;100,0;0,0
59;85000,00000000001;2,0;5,0;2,0;24,0;0,0;2,0;0,0;0,0;-0,0625;-1,0;17584,0;17521,3125;18752,5;41163,8125;44210,0;30483,0;3437,5;0,0;1431,2500000000005;67,0;30483,0;2789,78125;0,6268379359932641;ok;1,872240424156189;2,1190759668648242;11,0;6,62;100,0;0,0
60;10000,0;2,0;2,0;1,0;22,0;2,0;0,12499999999999997;0,0;0,0;0,0;5,551115123125783e-17;7582,0;8502,0;9485,25;9669,0;9977,999999999996;9928,0;1200,0;1136,0;326,0;444,0;199,0;125,0;0,6268379359932641;ok;1,9047805070877075;2,1190759668648242;4,0;6,62;100,0;0,0
61;113750,0;2,0;2,0;1,0;44,3125;2,0;0,0;0,0;0,0;0,0;0,12500000000000006;55177,375;47092,0;42460,375;32652,0;24115,0;20399,0;2000,0;1875,0;1177,5000000000005;1000,0;703,1249999999991;623,0;0,6268379359932641;ok;2,4896061420440674;2,1190759668648242;10,0;6,62;100,0;0,0
62;110000,0;1,0;3,0;1,0;25,75;0,0;0,0;1,9999999999999998;2,0;1,875;1,8750000000000004;43780,0;50564,75;122662,24999999999;47900,0;50133,75;53566,5625;4875,0;1250,0;125,00000000000091;5000,0;0,0;4737,0;0,6268379359932641;ok;2,7393553256988525;2,1190759668648242;13,0;6,62;100,0;0,0
63;230625,0;1,0;0,9999999999999999;1,0;36,0;-2,0;-2,0;-2,0;-2,0;-2,0;-2,0;711,0;-1,0;-1,0;-355,3749999999927;-1,0;-1,0;513,75;0,0;0,0;0,0;0,0;0,0;0,6268379359932641;ok;2,0182626247406006;2,1190759668648242;5,0;6,62;100,0;0,0
64;20000,0;2,0;2,0;1,0;37,375;2,0;2,0;1,9999999999999998;0,0;0,0;5,551115123125783e-17;10360,0;13336,0;13307,0;13633,0;15054,0;17356,75;3037,625;755,9999999999991;0,0;1639,0;1700,0;1504,0;0,6268379359932641;ok;2,769993782043457;2,1190759668648242;7,0;6,62;100,0;0,0
65;439999,99999999994;1,0;2,0;1,0;29,25;-1,0;-1,0;-1,0;-2,0;-1,0625;-1,0625;893,8125;374,375;-250,0;-236,5625;609,0;362,0;1000,0;0,0;0,0;4000,0;1500,0;562,5;0,6268379359932641;ok;3,2709336280822754;2,1190759668648242;11,0;6,62;100,0;0,0
66;360000,0;2,0;2,0;1,0;69,0;-2,0;-2,0;-2,0;-2,0;-2,0;-2,0;-9,375;0,0;0,0;0,0;0,0;0,0;25,93749999999909;0,0;0,0;9,375;0,0;0,0;0,2156;ok;0,0022590835578739643;2,1190759668648242;3,0;6,62;100,0;0,0
67;240000,0;2,0;2,0;2,0;53,25;0,0;0,0;0,0;0,125;0,125;5,551115123125783e-17;229254,0;232043,90625;189935,96875;205947,81249999997;194215,0;27792,0;33808,0;938,25;6501,0;6501,0;7001,0;17001,0;0,6268379359932641;ok;4,943392753601074;2,1190759668648242;12,0;6,62;100,0;0,0
68;390000,0;1,0;0,9999999999999999;2,0;26,0;2,0;0,0;0,0;0,0;0,0;5,551115123125783e-17;112320,0;106156,0;95039,0;85806,0;77398,46875;69641,0;5073,0;6000,0;2627,0;4445,75;2300,0625000000005;3036,0;0,2156;ok;0,3188973069190979;2,1190759668648242;4,0;6,62;100,0;0,0
69;162500,0;2,0;2,0;1,0;26,0;2,0;2,0;1,8749999999999998;0,0;0,0;5,551115123125783e-17;64355,9375;63630,0;51986,0;86440,9375;52761,1875;47139,25;2550,0;0,0;4669,75;4375,0;2044,4687500000005;187,5;0,2156;ok;2,276543378829956;2,1190759668648242;12,0;6,62;100,0;0,0
70;190000,0;1,0;3,0;2,0;23,875;0,0;0,0;0,0;0,0;-1,0;5,551115123125783e-17;54186,0;55466,0;57358,0;51061,625;22180,093750000004;34046,4375;2000,0;1012,5;1099,9999999999995;287,0;8893,1875;2000,0;0,6268379359932641;ok;3,8630456924438477;2,1190759668648242;7,0;6,62;100,0;0,0
71;20000,0;1,0;0,9999999999999999;2,0;22,0;0,0;0,0;1,9999999999999998;2,0;0,0;5,551115123125783e-17;14028,0;16323,624999999996;15800,0;16341,0;18056,6875;0,0;2439,7499999999995;9,375;16741,0;334,0;51,8125;13,74999999999909;0,6268379359932641;ok;2,9403820037841797;2,1190759668648242;8,0;6,62;100,0;0,0
72;200000,0;1,0;3,0;1,0;36,0;2,0;-2,0;-1,0;-1,0;-2,0;-1,0;1421,75;3433,4999999999927;3432,0;-3684,0;0,0;1386,0;10118,0;47015,0;0,0;4000,0;100000,0;10000,0;0,6268379359932641;ok;2,5754058361053467;2,1190759668648242;4,0;6,62;100,0;0,0
73;170000,0;1,0;2,0;2,0;31,0;2,0;-1,0;-1,0;-1,0;0,0;-1,0;2908,0;3408,0;2908,0;9283,0;2908,0;2955,03125;3408,0;2908,0;9283,0;0,0;2908,0;7163,0;0,6268379359932641;ok;2,1979892253875732;2,1190759668648242;2,0;6,62;100,0;0,0
74;227500,0;2,0;2,0;1,0;47,0;-1,0;-1,0;-1,0;-1,0;-1,0;-1,0;996,0;997,0;908,3750000000073;-1,0;999,0;0,0;1000,0;1000,0;0,0;957,2500000000009;0,0;0,0;0,2156;ok;2,0078928470611572;2,1190759668648242;4,0;6,62;100,0;0,0
75;260000,0;2,0;0,9999999999999999;2,0;29,0;2,0;-2,0;-2,0;-2,0;-1,0;-1,0;1476,0;1476,0;1476,0;1476,0;20976,0;1463,6874999999927;1476,0;1476,0;1476,0;20976,0;1476,0;1476,0000000000005;0,6268379359932641;ok;2,930652141571045;2,1190759668648242;2,0;6,62;100,0;0,0
76;237500,0;2,0;0,9999999999999999;1,0;51,4375;2,0;-1,0;-1,0;-1,0;-1,0;-1,0;7217,000000000007;8204,0;3001,0;6861,0;4681,0;2729,0;8210,0;3001,0;6866,0;4182,34375;2729,0;3138,0;0,6268379359932641;ok;2,2956604957580566;2,1190759668648242;4,0;6,62;100,0;0,0
77;70000,0;1,0;2,0;1,0;39,0;2,0;0,0;0,0;0,0;0,0;5,551115123125783e-17;6056,0;6836,25;8663,0;9018,0;9221,999999999996;9568,0;1500,0;1500,0;500,0;500,0;500,0;834,53125;0,6268379359932641;ok;1,4653749465942383;2,1190759668648242;3,0;6,62;100,0;0,0
78;76875,0;1,0;0,9999999999999999;1,0;26,0;0,0;0,12499999999999997;0,125;0,0;0,125;5,551115123125783e-17;55442,59375;61478,0;55760,0;77678,0;13809,0;13597,0;3000,0;2000,0;4000,0;3000,0;875,0000000000005;4822,8125;0,6268379359932641;ok;3,72111177444458;2,1190759668648242;11,0;6,62;100,0;0,0
79;148750,0;1,0;3,0;2,0;47,5;0,0;0,0;0,0;0,0;0,0;5,551115123125783e-17;80540,0;83715,0;58425,84375;53344,0;47058,0;8674,0;0,0;3744,1875;1318,0;1134,0;384,9375;0,0;0,6268379359932641;ok;3,7368743419647217;2,1190759668648242;9,0;6,62;100,0;0,0
80;320000,0;2,0;0,9999999999999999;2,0;34,0;2,0;0,0;0,0;0,0;0,0;5,551115123125783e-17;71944,0;88243,0;96574,0;104795,0;113156,0;121465,0;19246,000000000004;11550,0;11688,0;12122,0;12156,0;609,25;0,6268379359932641;ok;2,487776517868042;2,1190759668648242;3,0;6,62;100,0;0,0
81;68749,99999999999;1,0;0,9999999999999999;1,0;27,0;2,0;2,0;3,0000000000000004;1,875;1,875;1,8750000000000004;75373,0;54411,0;78214,0;75187,15625;81730,5;48164,96875;3300,0;3206,34375;0,0;5137,0;995,2499999999995;2200,0;0,2156;ok;2,9696826934814453;2,1190759668648242;14,0;6,62;100,0;0,0
82;80000,0;2,0;3,0;2,0;25,75;0,0;0,0;-1,0;-1,0;-1,0;-2,0;18562,8125;23000,0;30702,5;0,0;0,0;1757,75;2000,0;1000,0;0,0;1023,75;0,0;0,0;0,6268379359932641;ok;1,5119611024856567;2,1190759668648242;7,0;6,62;100,0;0,0
