;Attribute1;Attribute2;Attribute3;Attribute4;Attribute5;Attribute6;Attribute7;Attribute8;Attribute9;Attribute10;Attribute11;Attribute12;Attribute13;Attribute14;Attribute15;Attribute16;Attribute17;Attribute18;Attribute19;Attribute20;class;predict;euclidean;euclidean_medio;hamming;hamming_medio;cobertura_pct;erro_pct
22;A11;48,0;A32;A43;6999,0;A61;A74;0,9999999999999998;A94;A103;1,0;A121;34,0;A143;A152;2,0;A173;1,0;A192;A201;0;ok;12,80709457397461;11,013465857505798;20,0;20,0;40,0;0,0
24;A14;24,0;A33;A40;2538,0;A61;A75;4,0;A93;A101;4,0;A123;47,0;A143;A152;2,0;A171;2,0;A191;A201;0;ok;11,724469184875488;11,013465857505798;20,0;20,0;40,0;0,0
31;A11;12,0;A34;A40;3499,0;A61;A73;3,0;A92;A102;2,0;A121;29,0;A143;A152;2,0;A173;1,0;A191;A201;0;ok;11,189764976501465;11,013465857505798;20,0;20,0;40,0;0,0
38;A14;18,0;A33;A49;2169,0;A61;A73;4,0;A94;A101;2,0;A123;28,0;A143;A152;1,0;A173;1,0;A192;A201;0;ok;10,248649597167969;11,013465857505798;20,0;20,0;40,0;0,0
40;A11;6,0;A34;A42;3384,0;A61;A73;0,9999999999999998;A91;A101;4,0;A121;44,0;A143;A151;1,0;A174;1,0;A192;A201;0;ok;10,19237232208252;11,013465857505798;20,0;20,0;40,0;0,0
42;A11;36,0;A34;A42;5371,0;A61;A73;3,0;A93;A103;2,0;A122;28,0;A143;A152;2,0;A173;1,0;A191;A201;0;ok;10,82099723815918;11,013465857505798;20,0;20,0;40,0;0,0
44;A11;12,0;A32;A43;1680,0000000000002;A63;A75;3,0;A94;A101;1,0;A121;35,0;A143;A152;1,0;A173;1,0;A191;A201;1;ok;11,294825553894043;11,013465857505798;20,0;20,0;40,0;0,0
46;A12;18,0;A33;A42;4297,0;A61;A75;4,0;A91;A101;3,0;A124;40,0;A143;A152;1,0;A174;1,0;A192;A201;0;ok;9,782801628112793;11,013465857505798;20,0;20,0;40,0;0,0
50;A11;12,0;A32;A42;2578,0;A61;A71;3,0;A92;A101;4,0;A124;55,0;A143;A153;1,0;A174;1,0;A191;A201;1;ok;10,354423522949219;11,013465857505798;20,0;20,0;40,0;0,0
51;A11;6,0;A34;A42;3384,0;A61;A73;0,9999999999999998;A91;A101;4,0;A121;44,0;A143;A151;1,0;A174;1,0;A192;A201;0;ok;11,286651611328125;11,013465857505798;20,0;20,0;40,0;0,0
52;A11;12,0;A32;A40;900,0;A65;A73;4,0;A94;A101;2,0;A123;23,0;A143;A152;1,0;A173;1,0;A191;A201;0;ok;9,693072319030762;11,013465857505798;20,0;20,0;40,0;0,0
62;A14;18,0;A34;A43;1800,0;A61;A73;4,0;A93;A101;2,0;A123;24,0;A143;A152;2,0;A173;1,0;A191;A201;1;ok;11,721076011657715;11,013465857505798;20,0;20,0;40,0;0,0
63;A11;9,0;A34;A43;1138,0;A61;A73;4,0;A93;A101;4,0;A121;25,0;A143;A152;2,0;A171;1,0;A191;A201;0;ok;10,723122596740723;11,013465857505798;20,0;20,0;40,0;0,0
67;A11;36,0;A34;A42;6229,0;A61;A72;4,0;A92;A102;4,0;A124;23,0;A143;A151;2,0;A171;1,0;A192;A201;0;ok;12,025655746459961;11,013465857505798;20,0;20,0;40,0;0,0
69;A12;9,0;A34;A46;1136,0;A64;A75;4,0;A93;A101;3,0;A124;32,0;A143;A153;2,0;A173;2,0;A191;A201;1;ok;13,024907112121582;11,013465857505798;20,0;20,0;40,0;0,0
75;A12;18,0;A34;A40;1056,0;A61;A75;3,0;A93;A103;3,0;A121;30,0;A141;A152;2,0;A173;1,0;A191;A201;0;ok;11,211546897888184;11,013465857505798;20,0;20,0;40,0;0,0
76;A11;30,0;A32;A42;6350,0;A65;A75;4,0;A93;A101;4,0;A122;31,0;A143;A152;1,0;A173;1,0;A191;A201;0;ok;9,872593879699707;11,013465857505798;20,0;20,0;40,0;0,0
78;A12;48,0;A32;A40;8487,0;A65;A74;0,9999999999999998;A92;A101;2,0;A123;24,0;A143;A152;1,0;A173;1,0;A191;A201;1;ok;10,74899673461914;11,013465857505798;20,0;20,0;40,0;0,0
79;A11;24,0;A32;A42;2359,0;A62;A71;0,9999999999999998;A91;A101;1,0;A122;33,0;A143;A152;1,0;A173;1,0;A191;A201;1;ok;10,63929271697998;11,013465857505798;20,0;20,0;40,0;0,0
80;A14;60,0;A34;A40;13756,0;A65;A75;2,0;A93;A101;4,0;A124;63,0;A141;A153;1,0;A174;1,0;A192;A201;1;ok;12,805022239685059;11,013465857505798;20,0;20,0;40,0;0,0
81;A12;12,0;A32;A42;951,0;A62;A72;4,0;A92;A101;4,0;A123;27,0;A141;A151;4,0;A173;1,0;A191;A201;0;ok;12,043109893798828;11,013465857505798;20,0;20,0;40,0;0,0
82;A11;30,0;A32;A43;2522,0;A61;A75;0,9999999999999998;A93;A103;3,0;A122;39,0;A143;A152;1,0;A173;2,0;A191;A201;1;ok;10,047687530517578;11,013465857505798;20,0;20,0;40,0;0,0
83;A12;36,0;A34;A43;2337,0;A61;A75;4,0;A93;A101;4,0;A121;36,0;A143;A152;1,0;A173;1,0;A191;A201;1;ok;12,287294387817383;11,013465857505798;20,0;20,0;40,0;0,0
86;A11;18,0;A34;A40;5302,0;A61;A75;2,0;A93;A101;4,0;A124;36,0;A143;A153;3,0;A174;1,0;A192;A201;0;ok;11,837969779968262;11,013465857505798;20,0;20,0;40,0;0,0
87;A14;24,0;A33;A40;2538,0;A61;A75;4,0;A93;A101;4,0;A123;47,0;A143;A152;2,0;A171;2,0;A191;A201;0;ok;11,809516906738281;11,013465857505798;20,0;20,0;40,0;0,0
89;A11;9,0;A34;A43;1138,0;A61;A73;4,0;A93;A101;4,0;A121;25,0;A143;A152;2,0;A171;1,0;A191;A201;0;ok;9,0265474319458;11,013465857505798;20,0;20,0;40,0;0,0
91;A11;30,0;A30;A49;8072,0;A65;A72;2,0;A93;A101;3,0;A123;25,0;A141;A152;3,0;A173;1,0;A191;A201;1;ok;13,473660469055176;11,013465857505798;20,0;20,0;40,0;0,0
93;A13;9,0;A30;A43;1337,0;A61;A72;4,0;A93;A101;2,0;A123;34,0;A143;A152;2,0;A174;1,0;A192;A201;0;ok;8,798989295959473;11,013465857505798;20,0;20,0;40,0;0,0
96;A14;12,0;A32;A41;2445,0;A65;A72;2,0;A94;A101;4,0;A123;26,0;A143;A151;1,0;A173;1,0;A192;A201;1;ok;10,124224662780762;11,013465857505798;20,0;20,0;40,0;0,0
101;A12;60,0;A32;A40;7408,0;A62;A72;4,0;A92;A101;2,0;A122;24,0;A143;A152;1,0;A174;1,0;A191;A201;0;ok;11,3475980758667;11,013465857505798;20,0;20,0;40,0;0,0
102;A12;24,0;A32;A40;1201,0;A61;A72;4,0;A93;A101;1,0;A122;26,0;A143;A152;1,0;A173;1,0;A191;A201;1;ok;9,440130233764648;11,013465857505798;20,0;20,0;40,0;0,0
105;A11;24,0;A31;A49;3161,0;A61;A73;4,0;A93;A101;2,0;A122;31,0;A143;A151;1,0;A173;1,0;A192;A201;1;ok;10,787931442260742;11,013465857505798;20,0;20,0;40,0;0,0
106;A14;12,0;A34;A49;2292,0;A61;A71;4,0;A93;A101;2,0;A123;42,0;A142;A152;2,0;A174;1,0;A192;A201;0;ok;10,550594329833984;11,013465857505798;20,0;20,0;40,0;0,0
107;A12;9,0;A31;A41;5129,0;A61;A75;2,0;A92;A101;4,0;A124;74,0;A141;A153;1,0;A174;2,0;A192;A201;0;ok;13,007061958312988;11,013465857505798;20,0;20,0;40,0;0,0
109;A11;21,0;A32;A43;1835,0;A61;A73;3,0;A92;A101;2,0;A121;25,0;A143;A152;2,0;A173;1,0;A192;A201;0;ok;10,197955131530762;11,013465857505798;20,0;20,0;40,0;0,0
110;A12;36,0;A30;A49;1953,0;A61;A75;4,0;A93;A101;4,0;A124;61,0;A143;A153;1,0;A174;1,0;A192;A201;1;ok;11,83872127532959;11,013465857505798;20,0;20,0;40,0;0,0
111;A11;24,0;A32;A43;1823,0;A61;A71;4,0;A93;A101;2,0;A123;30,0;A142;A152;1,0;A174;2,0;A191;A201;0;ok;11,067517280578613;11,013465857505798;20,0;20,0;40,0;0,0
113;A14;24,0;A33;A40;2538,0;A61;A75;4,0;A93;A101;4,0;A123;47,0;A143;A152;2,0;A171;2,0;A191;A201;0;ok;12,155725479125977;11,013465857505798;20,0;20,0;40,0;0,0
115;A13;9,0;A30;A43;1337,0;A61;A72;4,0;A93;A101;2,0;A123;34,0;A143;A152;2,0;A174;1,0;A192;A201;0;ok;9,071123123168945;11,013465857505798;20,0;20,0;40,0;0,0
116;A11;12,0;A32;A43;1680,0000000000002;A63;A75;3,0;A94;A101;1,0;A121;35,0;A143;A152;1,0;A173;1,0;A191;A201;1;ok;12,53211498260498;11,013465857505798;20,0;20,0;40,0;0,0
120;A14;30,0;A32;A43;1867,0;A65;A75;4,0;A93;A101;4,0;A123;58,0;A143;A152;1,0;A173;1,0;A192;A201;0;ok;11,516345024108887;11,013465857505798;20,0;20,0;40,0;0,0
123;A12;9,0;A34;A46;1136,0;A64;A75;4,0;A93;A101;3,0;A124;32,0;A143;A153;2,0;A173;2,0;A191;A201;1;ok;14,128191947937012;11,013465857505798;20,0;20,0;40,0;0,0
128;A12;36,0;A33;A40;7432,0;A61;A73;2,0;A92;A101;2,0;A122;54,0;A143;A151;1,0;A173;1,0;A191;A201;0;ok;9,894919395446777;11,013465857505798;20,0;20,0;40,0;0,0
129;A11;12,0;A32;A42;2577,0;A61;A73;2,0;A91;A101;1,0;A123;42,0;A143;A152;1,0;A173;1,0;A191;A201;1;ok;9,402021408081055;11,013465857505798;20,0;20,0;40,0;0,0
133;A14;21,0;A34;A40;12680,0;A65;A75;4,0;A93;A101;4,0;A124;30,0;A143;A153;1,0;A174;1,0;A192;A201;0;ok;11,156185150146484;11,013465857505798;20,0;20,0;40,0;0,0
135;A14;6,0;A30;A43;426,0;A61;A75;4,0;A94;A101;4,0;A123;39,0;A143;A152;1,0;A171;1,0;A191;A201;1;ok;10,422544479370117;11,013465857505798;20,0;20,0;40,0;0,0
138;A11;24,0;A33;A43;1659,0;A61;A72;4,0;A92;A101;2,0;A123;29,0;A143;A151;1,0;A171;1,0;A192;A201;0;ok;10,427056312561035;11,013465857505798;20,0;20,0;40,0;0,0
139;A11;24,0;A32;A42;3149,0;A61;A72;4,0;A93;A101;1,0;A124;22,0;A141;A153;1,0;A173;1,0;A191;A201;1;ok;9,70588207244873;11,013465857505798;20,0;20,0;40,0;0,0
140;A11;21,0;A32;A43;1835,0;A61;A73;3,0;A92;A101;2,0;A121;25,0;A143;A152;2,0;A173;1,0;A192;A201;0;ok;11,462122917175293;11,013465857505798;20,0;20,0;40,0;0,0
141;A11;24,0;A32;A41;6579,0;A61;A71;4,0;A93;A101;2,0;A124;29,0;A143;A153;1,0;A174;1,0;A192;A201;1;ok;10,766279220581055;11,013465857505798;20,0;20,0;40,0;0,0
142;A12;36,0;A32;A41;9398,0;A61;A72;0,9999999999999998;A94;A101;4,0;A123;28,0;A143;A151;1,0;A174;1,0;A192;A201;1;ok;11,17057991027832;11,013465857505798;20,0;20,0;40,0;0,0
143;A12;18,0;A34;A40;1056,0;A61;A75;3,0;A93;A103;3,0;A121;30,0;A141;A152;2,0;A173;1,0;A191;A201;0;ok;10,179391860961914;11,013465857505798;20,0;20,0;40,0;0,0
154;A12;9,0;A32;A40;276,0;A61;A73;4,0;A94;A101;4,0;A121;22,0;A143;A151;1,0;A171;1,0;A191;A201;1;ok;12,156882286071777;11,013465857505798;20,0;20,0;40,0;0,0
159;A14;6,0;A34;A42;1221,0;A65;A73;0,9999999999999998;A94;A101;2,0;A122;27,0;A143;A152;2,0;A173;1,0;A191;A201;1;ok;10,459750175476074;11,013465857505798;20,0;20,0;40,0;0,0
163;A11;12,0;A32;A42;1282,0;A61;A73;2,0;A92;A101;4,0;A123;20,0;A143;A151;1,0;A173;1,0;A191;A201;0;ok;9,639298439025879;11,013465857505798;20,0;20,0;40,0;0,0
167;A14;48,0;A34;A41;11590,0;A62;A73;2,0;A92;A101;4,0;A123;24,0;A141;A151;2,0;A171;1,0;A191;A201;0;ok;10,638525009155273;11,013465857505798;20,0;20,0;40,0;0,0
169;A12;24,0;A32;A41;11560,0;A61;A73;0,9999999999999998;A92;A101;4,0;A123;23,0;A143;A151;2,0;A174;1,0;A191;A201;1;ok;13,909940719604492;11,013465857505798;20,0;20,0;40,0;0,0
171;A11;16,0;A34;A40;2625,0;A61;A75;2,0;A93;A103;4,0;A122;43,0;A141;A151;1,0;A173;1,0;A192;A201;0;ok;12,176421165466309;11,013465857505798;20,0;20,0;40,0;0,0
173;A11;6,0;A34;A42;3384,0;A61;A73;0,9999999999999998;A91;A101;4,0;A121;44,0;A143;A151;1,0;A174;1,0;A192;A201;0;ok;11,431299209594727;11,013465857505798;20,0;20,0;40,0;0,0
178;A14;22,0;A32;A40;1283,0;A65;A74;4,0;A92;A101;4,0;A122;25,0;A143;A151;1,0;A173;1,0;A191;A201;0;ok;10,405660629272461;11,013465857505798;20,0;20,0;40,0;0,0
182;A13;24,0;A34;A40;1344,0;A65;A74;4,0;A93;A101;2,0;A121;37,0;A141;A152;2,0;A171;2,0;A191;A201;0;ok;9,26230525970459;11,013465857505798;20,0;20,0;40,0;0,0
183;A11;21,0;A32;A43;1835,0;A61;A73;3,0;A92;A101;2,0;A121;25,0;A143;A152;2,0;A173;1,0;A192;A201;1;ok;11,936504364013672;11,013465857505798;20,0;20,0;40,0;0,0
184;A11;12,0;A32;A41;3386,0;A61;A75;3,0;A93;A101;4,0;A124;35,0;A143;A153;1,0;A173;1,0;A192;A201;0;ok;10,103269577026367;11,013465857505798;20,0;20,0;40,0;0,0
186;A14;48,0;A32;A49;4844,0;A61;A71;3,0;A93;A101;2,0;A123;33,0;A141;A151;1,0;A174;1,0;A192;A201;0;ok;10,059122085571289;11,013465857505798;20,0;20,0;40,0;0,0
187;A14;36,0;A32;A43;2299,0;A63;A75;4,0;A93;A101;4,0;A123;39,0;A143;A152;1,0;A173;1,0;A191;A201;1;ok;10,49859619140625;11,013465857505798;20,0;20,0;40,0;0,0
188;A12;36,0;A32;A41;9398,0;A61;A72;0,9999999999999998;A94;A101;4,0;A123;28,0;A143;A151;1,0;A174;1,0;A192;A201;0;ok;11,89451789855957;11,013465857505798;20,0;20,0;40,0;0,0
191;A11;24,0;A32;A40;915,0;A65;A75;4,0;A92;A101;2,0;A123;29,0;A141;A152;1,0;A173;1,0;A191;A201;1;ok;10,672837257385254;11,013465857505798;20,0;20,0;40,0;0,0
194;A14;6,0;A32;A42;4611,0;A61;A72;0,9999999999999998;A92;A101;4,0;A122;32,0;A143;A152;1,0;A173;1,0;A191;A201;1;ok;11,27086353302002;11,013465857505798;20,0;20,0;40,0;0,0
197;A14;24,0;A33;A40;2538,0;A61;A75;4,0;A93;A101;4,0;A123;47,0;A143;A152;2,0;A171;2,0;A191;A201;0;ok;12,01534366607666;11,013465857505798;20,0;20,0;40,0;0,0
