;age;job;marital;education;default;balance;housing;loan;contact;day_of_week;month;duration;campaign;pdays;previous;poutcome;y;predict;euclidean;euclidean_medio;hamming;hamming_medio;cobertura_pct;erro_pct
82;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
83;48,0;1,0;1,0;1,0;0,0;480,0;1,0;0,0;0,0;15,0;8,0;830,0;1,0;352,0;2,0;0,0;1;ok;7,407558441162109;8,331288801112645;16,0;16,0;28,4;0,0
84;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
85;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
86;32,0;1,0;1,0;1,0;0,0;10287,0;1,0;0,0;0,0;27,0;8,0;281,0;4,0;188,0;1,0;0,0;0;ok;7,780311107635498;8,331288801112645;16,0;16,0;28,4;0,0
87;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
88;;;;;;;;;;;;;;;;;0;nan;;8,331288801112645;16,0;16,0;28,4;0,0
89;75,0;5,0;1,0;0,0;0,0;1765,0;0,0;0,0;1,0;14,0;11,0;808,0;1,0;187,0;4,0;0,0;1;ok;12,384860038757324;8,331288801112645;16,0;16,0;28,4;0,0
90;49,0;4,0;1,0;2,0;0,0;5887,0;0,0;0,0;0,0;2,0;6,0;181,0;3,0;293,0;2,0;0,0;1;ok;7,874610424041748;8,331288801112645;16,0;16,0;28,4;0,0
91;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
92;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
93;61,0;5,0;1,0;2,0;0,0;5267,0;0,0;0,0;0,0;18,0;1,0;212,0;7,0;188,0;3,0;2,0;0;ok;9,679693222045898;8,331288801112645;16,0;16,0;28,4;0,0
94;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
95;31,0;9,0;1,0;2,0;0,0;3192,0;1,0;0,0;0,0;7,0;11,0;179,0;1,0;186,0;2,0;0,0;1;ok;6,264481067657471;8,331288801112645;16,0;16,0;28,4;0,0
96;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
97;46,0;9,0;1,0;1,0;0,0;9299,0;0,0;0,0;0,0;21,0;10,0;201,0;5,0;94,00000000000001;3,0;2,0;0;ok;13,64372444152832;8,331288801112645;16,0;16,0;28,4;0,0
98;55,0;4,0;2,0;2,0;0,0;-350,0;0,0;0,0;1,0;3,0;3,0;87,0;4,0;6,0;1,0;1,0;1;ok;9,325963973999023;8,331288801112645;16,0;16,0;28,4;0,0
99;50,0;4,0;1,0;2,0;0,0;346,0;0,0;0,0;0,0;4,0;8,0;76,0;2,0;87,0;1,0;2,0;1;ok;6,741448879241943;8,331288801112645;16,0;16,0;28,4;0,0
100;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
101;25,0;0,0;2,0;1,0;0,0;507,0;1,0;0,0;0,0;15,0;8,0;832,0;1,0;367,0;3,0;0,0;1;ok;6,924160003662109;8,331288801112645;16,0;16,0;28,4;0,0
102;41,0;10,0;2,0;2,0;0,0;79,0;0,0;0,0;1,0;9,0;9,0;394,0;1,0;390,0;2,0;2,0;0;ok;11,198254585266113;8,331288801112645;16,0;16,0;28,4;0,0
103;;;;;;;;;;;;;;;;;0;nan;;8,331288801112645;16,0;16,0;28,4;0,0
104;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
105;54,0;0,0;1,0;1,0;0,0;3729,0;0,0;1,0;0,0;18,0;9,0;597,0;2,0;116,0;1,0;1,0;0;ok;9,67935562133789;8,331288801112645;16,0;16,0;28,4;0,0
106;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
107;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
108;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
109;53,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;0,0;6,0;1,0;1452,0;1,0;98,00000000000001;2,0;0,0;1;ok;9,235154151916504;8,331288801112645;16,0;16,0;28,4;0,0
110;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
111;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
112;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
113;45,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;2,0;3,0;1028,0;2,0;207,0;1,0;1,0;1;ok;17,69418716430664;8,331288801112645;16,0;16,0;28,4;0,0
114;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
115;33,0;4,0;2,0;2,0;0,0;131,0;1,0;0,0;0,0;12,0;10,0;209,0;3,0;427,0;2,0;0,0;1;ok;6,789839267730713;8,331288801112645;16,0;16,0;28,4;0,0
116;33,0;0,0;2,0;1,0;0,0;572,0;1,0;0,0;0,0;14,0;0,0;344,0;1,0;74,0;2,0;0,0;1;ok;4,863140106201172;8,331288801112645;16,0;16,0;28,4;0,0
117;28,0;7,0;2,0;1,0;0,0;1347,0;0,0;0,0;1,0;11,0;10,0;317,0;2,0;108,0;14,0;1,0;0;ok;9,811930656433105;8,331288801112645;16,0;16,0;28,4;0,0
118;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
119;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
120;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
121;;;;;;;;;;;;;;;;;0;nan;;8,331288801112645;16,0;16,0;28,4;0,0
122;42,0;9,0;1,0;1,0;0,0;994,0;1,0;0,0;0,0;12,0;9,0;227,0;3,0;92,99999999999999;6,0;2,0;0;ok;8,232099533081055;8,331288801112645;16,0;16,0;28,4;0,0
123;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
124;32,0;1,0;1,0;1,0;0,0;10287,0;1,0;0,0;0,0;27,0;8,0;281,0;4,0;188,0;1,0;0,0;1;ok;10,698716163635254;8,331288801112645;16,0;16,0;28,4;0,0
125;;;;;;;;;;;;;;;;;0;nan;;8,331288801112645;16,0;16,0;28,4;0,0
126;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
127;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
128;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
129;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
130;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
131;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
132;40,0;0,0;1,0;2,0;0,0;1108,0;0,0;0,0;0,0;11,0;1,0;170,0;2,0;112,0;1,0;2,0;0;ok;5,92446756362915;8,331288801112645;16,0;16,0;28,4;0,0
133;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
134;35,0;1,0;1,0;1,0;0,0;149,0;1,0;0,0;0,0;29,0;0,0;507,0;3,0;349,0;1,0;1,0;1;ok;7,25037145614624;8,331288801112645;16,0;16,0;28,4;0,0
135;45,0;1,0;1,0;1,0;0,0;96,0;1,0;0,0;0,0;13,0;0,0;348,0;3,0;256,0;2,0;0,0;1;ok;10,437724113464355;8,331288801112645;16,0;16,0;28,4;0,0
136;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
137;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
138;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
139;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
140;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
141;34,0;0,0;0,0;1,0;0,0;479,0;1,0;0,0;0,0;12,0;8,0;515,0;1,0;350,0;5,0;0,0;1;ok;7,56875467300415;8,331288801112645;16,0;16,0;28,4;0,0
142;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
143;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
144;;;;;;;;;;;;;;;;;0;nan;;8,331288801112645;16,0;16,0;28,4;0,0
145;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
146;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
147;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
148;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
149;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
150;40,0;0,0;2,0;1,0;0,0;664,0;0,0;0,0;0,0;19,0;9,0;188,0;2,0;121,0;2,0;2,0;0;ok;6,850405216217041;8,331288801112645;16,0;16,0;28,4;0,0
151;41,0;0,0;0,0;1,0;0,0;4,0;1,0;0,0;0,0;5,0;3,0;232,0;1,0;211,0;1,0;0,0;1;ok;6,540257930755615;8,331288801112645;16,0;16,0;28,4;0,0
152;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
153;50,0;4,0;1,0;1,0;0,0;2910,0;0,0;0,0;1,0;19,0;9,0;433,0;1,0;113,0;1,0;0,0;0;ok;9,359931945800781;8,331288801112645;16,0;16,0;28,4;0,0
154;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
155;;;;;;;;;;;;;;;;;0;nan;;8,331288801112645;16,0;16,0;28,4;0,0
156;33,0;4,0;2,0;2,0;0,0;131,0;1,0;0,0;0,0;12,0;10,0;209,0;3,0;427,0;2,0;0,0;0;ok;7,071350574493408;8,331288801112645;16,0;16,0;28,4;0,0
157;70,0;5,0;0,0;1,0;0,0;6850,0;0,0;0,0;1,0;3,0;11,0;228,0;1,0;182,0;4,0;0,0;1;ok;10,241515159606934;8,331288801112645;16,0;16,0;28,4;0,0
158;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
159;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
160;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
161;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
162;31,0;1,0;1,0;1,0;0,0;625,0000000000001;1,0;0,0;0,0;2,0;5,0;135,0;2,0;49,0;3,0;0,0;1;ok;5,23292350769043;8,331288801112645;16,0;16,0;28,4;0,0
163;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
164;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
165;;;;;;;;;;;;;;;;;0;nan;;8,331288801112645;16,0;16,0;28,4;0,0
166;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
167;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
168;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
169;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
170;;;;;;;;;;;;;;;;;0;nan;;8,331288801112645;16,0;16,0;28,4;0,0
171;32,0;1,0;1,0;1,0;0,0;10287,0;1,0;0,0;0,0;27,0;8,0;281,0;4,0;188,0;1,0;0,0;1;ok;11,184623718261719;8,331288801112645;16,0;16,0;28,4;0,0
172;;;;;;;;;;;;;;;;;0;nan;;8,331288801112645;16,0;16,0;28,4;0,0
173;;;;;;;;;;;;;;;;;0;nan;;8,331288801112645;16,0;16,0;28,4;0,0
174;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
175;53,0;4,0;0,0;2,0;0,0;2152,0;0,0;0,0;0,0;4,0;8,0;520,0;2,0;80,0;3,0;2,0;0;ok;6,6677069664001465;8,331288801112645;16,0;16,0;28,4;0,0
176;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
177;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
178;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
179;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
180;;;;;;;;;;;;;;;;;0;nan;;8,331288801112645;16,0;16,0;28,4;0,0
181;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
182;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
183;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
184;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
185;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
186;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
187;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
188;53,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;0,0;6,0;1,0;1452,0;1,0;98,00000000000001;2,0;0,0;0;ok;8,528200149536133;8,331288801112645;16,0;16,0;28,4;0,0
189;49,0;4,0;1,0;2,0;0,0;5887,0;0,0;0,0;0,0;2,0;6,0;181,0;3,0;293,0;2,0;0,0;0;ok;7,915576934814453;8,331288801112645;16,0;16,0;28,4;0,0
190;35,0;1,0;1,0;1,0;0,0;149,0;1,0;0,0;0,0;29,0;0,0;507,0;3,0;349,0;1,0;1,0;1;ok;7,1166090965271;8,331288801112645;16,0;16,0;28,4;0,0
191;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
192;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
193;39,0;2,0;1,0;1,0;0,0;2139,0;1,0;0,0;0,0;15,0;8,0;576,0;4,0;371,0;1,0;0,0;1;ok;8,4751558303833;8,331288801112645;16,0;16,0;28,4;0,0
194;20,0;8,0;2,0;1,0;0,0;130,0;0,0;0,0;1,0;11,0;1,0;88,0;1,0;99,00000000000001;3,0;0,0;1;ok;6,338242053985596;8,331288801112645;16,0;16,0;28,4;0,0
195;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
196;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
197;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
198;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
199;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
200;27,0;7,0;2,0;1,0;0,0;302,0;0,0;0,0;0,0;8,0;4,0;151,0;1,0;189,0;1,0;2,0;0;ok;5,753557205200195;8,331288801112645;16,0;16,0;28,4;0,0
201;54,0;4,0;1,0;2,0;0,0;1624,0;0,0;0,0;0,0;12,0;8,0;166,0;3,0;182,0;10,0;2,0;0;ok;7,87438440322876;8,331288801112645;16,0;16,0;28,4;0,0
202;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
203;49,0;6,0;1,0;2,0;0,0;147,0;0,0;1,0;0,0;2,0;3,0;559,0;1,0;189,0;4,0;0,0;1;ok;13,102192878723145;8,331288801112645;16,0;16,0;28,4;0,0
204;57,0;4,0;0,0;2,0;0,0;1016,0;1,0;0,0;0,0;29,0;4,0;462,0;2,0;234,0;5,0;0,0;0;ok;8,198760032653809;8,331288801112645;16,0;16,0;28,4;0,0
205;34,0;0,0;1,0;1,0;0,0;4902,0;1,0;0,0;0,0;6,0;8,0;59,0;1,0;167,0;1,0;0,0;1;ok;5,552823543548584;8,331288801112645;16,0;16,0;28,4;0,0
206;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
207;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
208;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
209;;;;;;;;;;;;;;;;;1;nan;;8,331288801112645;16,0;16,0;28,4;0,0
