;age;job;marital;education;default;balance;housing;loan;contact;day_of_week;month;duration;campaign;pdays;previous;poutcome
37;;;;;;;;;;;;;;;;
38;;;;;;;;;;;;;;;;
39;;;;;;;;;;;;;;;;
40;1,2923046482838552;0,0;0,0;0,0;0,0;2,1330598435706754;0,0;0,0;0,0;1,0;0,0;0,22479256220102112;1,1826942669686968;1,517002308675112;0,3512164444697283;1,0
41;;;;;;;;;;;;;;;;
42;1,119997361846008;1,0;0,0;1,0;0,0;0,4989483987975901;0,0;0,0;0,0;1,0;0,0;0,8198316974390182;0,5913471334843485;0,0;1,4048657778789133;0,0
43;;;;;;;;;;;;;;;;
44;1,2061510050649313;0,0;1,0;0,0;0,0;0,2514699929939854;0,0;0,0;0,0;0,0;0,0;2,6534337734316606;0,5913471334843485;0,5026212468501878;0,3512164444697283;1,0
45;;;;;;;;;;;;;;;;
46;;;;;;;;;;;;;;;;
47;;;;;;;;;;;;;;;;
48;;;;;;;;;;;;;;;;
49;;;;;;;;;;;;;;;;
50;;;;;;;;;;;;;;;;
51;1,1199973618460077;1,0;1,0;1,0;0,0;1,1364935750389553;0,0;0,0;0,0;1,0;0,0;3,0060495572764;0,5913471334843485;0,137078521868233;1,4048657778789133;1,0
52;;;;;;;;;;;;;;;;
53;;;;;;;;;;;;;;;;
54;;;;;;;;;;;;;;;;
55;;;;;;;;;;;;;;;;
56;;;;;;;;;;;;;;;;
57;0,9476900754081604;1,0;0,0;0,0;0,0;1,7904486097296637;1,0;0,0;0,0;1,0;1,0;1,9702406922324793;0,0;1,5626951492978565;0,0;0,0
58;;;;;;;;;;;;;;;;
59;;;;;;;;;;;;;;;;
60;;;;;;;;;;;;;;;;
61;1,7230728643784734;1,0;0,0;1,0;0,0;0,09114124084702646;0,0;0,0;0,0;1,0;1,0;0,4716236108923385;1,7740414004530456;0,09138568124548874;0,3512164444697283;0,0
62;;;;;;;;;;;;;;;;
63;0,0861536432189236;1,0;0,0;1,0;0,0;1,2427141452718646;1,0;0,0;1,0;0,0;1,0;0,6655622920069449;0,5913471334843485;0,46606697435199235;0,35121644446972833;1,0
64;;;;;;;;;;;;;;;;
65;;;;;;;;;;;;;;;;
66;1,4646119347217024;1,0;1,0;1,0;0,0;0,15190206807837742;0,0;0,0;0,0;0,0;0,0;1,8291943786945835;0,0;0,17363279436642842;1,053649333409185;0,0
67;;;;;;;;;;;;;;;;
68;2,0676874372541683;1,0;0,0;1,0;0,0;0,6530680153150681;0,0;0,0;0,0;1,0;1,0;0,7008238703914189;1,182694266968697;0,21932563498917285;0,7024328889394567;1,0
69;0,8615364321892367;1,0;0,0;1,0;0,0;0,02151021985927387;0,0;0,0;0,0;1,0;1,0;0,22479256220102115;0,0;0,23760277123827056;0,7024328889394567;1,0
70;;;;;;;;;;;;;;;;
71;;;;;;;;;;;;;;;;
72;0,8615364321892367;1,0;0,0;1,0;0,0;0,9273787572317875;0,0;1,0;0,0;1,0;1,0;1,4413170164653704;0,0;0,04569284062274437;0,3512164444697283;1,0
73;;;;;;;;;;;;;;;;
74;;;;;;;;;;;;;;;;
75;0,25846092965677103;1,0;0,0;1,0;0,0;0,10089845397906824;1,0;0,0;1,0;1,0;1,0;0,26446183788355426;0,0;1,2793995374368414;0,7024328889394567;0,0
76;;;;;;;;;;;;;;;;
77;;;;;;;;;;;;;;;;
78;;;;;;;;;;;;;;;;
79;;;;;;;;;;;;;;;;
80;0,3446145728756947;0,0;0,0;0,0;0,0;0,12883956431173327;0,0;0,0;0,0;1,0;1,0;0,16749249732625102;0,5913471334843485;1,8094364886606757;0,3512164444697283;0,0
81;1,033843718627084;1,0;1,0;0,0;0,0;0,3288624335185894;0,0;0,0;1,0;1,0;1,0;1,2077090596682312;1,182694266968697;0,7767782905866538;0,0;1,0
82;;;;;;;;;;;;;;;;
83;0,17230728643784732;0,0;0,0;0,0;0,0;0,4299826423415677;0,0;0,0;0,0;1,0;0,0;2,2964102922888623;0,0;0,09138568124548874;0,35121644446972833;1,0
84;;;;;;;;;;;;;;;;
85;;;;;;;;;;;;;;;;
86;0,7753827889703131;1,0;0,0;0,0;0,0;1,587986437239797;0,0;0,0;0,0;1,0;1,0;0,26005414058549503;1,7740414004530456;0,8864411080812404;2,10729866681837;0,0
87;;;;;;;;;;;;;;;;
88;;;;;;;;;;;;;;;;
89;0,6030755025324654;0,0;1,0;0,0;0,0;0,18560880435270355;0,0;0,0;0,0;1,0;0,0;2,6049491031530096;0,5913471334843485;0,009138568124548885;0,35121644446972833;1,0
90;0,34461457287569475;1,0;0,0;1,0;0,0;1,1152051100235916;0,0;0,0;0,0;1,0;1,0;1,9217560219538277;0,5913471334843485;0,3838198612310525;0,0;0,0
91;;;;;;;;;;;;;;;;
92;;;;;;;;;;;;;;;;
93;1,119997361846008;1,0;0,0;1,0;0,0;0,962637777413484;0,0;0,0;0,0;1,0;0,0;1,2870476110332976;2,9567356674217424;0,09138568124548868;2,4585151112880985;0,0
94;;;;;;;;;;;;;;;;
95;0,6892291457513894;1,0;0,0;0,0;0,0;0,6765740287695323;0,0;0,0;0,0;1,0;1,0;2,6842876545180756;0,5913471334843485;1,325092378059586;1,4048657778789133;1,0
96;;;;;;;;;;;;;;;;
97;0,2584609296567711;1,0;0,0;1,0;0,0;2,061876538675553;0,0;0,0;1,0;1,0;1,0;1,9349791138480055;1,7740414004530456;0,06396997687184225;0,35121644446972833;0,0
98;1,7230728643784736;1,0;1,0;1,0;0,0;0,7364478366252432;0,0;0,0;1,0;1,0;1,0;0,31294650816220587;1,182694266968697;0,8133325630848496;1,7560822223486416;1,0
99;0,8615364321892367;0,0;0,0;0,0;0,0;0,6774610481451724;0,0;0,0;0,0;1,0;1,0;0,19834637841266578;0,5913471334843485;0,07310854499639108;0,3512164444697283;0,0
100;;;;;;;;;;;;;;;;
101;0,17230728643784743;0,0;0,0;0,0;0,0;0,04767729144065863;0,0;0,0;0,0;1,0;0,0;3,433596195188146;4,730777067874788;0,04569284062274437;1,7560822223486414;1,0
102;0,8615364321892367;1,0;1,0;0,0;0,0;0,5736797811952736;0,0;0,0;0,0;1,0;1,0;0,07493085406700706;0,5913471334843485;2,2115334861408265;2,458515111288098;1,0
103;;;;;;;;;;;;;;;;
104;;;;;;;;;;;;;;;;
105;0,0861536432189236;1,0;0,0;1,0;0,0;0,7590668307040672;0,0;1,0;0,0;1,0;1,0;0,9212087352943809;0,5913471334843485;0,5940069280956765;0,0;1,0
106;;;;;;;;;;;;;;;;
107;;;;;;;;;;;;;;;;
108;;;;;;;;;;;;;;;;
109;1,1199973618460077;1,0;0,0;0,0;0,0;1,278638429985291;0,0;0,0;0,0;1,0;1,0;6,100253060513985;0,5913471334843485;0,6853926093411651;0,3512164444697283;0,0
110;;;;;;;;;;;;;;;;
111;;;;;;;;;;;;;;;;
112;;;;;;;;;;;;;;;;
113;0,6892291457513894;0,0;1,0;1,0;1,0;0,00022175484391001588;1,0;1,0;1,0;1,0;1,0;3,7773965844367665;0,5913471334843485;1,3068152418104881;1,7560822223486416;0,0
114;;;;;;;;;;;;;;;;
115;0,25846092965677103;0,0;0,0;0,0;0,0;0,011087742195502015;0,0;0,0;0,0;1,0;1,0;0,2203848649029619;0,5913471334843485;1,3616466505577813;0,7024328889394567;0,0
116;0,3446145728756947;1,0;0,0;0,0;0,0;0,36877830542239665;0,0;0,0;0,0;1,0;0,0;0,33057729735444286;0,5913471334843485;0,703669745590263;0,0;0,0
117;0,9476900754081604;1,0;1,0;1,0;0,0;0,1920396948260947;0,0;0,0;1,0;1,0;1,0;2,697510746412253;1,7740414004530456;0,7402240180884585;4,565813778106468;0,0
118;;;;;;;;;;;;;;;;
119;;;;;;;;;;;;;;;;
120;;;;;;;;;;;;;;;;
121;;;;;;;;;;;;;;;;
122;0,17230728643784735;1,0;1,0;1,0;0,0;0,016853368137163052;0,0;0,0;0,0;0,0;1,0;0,39669275682533145;0,5913471334843485;0,10052424937003779;1,053649333409185;0,0
123;;;;;;;;;;;;;;;;
124;0,0;1,0;0,0;1,0;0,0;1,6742490715208025;0,0;1,0;0,0;1,0;1,0;1,0446242596400392;0,0;0,05483140874729325;0,0;0,0
125;;;;;;;;;;;;;;;;
126;;;;;;;;;;;;;;;;
127;;;;;;;;;;;;;;;;
128;;;;;;;;;;;;;;;;
129;;;;;;;;;;;;;;;;
130;;;;;;;;;;;;;;;;
131;;;;;;;;;;;;;;;;
132;0,6892291457513895;1,0;0,0;0,0;0,0;0,008648438912491563;0,0;0,0;0,0;1,0;0,0;0,9652857082749731;0,5913471334843485;0,4386512699783456;0,3512164444697283;0,0
133;;;;;;;;;;;;;;;;
134;0,25846092965677103;0,0;0,0;0,0;0,0;0,0758401566172337;0,0;0,0;0,0;1,0;1,0;1,6572941840702735;0,0;1,4164780593050745;0,3512164444697283;1,0
135;0,25846092965677103;0,0;0,0;0,0;0,0;0,5812194458882151;0,0;1,0;0,0;1,0;0,0;0,7360854487758928;0,5913471334843485;0,12793995374368416;0,0;0,0
136;;;;;;;;;;;;;;;;
137;;;;;;;;;;;;;;;;
138;;;;;;;;;;;;;;;;
139;;;;;;;;;;;;;;;;
140;;;;;;;;;;;;;;;;
141;0,5169218593135421;1,0;1,0;1,0;0,0;0,08315806646626506;0,0;0,0;0,0;1,0;0,0;1,0490319569380986;0,5913471334843485;0,06396997687184225;1,053649333409185;0,0
142;;;;;;;;;;;;;;;;
143;;;;;;;;;;;;;;;;
144;;;;;;;;;;;;;;;;
145;;;;;;;;;;;;;;;;
146;;;;;;;;;;;;;;;;
147;;;;;;;;;;;;;;;;
148;;;;;;;;;;;;;;;;
149;;;;;;;;;;;;;;;;
150;0,17230728643784732;1,0;1,0;1,0;0,0;0,02838462002048514;1,0;0,0;0,0;1,0;1,0;0,20275407571072496;0,5913471334843485;0,26501847561191705;0,3512164444697283;0,0
151;0,8615364321892368;1,0;1,0;1,0;0,0;0,04701202690892847;0,0;0,0;0,0;1,0;1,0;1,9129406273577092;1,182694266968697;0,5757297918465787;0,7024328889394567;0,0
152;;;;;;;;;;;;;;;;
153;2,670762939786634;1,0;0,0;1,0;0,0;0,5914201687080769;0,0;0,0;1,0;1,0;1,0;0,40991584871950915;0,0;0,1919099306155262;0,0;1,0
154;;;;;;;;;;;;;;;;
155;;;;;;;;;;;;;;;;
156;0,8615364321892368;1,0;0,0;0,0;0,0;0,1698642104350907;0,0;0,0;0,0;1,0;1,0;0,08374624866312555;0,5913471334843485;1,3433695143086837;2,10729866681837;0,0
157;0,4307682160946187;0,0;0,0;1,0;0,0;1,0919208514130374;0,0;0,0;1,0;1,0;0,0;2,3493026598655735;0,0;0,8133325630848495;0,3512164444697283;1,0
158;;;;;;;;;;;;;;;;
159;;;;;;;;;;;;;;;;
160;;;;;;;;;;;;;;;;
161;;;;;;;;;;;;;;;;
162;0,5169218593135421;1,0;0,0;0,0;0,0;0,02904988455221527;0,0;0,0;0,0;0,0;1,0;0,49366209738263467;0,0;2,0104849874007513;0,0;0,0
163;;;;;;;;;;;;;;;;
164;;;;;;;;;;;;;;;;
165;;;;;;;;;;;;;;;;
166;;;;;;;;;;;;;;;;
167;;;;;;;;;;;;;;;;
168;;;;;;;;;;;;;;;;
169;;;;;;;;;;;;;;;;
170;;;;;;;;;;;;;;;;
171;0,17230728643784743;1,0;0,0;0,0;0,0;2,234623562081474;0,0;1,0;0,0;1,0;0,0;0,30853881086414664;1,182694266968697;0,13707852186823305;0,0;0,0
172;;;;;;;;;;;;;;;;
173;;;;;;;;;;;;;;;;
174;;;;;;;;;;;;;;;;
175;0,6030755025324657;0,0;1,0;0,0;0,0;0,4073636482627436;0,0;0,0;0,0;1,0;1,0;1,4104631353789558;0,5913471334843485;0,9412725168285336;0,0;0,0
176;;;;;;;;;;;;;;;;
177;;;;;;;;;;;;;;;;
178;;;;;;;;;;;;;;;;
179;;;;;;;;;;;;;;;;
180;;;;;;;;;;;;;;;;
181;;;;;;;;;;;;;;;;
182;;;;;;;;;;;;;;;;
183;;;;;;;;;;;;;;;;
184;;;;;;;;;;;;;;;;
185;;;;;;;;;;;;;;;;
186;;;;;;;;;;;;;;;;
187;;;;;;;;;;;;;;;;
188;0,0;1,0;1,0;0,0;0,0;0,39405835762814123;0,0;1,0;0,0;1,0;1,0;2,89144942752686;2,365388533937394;0,5117598149747365;0,3512164444697283;0,0
189;1,0338437186270841;1,0;0,0;1,0;0,0;0,9633030419452141;1,0;0,0;0,0;1,0;1,0;0,5157005838729308;1,182694266968697;2,58621477924733;1,4048657778789133;0,0
190;0,17230728643784737;1,0;0,0;1,0;0,0;0,0980156410082377;0,0;0,0;0,0;1,0;1,0;1,4369093191673115;0,5913471334843485;0,8590254037075936;1,4048657778789133;1,0
191;;;;;;;;;;;;;;;;
192;;;;;;;;;;;;;;;;
193;0,0;1,0;1,0;1,0;0,0;0,38141833152526894;0,0;0,0;0,0;1,0;1,0;1,719001946243103;1,7740414004530456;1,7363279436642851;0,0;0,0
194;0,6892291457513895;1,0;0,0;1,0;0,0;0,37920078308616856;0,0;0,0;1,0;1,0;1,0;6,100253060513985;0,0;0,40209699748015015;2,4585151112880985;1,0
195;;;;;;;;;;;;;;;;
196;;;;;;;;;;;;;;;;
197;;;;;;;;;;;;;;;;
198;;;;;;;;;;;;;;;;
199;;;;;;;;;;;;;;;;
200;0,43076821609461846;1,0;0,0;0,0;0,0;0,01907091657626342;0,0;0,0;0,0;0,0;1,0;0,9344318271885584;0,0;0,018277136249097714;0,0;0,0
201;0,6030755025324659;1,0;0,0;0,0;0,0;0,20689726936806738;1,0;0,0;0,0;1,0;1,0;0,03526157838447391;0,5913471334843485;0,8224711312093981;1,7560822223486419;0,0
202;;;;;;;;;;;;;;;;
203;0,17230728643784743;1,0;1,0;0,0;0,0;0,6841136934624736;0,0;1,0;1,0;1,0;1,0;1,1680397839856982;0,0;0,7767782905866538;0,7024328889394567;0,0
204;0,17230728643784743;1,0;1,0;1,0;0,0;1,4968451963927705;0,0;0,0;0,0;1,0;1,0;4,231389406136868;0,5913471334843485;2,0744549642725936;1,4048657778789133;0,0
205;0,0861536432189236;1,0;0,0;0,0;0,0;1,0143066560445233;0,0;0,0;0,0;1,0;0,0;1,873271351675176;1,182694266968697;1,8002979205361271;0,0;1,0
206;;;;;;;;;;;;;;;;
207;;;;;;;;;;;;;;;;
208;;;;;;;;;;;;;;;;
209;;;;;;;;;;;;;;;;
210;1,7230728643784736;1,0;0,0;1,0;0,0;0,11863884149187146;0,0;0,0;0,0;1,0;1,0;1,7013711570508656;0,5913471334843485;0,46606697435199235;0,7024328889394567;0,0
211;;;;;;;;;;;;;;;;
212;;;;;;;;;;;;;;;;
213;0,34461457287569475;1,0;1,0;1,0;0,0;2,4379727539469807;0,0;0,0;0,0;1,0;1,0;0,5950391352379971;0,0;1,5261408767996612;0,35121644446972833;0,0
214;;;;;;;;;;;;;;;;
215;;;;;;;;;;;;;;;;
216;;;;;;;;;;;;;;;;
217;;;;;;;;;;;;;;;;
218;;;;;;;;;;;;;;;;
219;0,25846092965677103;0,0;0,0;0,0;0,0;0,11974761571142165;0,0;0,0;0,0;1,0;1,0;0,21156947030684345;1,182694266968697;0,274157043736466;0,0;0,0
220;;;;;;;;;;;;;;;;
221;0,25846092965677103;1,0;0,0;1,0;0,0;0,11353848008194051;0,0;0,0;0,0;1,0;1,0;0,19834637841266567;1,182694266968697;1,197152424315902;1,053649333409185;0,0
222;1,895380150816321;1,0;1,0;1,0;0,0;0,018183897200623272;0,0;1,0;0,0;1,0;0,0;0,6920084757953004;1,182694266968697;0,00913856812454883;0,0;1,0
223;;;;;;;;;;;;;;;;
224;0,8615364321892367;1,0;0,0;0,0;0,0;0,02040144563972368;0,0;0,0;0,0;1,0;1,0;0,26005414058549503;0,0;0,03655427249819554;0,0;1,0
225;;;;;;;;;;;;;;;;
226;;;;;;;;;;;;;;;;
227;0,0;0,0;0,0;0,0;0,0;0,09091948600311642;0,0;0,0;0,0;1,0;1,0;3,821473557417359;0,0;0,04569284062274437;0,0;1,0
228;;;;;;;;;;;;;;;;
229;;;;;;;;;;;;;;;;
230;;;;;;;;;;;;;;;;
231;;;;;;;;;;;;;;;;
232;;;;;;;;;;;;;;;;
233;;;;;;;;;;;;;;;;
234;;;;;;;;;;;;;;;;
235;;;;;;;;;;;;;;;;
236;0,258460929656771;1,0;0,0;1,0;0,0;0,08027525349543452;0,0;0,0;0,0;1,0;0,0;1,7190019462431025;1,182694266968697;0,0;0,3512164444697283;0,0
237;;;;;;;;;;;;;;;;
238;;;;;;;;;;;;;;;;
239;;;;;;;;;;;;;;;;
240;0,08615364321892371;1,0;0,0;1,0;0,0;0,027497600644844966;0,0;0,0;0,0;0,0;1,0;0,7228623568817151;0,5913471334843485;0,10966281749458662;0,35121644446972833;0,0
241;;;;;;;;;;;;;;;;
242;0,0861536432189236;1,0;1,0;1,0;0,0;0,1073293444524594;1,0;0,0;0,0;1,0;1,0;0,16749249732625104;0,0;0,04569284062274437;0,3512164444697283;1,0
243;0,6892291457513894;1,0;0,0;1,0;0,0;1,5487358298677198;0,0;0,0;0,0;0,0;1,0;1,0842935353225724;0,0;0,6762540412166165;0,3512164444697283;0,0
244;;;;;;;;;;;;;;;;
245;;;;;;;;;;;;;;;;
246;;;;;;;;;;;;;;;;
247;;;;;;;;;;;;;;;;
248;0,6892291457513894;0,0;0,0;0,0;0,0;0,028606374864395184;0,0;0,0;0,0;1,0;1,0;1,1019243245148094;0,5913471334843485;1,2062909924404508;0,0;1,0
249;;;;;;;;;;;;;;;;
250;;;;;;;;;;;;;;;;
251;0,25846092965677103;0,0;0,0;1,0;0,0;2,5448585887116204;0,0;0,0;0,0;1,0;0,0;0,23360795679713964;0,5913471334843485;0,11880138561913522;0,35121644446972833;1,0
252;;;;;;;;;;;;;;;;
253;;;;;;;;;;;;;;;;
254;;;;;;;;;;;;;;;;
255;;;;;;;;;;;;;;;;
256;0,9476900754081605;1,0;0,0;0,0;0,0;0,18760459794789391;0,0;0,0;0,0;1,0;1,0;3,045718832958933;2,365388533937394;1,3433695143086837;0,0;0,0
257;0,43076821609461846;1,0;1,0;1,0;0,0;0,08870193756401606;0,0;0,0;0,0;1,0;0,0;2,150956281452908;1,7740414004530456;0,0548314087472932;1,053649333409185;0,0
258;0,25846092965677103;1,0;0,0;0,0;0,0;0,10777285414027946;0,0;1,0;0,0;1,0;1,0;0,4143235460175684;1,182694266968697;1,0600739024476689;0,7024328889394567;0,0
259;;;;;;;;;;;;;;;;
260;;;;;;;;;;;;;;;;
261;0,43076821609461846;1,0;1,0;0,0;0,0;2,163440257186351;0,0;0,0;0,0;1,0;0,0;0,7316777514778335;1,182694266968697;0,9412725168285335;0,35121644446972833;0,0
262;;;;;;;;;;;;;;;;
263;;;;;;;;;;;;;;;;
264;;;;;;;;;;;;;;;;
265;;;;;;;;;;;;;;;;
266;;;;;;;;;;;;;;;;
267;;;;;;;;;;;;;;;;
268;;;;;;;;;;;;;;;;
269;;;;;;;;;;;;;;;;
270;;;;;;;;;;;;;;;;
271;;;;;;;;;;;;;;;;
272;;;;;;;;;;;;;;;;
273;;;;;;;;;;;;;;;;
274;;;;;;;;;;;;;;;;
275;;;;;;;;;;;;;;;;
276;0,3446145728756947;1,0;0,0;1,0;0,0;0,040581136435537346;0,0;0,0;0,0;1,0;1,0;0,13663861623983642;0,0;0,1279399537436842;0,7024328889394567;0,0
277;;;;;;;;;;;;;;;;
278;;;;;;;;;;;;;;;;
279;;;;;;;;;;;;;;;;
280;;;;;;;;;;;;;;;;
281;;;;;;;;;;;;;;;;
282;0,0;1,0;0,0;1,0;0,0;0,5723492521318134;0,0;0,0;0,0;1,0;0,0;0,37465427033503523;0,5913471334843485;2,869510391108345;0,7024328889394567;0,0
283;;;;;;;;;;;;;;;;
284;;;;;;;;;;;;;;;;
285;;;;;;;;;;;;;;;;
286;0,0;1,0;0,0;1,0;0,0;0,4856431081629877;0,0;0,0;0,0;1,0;0,0;0,31294650816220587;0,5913471334843485;1,6540808305433454;0,7024328889394567;1,0
287;;;;;;;;;;;;;;;;
288;;;;;;;;;;;;;;;;
289;;;;;;;;;;;;;;;;
290;;;;;;;;;;;;;;;;
291;1,1199973618460077;1,0;0,0;1,0;0,0;1,3236546632990291;1,0;0,0;0,0;1,0;1,0;1,260601427244942;0,0;3,9387228616805623;1,053649333409185;1,0
292;;;;;;;;;;;;;;;;
293;;;;;;;;;;;;;;;;
294;;;;;;;;;;;;;;;;
295;0,25846092965677103;0,0;1,0;0,0;0,0;0,6543985443785283;0,0;0,0;0,0;1,0;1,0;0,1895309838165472;0,5913471334843485;0,11880138561913545;1,053649333409185;0,0
296;0,6892291457513895;1,0;0,0;0,0;0,0;0,09424580866176702;0,0;0,0;0,0;1,0;1,0;0,5201082811709901;1,182694266968697;0,06396997687184208;0,0;1,0
297;0,34461457287569475;1,0;1,0;1,0;0,0;0,01907091657626342;0,0;0,0;0,0;1,0;1,0;0,0661154594708886;2,365388533937394;1,1240438793195109;0,35121644446972833;0,0
298;1,3784582915027788;1,0;1,0;1,0;0,0;0,9003246662747627;0,0;0,0;0,0;1,0;1,0;0,11900782704759938;2,365388533937394;1,3068152418104884;0,0;1,0
299;;;;;;;;;;;;;;;;
300;0,2584609296567711;1,0;0,0;0,0;0,0;0,05898678848007066;1,0;0,0;0,0;0,0;1,0;0,24242335139325805;0,5913471334843485;0,7950554268357516;0,3512164444697283;1,0
301;;;;;;;;;;;;;;;;
302;;;;;;;;;;;;;;;;
303;0,34461457287569475;1,0;0,0;0,0;0,0;0,8925632467379113;0,0;0,0;0,0;1,0;1,0;3,23524981677548;0,5913471334843485;0,42037413372924803;1,053649333409185;1,0
304;0,8615364321892367;1,0;0,0;1,0;0,0;0,31156555569360633;0,0;0,0;0,0;1,0;1,0;0,43636203250786454;0,0;0,822471131209398;1,053649333409185;0,0
305;1,0338437186270841;0,0;0,0;0,0;0,0;1,2429359001157747;1,0;0,0;0,0;1,0;1,0;1,2121167569662905;0,0;3,0614203217238707;0,0;0,0
306;0,25846092965677103;1,0;0,0;1,0;0,0;0,1212998996187919;0,0;0,0;0,0;1,0;1,0;0,18953098381654726;0,0;1,6266651261696987;0,3512164444697283;1,0
307;;;;;;;;;;;;;;;;
308;;;;;;;;;;;;;;;;
309;;;;;;;;;;;;;;;;
310;;;;;;;;;;;;;;;;
311;;;;;;;;;;;;;;;;
312;0,25846092965677103;0,0;0,0;1,0;0,0;0,6186960145090119;0,0;1,0;0,0;1,0;1,0;1,3223091894177712;0,0;0,977826789326729;1,4048657778789133;1,0
313;0,6030755025324659;1,0;1,0;1,0;0,0;0,3714393635493171;0,0;0,0;0,0;1,0;1,0;0,26005414058549503;0,5913471334843485;2,2663648948881194;1,4048657778789133;1,0
314;;;;;;;;;;;;;;;;
315;;;;;;;;;;;;;;;;
316;;;;;;;;;;;;;;;;
317;;;;;;;;;;;;;;;;
318;;;;;;;;;;;;;;;;
319;;;;;;;;;;;;;;;;
320;1,3784582915027788;1,0;1,0;1,0;0,0;0,0636436402021815;0,0;1,0;1,0;1,0;1,0;6,078214574023689;1,182694266968697;2,074454964272593;0,35121644446972833;0,0
321;;;;;;;;;;;;;;;;
322;;;;;;;;;;;;;;;;
323;;;;;;;;;;;;;;;;
324;;;;;;;;;;;;;;;;
325;;;;;;;;;;;;;;;;
326;;;;;;;;;;;;;;;;
327;;;;;;;;;;;;;;;;
328;;;;;;;;;;;;;;;;
329;0,8615364321892367;1,0;0,0;0,0;0,0;0,07805770505633408;0,0;0,0;0,0;1,0;1,0;0,11460012974954019;0,0;1,4256166274296236;3,512164444697283;1,0
330;;;;;;;;;;;;;;;;
331;0,5169218593135421;0,0;0,0;1,0;0,0;0,0898107117835662;0,0;0,0;0,0;1,0;1,0;1,3928323461867191;0,0;0,7493625862130072;0,0;0,0
332;;;;;;;;;;;;;;;;
333;;;;;;;;;;;;;;;;
334;;;;;;;;;;;;;;;;
335;;;;;;;;;;;;;;;;
336;;;;;;;;;;;;;;;;
337;0,4307682160946184;1,0;0,0;0,0;0,0;1,9898062144047897;0,0;0,0;0,0;1,0;0,0;0,9123933406982623;1,7740414004530456;1,5901108536715032;2,8097315557578266;0,0
338;;;;;;;;;;;;;;;;
339;0,0;1,0;0,0;0,0;0,0;0,4333089650002183;0,0;0,0;0,0;1,0;1,0;1,0490319569380986;1,182694266968697;0,027415704373646488;0,7024328889394567;1,0
340;;;;;;;;;;;;;;;;
341;;;;;;;;;;;;;;;;
342;;;;;;;;;;;;;;;;
343;;;;;;;;;;;;;;;;
344;;;;;;;;;;;;;;;;
345;;;;;;;;;;;;;;;;
346;;;;;;;;;;;;;;;;
347;;;;;;;;;;;;;;;;
348;;;;;;;;;;;;;;;;
349;;;;;;;;;;;;;;;;
