;age;job;marital;education;default;balance;housing;loan;contact;day_of_week;month;duration;campaign;pdays;previous;poutcome
36;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
37;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
38;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
39;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
40;15,0;0,0;0,0;0,0;0,0;9619,0;0,0;0,0;0,0;1,0;0,0;51,0;2,0;166,0;1,0;1,0
41;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
42;13,0;1,0;0,0;1,0;0,0;2250,0;0,0;0,0;0,0;1,0;0,0;186,0;1,0;0,0;4,0;0,0
43;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
44;14,0;0,0;1,0;0,0;0,0;1134,0;0,0;0,0;0,0;0,0;0,0;602,0;1,0;55,0;1,0;1,0
45;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
46;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
47;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
48;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
49;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
50;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
51;13,0;1,0;1,0;1,0;0,0;5125,0;0,0;0,0;0,0;1,0;0,0;682,0;1,0;15,0;4,0;1,0
52;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
53;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
54;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
55;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
56;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
57;11,0;1,0;0,0;0,0;0,0;8074,0;1,0;0,0;0,0;1,0;1,0;447,0;0,0;171,0;0,0;0,0
58;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
59;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
60;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
61;20,0;1,0;0,0;1,0;0,0;411,0;0,0;0,0;0,0;1,0;1,0;107,0;3,0;10,0;1,0;0,0
62;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
63;1,0;1,0;0,0;1,0;0,0;5604,0;1,0;0,0;1,0;0,0;1,0;151,0;1,0;51,0;1,0;1,0
64;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
65;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
66;17,0;1,0;1,0;1,0;0,0;685,0;0,0;0,0;0,0;0,0;0,0;415,0;0,0;19,0;3,0;0,0
67;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
68;24,0;1,0;0,0;1,0;0,0;2945,0;0,0;0,0;0,0;1,0;1,0;159,0;2,0;24,0;2,0;1,0
69;10,0;1,0;0,0;1,0;0,0;97,0;0,0;0,0;0,0;1,0;1,0;51,0;0,0;26,0;2,0;1,0
70;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
71;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
72;10,0;1,0;0,0;1,0;0,0;4182,0;0,0;1,0;0,0;1,0;1,0;327,0;0,0;5,0;1,0;1,0
73;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
74;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
75;3,0;1,0;0,0;1,0;0,0;455,0;1,0;0,0;1,0;1,0;1,0;60,0;0,0;140,0;2,0;0,0
76;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
77;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
78;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
79;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
80;4,0;0,0;0,0;0,0;0,0;580,9999999999999;0,0;0,0;0,0;1,0;1,0;38,0;1,0;198,0;1,0;0,0
81;12,0;1,0;1,0;0,0;0,0;1483,0;0,0;0,0;1,0;1,0;1,0;274,0;2,0;85,0;0,0;1,0
82;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
83;2,0;0,0;0,0;0,0;0,0;1939,0;0,0;0,0;0,0;1,0;0,0;521,0;0,0;10,0;1,0;1,0
84;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
85;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
86;9,0;1,0;0,0;0,0;0,0;7161,0;0,0;0,0;0,0;1,0;1,0;59,0;3,0;97,0;6,0;0,0
87;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
88;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
89;7,0;0,0;1,0;0,0;0,0;837,0;0,0;0,0;0,0;1,0;0,0;591,0;1,0;1,0;1,0;1,0
90;4,0;1,0;0,0;1,0;0,0;5029,0;0,0;0,0;0,0;1,0;1,0;436,0;1,0;42,0;0,0;0,0
91;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
92;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
93;13,0;1,0;0,0;1,0;0,0;4341,0;0,0;0,0;0,0;1,0;0,0;292,0;5,0;10,0;7,0;0,0
94;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
95;8,0;1,0;0,0;0,0;0,0;3051,0;0,0;0,0;0,0;1,0;1,0;609,0;1,0;145,0;4,0;1,0
96;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
97;3,0;1,0;0,0;1,0;0,0;9298,0;0,0;0,0;1,0;1,0;1,0;439,0;3,0;7,0;1,0;0,0
98;20,0;1,0;1,0;1,0;0,0;3321,0;0,0;0,0;1,0;1,0;1,0;71,0;2,0;89,00000000000001;5,0;1,0
99;10,0;0,0;0,0;0,0;0,0;3055,0;0,0;0,0;0,0;1,0;1,0;45,0;1,0;8,000000000000014;1,0;0,0
100;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
101;2,0;0,0;0,0;0,0;0,0;215,0;0,0;0,0;0,0;1,0;0,0;779,0;8,0;5,0;5,0;1,0
102;10,0;1,0;1,0;0,0;0,0;2587,0;0,0;0,0;0,0;1,0;1,0;17,0;1,0;242,0;7,0;1,0
103;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
104;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
105;1,0;1,0;0,0;1,0;0,0;3423,0;0,0;1,0;0,0;1,0;1,0;209,0;1,0;65,0;0,0;1,0
106;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
107;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
108;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
109;13,0;1,0;0,0;0,0;0,0;5766,0;0,0;0,0;0,0;1,0;1,0;1384,0;1,0;74,99999999999999;1,0;0,0
110;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
111;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
112;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
113;8,0;0,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;857,0;1,0;143,0;5,0;0,0
114;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
115;3,0;0,0;0,0;0,0;0,0;50,0;0,0;0,0;0,0;1,0;1,0;50,0;1,0;149,0;2,0;0,0
116;4,0;1,0;0,0;0,0;0,0;1663,0;0,0;0,0;0,0;1,0;0,0;75,0;1,0;77,0;0,0;0,0
117;11,0;1,0;1,0;1,0;0,0;866,0;0,0;0,0;1,0;1,0;1,0;612,0;3,0;81,0;13,0;0,0
118;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
119;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
120;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
121;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
122;2,0;1,0;1,0;1,0;0,0;76,0;0,0;0,0;0,0;0,0;1,0;90,0;1,0;11,000000000000014;3,0;0,0
123;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
124;0,0;1,0;0,0;1,0;0,0;7550,0;0,0;1,0;0,0;1,0;1,0;237,0;0,0;6,0;0,0;0,0
125;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
126;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
127;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
128;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
129;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
130;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
131;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
132;8,0;1,0;0,0;0,0;0,0;39,0;0,0;0,0;0,0;1,0;0,0;219,0;1,0;48,0;1,0;0,0
133;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
134;3,0;0,0;0,0;0,0;0,0;342,0;0,0;0,0;0,0;1,0;1,0;376,0;0,0;155,0;1,0;1,0
135;3,0;0,0;0,0;0,0;0,0;2621,0;0,0;1,0;0,0;1,0;0,0;167,0;1,0;14,0;0,0;0,0
136;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
137;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
138;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
139;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
140;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
141;6,0;1,0;1,0;1,0;0,0;375,0;0,0;0,0;0,0;1,0;0,0;238,0;1,0;7,0;3,0;0,0
142;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
143;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
144;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
145;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
146;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
147;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
148;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
149;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
150;2,0;1,0;1,0;1,0;0,0;128,0;1,0;0,0;0,0;1,0;1,0;46,0;1,0;29,0;1,0;0,0
151;10,0;1,0;1,0;1,0;0,0;212,0;0,0;0,0;0,0;1,0;1,0;434,0;2,0;63,0;2,0;0,0
152;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
153;31,0;1,0;0,0;1,0;0,0;2667,0;0,0;0,0;1,0;1,0;1,0;93,0;0,0;21,0;0,0;1,0
154;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
155;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
156;10,0;1,0;0,0;0,0;0,0;766,0;0,0;0,0;0,0;1,0;1,0;19,0;1,0;147,0;6,0;0,0
157;5,0;0,0;0,0;1,0;0,0;4924,0;0,0;0,0;1,0;1,0;0,0;533,0;0,0;89,00000000000001;1,0;1,0
158;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
159;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
160;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
161;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
162;6,0;1,0;0,0;0,0;0,0;131,0000000000001;0,0;0,0;0,0;0,0;1,0;112,0;0,0;220,0;0,0;0,0
163;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
164;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
165;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
166;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
167;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
168;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
169;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
170;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
171;2,0;1,0;0,0;0,0;0,0;10077,0;0,0;1,0;0,0;1,0;0,0;70,0;2,0;15,0;0,0;0,0
172;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
173;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
174;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
175;7,0;0,0;1,0;0,0;0,0;1837,0;0,0;0,0;0,0;1,0;1,0;320,0;1,0;103,0;0,0;0,0
176;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
177;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
178;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
179;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
180;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
181;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
182;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
183;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
184;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
185;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
186;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
187;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
188;0,0;1,0;1,0;0,0;0,0;1777,0;0,0;1,0;0,0;1,0;1,0;656,0;4,0;55,999999999999986;1,0;0,0
189;12,0;1,0;0,0;1,0;0,0;4344,0;1,0;0,0;0,0;1,0;1,0;117,0;2,0;283,0;4,0;0,0
190;2,0;1,0;0,0;1,0;0,0;442,0;0,0;0,0;0,0;1,0;1,0;326,0;1,0;94,0;4,0;1,0
191;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
192;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
193;0,0;1,0;1,0;1,0;0,0;1720,0;0,0;0,0;0,0;1,0;1,0;390,0;3,0;190,0;0,0;0,0
194;8,0;1,0;0,0;1,0;0,0;1710,0;0,0;0,0;1,0;1,0;1,0;1384,0;0,0;43,999999999999986;7,0;1,0
195;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
196;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
197;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
198;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
199;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
200;5,0;1,0;0,0;0,0;0,0;86,0;0,0;0,0;0,0;0,0;1,0;212,0;0,0;2,0;0,0;0,0
201;7,0;1,0;0,0;0,0;0,0;933,0;1,0;0,0;0,0;1,0;1,0;8,0;1,0;90,0;5,0;0,0
202;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
203;2,0;1,0;1,0;0,0;0,0;3085,0;0,0;1,0;1,0;1,0;1,0;265,0;0,0;85,0;2,0;0,0
204;2,0;1,0;1,0;1,0;0,0;6750,0;0,0;0,0;0,0;1,0;1,0;960,0;1,0;227,0;4,0;0,0
205;1,0;1,0;0,0;0,0;0,0;4574,0;0,0;0,0;0,0;1,0;0,0;425,0;2,0;197,0;0,0;1,0
206;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
207;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
208;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
209;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
210;20,0;1,0;0,0;1,0;0,0;535,0;0,0;0,0;0,0;1,0;1,0;386,0;1,0;51,0;2,0;0,0
211;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
212;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
213;4,0;1,0;1,0;1,0;0,0;10994,0;0,0;0,0;0,0;1,0;1,0;135,0;0,0;167,0;1,0;0,0
214;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
215;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
216;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
217;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
218;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
219;3,0;0,0;0,0;0,0;0,0;540,0;0,0;0,0;0,0;1,0;1,0;48,0;2,0;30,0;0,0;0,0
220;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
221;3,0;1,0;0,0;1,0;0,0;512,0;0,0;0,0;0,0;1,0;1,0;45,0;2,0;131,0;3,0;0,0
222;22,0;1,0;1,0;1,0;0,0;82,0;0,0;1,0;0,0;1,0;0,0;157,0;2,0;1,0;0,0;1,0
223;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
224;10,0;1,0;0,0;0,0;0,0;92,0;0,0;0,0;0,0;1,0;1,0;59,0;0,0;4,0;0,0;1,0
225;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
226;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
227;0,0;0,0;0,0;0,0;0,0;410,0;0,0;0,0;0,0;1,0;1,0;867,0;0,0;5,0;0,0;1,0
228;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
229;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
230;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
231;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
232;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
233;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
234;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
235;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
236;3,0;1,0;0,0;1,0;0,0;362,0;0,0;0,0;0,0;1,0;0,0;390,0;2,0;0,0;1,0;0,0
237;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
238;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
239;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
240;1,0;1,0;0,0;1,0;0,0;124,0;0,0;0,0;0,0;0,0;1,0;164,0;1,0;12,000000000000014;1,0;0,0
241;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
242;1,0;1,0;1,0;1,0;0,0;484,0;1,0;0,0;0,0;1,0;1,0;38,0;0,0;5,0;1,0;1,0
243;8,0;1,0;0,0;1,0;0,0;6984,0;0,0;0,0;0,0;0,0;1,0;246,0;0,0;74,0;1,0;0,0
244;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
245;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
246;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
247;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
248;8,0;0,0;0,0;0,0;0,0;129,0;0,0;0,0;0,0;1,0;1,0;250,0;1,0;132,0;0,0;1,0
249;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
250;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
251;3,0;0,0;0,0;1,0;0,0;11476,0;0,0;0,0;0,0;1,0;0,0;53,0;1,0;13,0;1,0;1,0
252;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
253;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
254;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
255;;1,0;1,0;1,0;1,0;;1,0;1,0;1,0;1,0;1,0;;;;;1,0
256;11,0;1,0;0,0;0,0;0,0;846,0;0,0;0,0;0,0;1,0;1,0;691,0;4,0;147,0;0,0;0,0
