;age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country
31;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
32;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
33;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
34;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
35;2,0;1,0;20814,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15023,999999999998;0,0;5,0;0,0
36;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
37;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
38;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
39;7,0;0,0;1873,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0
40;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
41;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
42;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
43;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
44;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
45;13,0;1,0;12573,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
46;11,0;0,0;132837,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;10,0;1,0
47;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
48;6,0;1,0;137096,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;5,0;0,0
49;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
50;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
51;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
52;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
53;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
54;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
55;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
56;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
57;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
58;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
59;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
60;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
61;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
62;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
63;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
64;4,0;1,0;391744,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;97170,0;0,0;20,0;0,0
65;3,0;0,0;193835,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
66;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
67;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
68;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
69;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
70;5,0;0,0;3434,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;5,0;0,0
71;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
72;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
73;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
74;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
75;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
76;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
77;17,0;0,0;188891,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;10,0;0,0
78;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
79;12,0;0,0;79966,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0
80;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
81;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
82;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
83;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
84;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
85;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
86;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
87;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
88;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
89;19,0;0,0;125766,0;1,0;1,0;1,0;0,0;1,0;0,0;0,0;15023,999999999998;0,0;0,0;0,0
90;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
91;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
92;13,0;1,0;17008,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;7298,0;0,0;20,0;0,0
93;22,0;0,0;28515,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
94;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
95;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
96;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
97;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
98;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
99;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
100;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
101;8,0;0,0;22489,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;20,0;1,0
102;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
103;9,0;0,0;67424,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;7298,0;0,0;0,0;0,0
104;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
105;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
106;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
107;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
108;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
109;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
110;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
111;11,0;1,0;264057,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;15023,999999999998;0,0;0,0;1,0
112;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
113;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
114;26,0;0,0;274713,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4064,0;0,0;25,0;1,0
115;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
116;3,0;0,0;21999,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
117;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
118;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
119;3,0;0,0;93155,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,0;0,0
120;6,0;0,0;66262,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;0,0
121;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
122;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
123;2,0;1,0;10757,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;7430,0;0,0;5,0;0,0
124;6,0;0,0;14108,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
125;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
126;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
127;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
128;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
129;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
130;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
131;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
132;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
133;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
134;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
135;7,0;0,0;39099,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;3103,0;1485,0;0,0;0,0
136;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
137;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
138;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
139;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
140;5,0;0,0;8503,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5178,0;0,0;0,0;0,0
141;2,0;0,0;29732,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;0,0
142;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
143;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
144;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
145;7,0;1,0;105083,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;10,0;0,0
146;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
147;6,0;1,0;197611,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0
148;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
149;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
150;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
151;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
152;5,0;1,0;51113,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;6,0;0,0
153;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
154;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
155;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
156;12,0;0,0;54223,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
157;7,0;1,0;314617,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;15023,999999999998;0,0;10,0;0,0
158;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
159;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
160;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
161;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
162;11,0;0,0;53524,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,0;0,0
163;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
164;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
165;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
166;11,0;0,0;57185,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
167;7,0;0,0;12022,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;10,0;0,0
168;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
169;7,0;0,0;120628,00000000001;1,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;20,0;0,0
170;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
171;15,0;1,0;145044,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;10,0;0,0
172;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
173;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
174;33,0;0,0;329813,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
175;3,0;0,0;103216,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
176;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
177;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
178;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
179;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
180;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
181;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
182;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
183;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
184;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
185;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
186;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
187;10,0;1,0;278035,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;5178,0;0,0;5,0;0,0
188;6,0;1,0;64791,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
189;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
190;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
191;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
192;4,0;0,0;17169,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;10,0;0,0
193;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
194;22,0;1,0;71100,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;15023,999999999998;0,0;25,0;1,0
195;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
196;9,0;1,0;80266,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
197;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
198;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
199;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
200;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
201;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
202;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
203;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
204;5,0;0,0;27153,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;3942,0;0,0;18,999999999999996;0,0
205;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
206;12,0;0,0;85245,0;1,0;1,0;0,0;1,0;1,0;0,0;1,0;0,0;0,0;2,0;0,0
207;6,0;0,0;178230,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;1902,0;20,0;1,0
208;15,0;0,0;193026,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;23,999999999999996;1,0
209;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
210;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
211;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
212;8,0;1,0;36177,0;1,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;10,0;0,0
213;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
214;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
215;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
216;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
217;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
218;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
219;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
220;18,0;1,0;242040,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;1902,0;20,0;0,0
221;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
222;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
223;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
224;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
225;0,0;1,0;143315,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;5,0;0,0
226;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
227;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
228;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
229;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
230;11,0;1,0;278615,0;1,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;25,0;0,0
231;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
232;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
233;10,0;1,0;91935,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;20,0;0,0
234;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
235;8,0;1,0;138800,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
236;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
237;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
238;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
239;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
240;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
241;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
242;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
243;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
244;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
245;10,0;1,0;143822,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;24,0;1,0
246;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
247;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
248;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
249;5,0;0,0;53913,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
250;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
251;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
252;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
253;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
254;4,0;0,0;91153,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;0,0
255;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
256;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
257;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
258;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
259;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
260;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
261;3,0;0,0;20414,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;0,0
262;10,0;1,0;210118,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;5178,0;0,0;23,999999999999996;0,0
263;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
264;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
265;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
266;27,0;0,0;62347,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;20,0;0,0
267;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
268;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
269;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
270;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
271;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
272;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
273;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
274;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
275;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
276;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
277;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
278;28,0;1,0;143012,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;5178,0;0,0;28,0;0,0
279;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
280;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
281;1,0;0,0;145604,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0;0,0
282;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
283;7,0;1,0;5328,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
284;8,0;1,0;82700,99999999999;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;10,0;0,0
285;3,0;0,0;7737,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;2,0;0,0
286;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
287;3,0;1,0;108251,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0
288;;1,0;;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;1,0
289;1,0;1,0;17474,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
290;5,0;0,0;63104,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;20,0;1,0
