;age;job;marital;education;default;balance;housing;loan;contact;day_of_week;month;duration;campaign;pdays;previous;poutcome;y;predict;euclidean;euclidean_medio;hamming;hamming_medio;cobertura_pct;erro_pct
78;37,0;management;single;tertiary;no;2163,0;no;no;cellular;25,0;jan;183,4586910082126;1,0;238,47861805462222;1,0;failure;yes;ok;0,3360368013381958;0,2447399513540907;2,0;3,796;100,0;0,0
79;45,0;blue-collar;married;secondary;no;17,0;yes;no;cellular;16,0;may;184,36703296860412;1,0;122,34273781257971;14,0;failure;yes;ok;0,772041916847229;0,2447399513540907;5,0;3,796;100,0;0,0
80;35,94320387173063;technician;married;secondary;no;245,5013087383761;yes;no;cellular;3,0;feb;223,0;2,0;272,0;1,0;failure;yes;ok;0,30294719338417053;0,2447399513540907;4,0;3,796;100,0;0,0
81;67,0;retired;married;primary;no;1430,0;no;no;cellular;11,0;jan;499,0;2,0;91,0;3,0;failure;no;ok;2,9802322387695312e-08;0,2447399513540907;1,0;3,796;100,0;0,0
82;44,0;management;married;tertiary;no;38,0;yes;no;telephone;16,0;apr;201,0;2,0;375,677521112012;8,0;other;yes;ok;0,40107181668281555;0,2447399513540907;2,0;3,796;100,0;0,0
83;49,81364842406844;blue-collar;married;secondary;no;2032,5425763525193;yes;no;cellular;11,0;may;289,87096863136406;1,0;342,0;3,0;other;yes;ok;0,1573013812303543;0,2447399513540907;7,0;3,796;100,0;0,0
84;34,0;management;divorced;tertiary;no;214,37918246228992;no;no;cellular;5,0;feb;151,2726921995023;3,9215279862455326;179,1728353855272;2,9180352277476587;failure;yes;ok;0,2390291541814804;0,2447399513540907;7,0;3,796;100,0;0,0
85;41,0;blue-collar;married;secondary;no;1522,0;yes;yes;cellular;20,0;apr;377,0;1,0;377,3749030654385;2,0;failure;yes;ok;0,3204566538333893;0,2447399513540907;2,0;3,796;100,0;0,0
86;41,0;admin.;married;secondary;no;3126,0;yes;no;cellular;29,0;jun;222,0;1,0;91,0;7,0;failure;no;ok;2,9802322387695312e-08;0,2447399513540907;1,0;3,796;100,0;0,0
87;29,98651571719015;admin.;single;tertiary;no;13,63490884738485;yes;no;cellular;15,0;feb;68,0;4,0;184,80694598642035;1,9842532661867038;success;yes;ok;0,013326779007911682;0,2447399513540907;4,0;3,796;100,0;0,0
88;53,0;management;married;tertiary;no;1624,0;no;no;cellular;30,0;apr;284,0;3,0;83,99999965061264;3,0;success;no;ok;0,0;0,2447399513540907;2,0;3,796;100,0;0,0
89;82,0;retired;divorced;primary;no;928,0;no;no;telephone;23,0;sep;217,0;2,0;188,0;2,9999999999825184;other;yes;ok;0,0;0,2447399513540907;1,0;3,796;100,0;0,0
90;45,0;technician;married;secondary;no;274,1882075601129;no;no;cellular;5,0;feb;617,0;3,990459032819275;251,0;2,0;failure;yes;ok;0,12980040907859802;0,2447399513540907;2,0;3,796;100,0;0,0
91;33,0;management;single;tertiary;no;417,0;yes;no;cellular;4,0;may;170,0;2,0;87,0;1,0;failure;yes;ok;0,0;0,2447399513540907;1,0;3,796;100,0;0,0
92;45,0;management;married;tertiary;no;96,0;yes;no;cellular;20,0;nov;199,09758683078314;1,0;93,47099628425379;1,0;failure;yes;ok;0,33597394824028015;0,2447399513540907;3,0;3,796;100,0;0,0
93;47,99999992737854;unemployed;married;secondary;no;926,0;no;no;cellular;12,0;aug;504,0;2,0;178,0;10,0;success;no;ok;2,9802322387695312e-08;0,2447399513540907;3,0;3,796;100,0;0,0
94;32,079911973510576;admin.;single;secondary;no;8625,999999999998;no;no;cellular;25,0;may;211,08981900664742;1,0;120,48172077224014;1,0;failure;yes;ok;0,2821815311908722;0,2447399513540907;4,0;3,796;100,0;0,0
95;39,0;management;married;tertiary;no;66,9897762128719;yes;no;cellular;13,0;may;788,0;2,0;331,0;6,0;other;yes;ok;0,019211364910006523;0,2447399513540907;3,0;3,796;100,0;0,0
96;47,0;blue-collar;single;primary;no;159,0;yes;no;cellular;18,0;mar;213,82467295112176;6,0;416,08581858783765;13,0;other;yes;ok;1,177712321281433;0,2447399513540907;3,0;3,796;100,0;0,0
97;49,0;management;married;tertiary;no;1,0;no;no;telephone;13,0;aug;640,0;2,0;101,00000000000001;4,0;success;no;ok;0,0;0,2447399513540907;1,0;3,796;100,0;0,0
98;35,0;entrepreneur;married;secondary;no;2971,0;no;no;cellular;7,0;aug;158,0;2,0;95,00000000000001;6,0;success;yes;ok;0,0;0,2447399513540907;1,0;3,796;100,0;0,0
99;60,0;management;married;tertiary;no;3401,0;no;no;cellular;2,0;feb;121,0;1,0;95,00000000000001;2,0;success;yes;ok;0,0;0,2447399513540907;1,0;3,796;100,0;0,0
100;33,0;services;single;secondary;no;358,0;yes;no;cellular;7,0;may;314,0416220235472;1,0;371,26314432281345;3,0;failure;yes;ok;0,15521442890167236;0,2447399513540907;3,0;3,796;100,0;0,0
101;25,85975570718856;blue-collar;single;secondary;no;200,53240188932182;yes;no;cellular;10,0;jun;213,8607975382769;9,0;434,1794712629937;8,0;other;yes;ok;1,3078550100326538;0,2447399513540907;7,0;3,796;100,0;0,0
102;31,0;self-employed;married;tertiary;no;2666,0;no;no;telephone;8,0;jul;411,0;2,0;148,0;9,0;other;no;ok;2,384185791015625e-07;0,2447399513540907;1,0;3,796;100,0;0,0
103;36,0;entrepreneur;single;secondary;no;598,9890754555479;yes;no;cellular;11,0;may;629,0;1,0;173,0;1,0;failure;no;ok;0,06870472431182861;0,2447399513540907;3,0;3,796;100,0;0,0
104;38,04439859079087;services;single;secondary;no;544,1053746945395;yes;no;cellular;15,0;may;159,55811455361305;1,0;376,7047310930967;2,0;failure;yes;ok;0,4996798634529114;0,2447399513540907;5,0;3,796;100,0;0,0
105;53,0;blue-collar;married;primary;no;306,0;no;no;cellular;28,0;jul;388,0;3,0;181,0;1,0;success;no;ok;0,0;0,2447399513540907;1,0;3,796;100,0;0,0
106;29,76637099108975;student;single;secondary;no;3184,3024371353263;no;no;cellular;2,0;aug;231,39818223425266;3,0;181,1548625900702;1,0;failure;yes;ok;0,07090821117162704;0,2447399513540907;4,0;3,796;100,0;0,0
107;32,0;blue-collar;married;secondary;no;112,0;yes;no;cellular;23,0;apr;311,0;1,0;310,70062967173055;1,0;other;yes;ok;0,41775333881378174;0,2447399513540907;3,0;3,796;100,0;0,0
108;37,0;management;married;tertiary;no;57,0;no;no;cellular;30,0;apr;92,84826460409556;2,0;85,38872586890378;1,0;success;yes;ok;0,022108936682343483;0,2447399513540907;5,0;3,796;100,0;0,0
109;40,0;services;divorced;secondary;no;5766,0;yes;yes;cellular;16,0;may;197,19363700998503;1,8816304304506704;87,46929563402207;1,0;failure;yes;ok;1,0451903343200684;0,2447399513540907;7,0;3,796;100,0;0,0
110;30,0;student;single;secondary;no;533,326590640027;no;no;cellular;13,0;jul;97,03612555968294;2,0;210,0;22,0;success;yes;ok;0,017146797850728035;0,2447399513540907;2,0;3,796;100,0;0,0
111;41,0;entrepreneur;married;tertiary;no;92,07140628314619;yes;no;cellular;8,0;may;196,0;1,9958694421971563;172,0;2,0;other;yes;ok;0,020155439153313637;0,2447399513540907;4,0;3,796;100,0;0,0
112;32,0;admin.;single;tertiary;no;4041,0;no;no;cellular;7,0;aug;325,0;1,0;99,00000000000001;1,9999999141737996;success;yes;ok;2,9802322387695312e-08;0,2447399513540907;2,0;3,796;100,0;0,0
113;53,0;admin.;divorced;tertiary;no;0,0;yes;yes;cellular;12,0;jan;171,0;1,0;64,0;6,0;other;yes;ok;0,0;0,2447399513540907;1,0;3,796;100,0;0,0
114;57,0;retired;divorced;primary;no;104,14220756677923;no;no;telephone;9,0;dec;148,57904633587685;3,0;182,00948906765473;2,0;failure;yes;ok;0,17469826340675354;0,2447399513540907;5,0;3,796;100,0;0,0
115;36,0;management;single;tertiary;no;181,0;yes;no;cellular;13,0;may;159,0;2,0;278,0;4,0;failure;yes;ok;0,0;0,2447399513540907;1,0;3,796;100,0;0,0
116;39,082966083964905;blue-collar;single;secondary;no;2235,0;yes;no;cellular;20,0;apr;438,80294154980174;1,8756372993413855;177,6830292518701;2,0;failure;yes;ok;0,35317060351371765;0,2447399513540907;6,0;3,796;100,0;0,0
117;39,0;management;married;tertiary;no;481,0;no;no;cellular;7,0;dec;929,0;5,0;189,0;1,0;other;no;ok;6,664001972467304e-08;0,2447399513540907;2,0;3,796;100,0;0,0
118;59,0;management;married;tertiary;no;138,0;yes;yes;cellular;15,0;nov;222,5162703077656;2,0;180,52537845234895;5,0;failure;yes;ok;0,35842978954315186;0,2447399513540907;5,0;3,796;100,0;0,0
119;37,0;management;married;tertiary;no;539,0;no;no;cellular;18,0;jan;540,0;1,999999996236581;115,0;2,999999998179586;failure;yes;ok;1,862645149230957e-09;0,2447399513540907;2,0;3,796;100,0;0,0
120;36,0;technician;single;secondary;no;236,75585436303254;no;no;cellular;9,0;jul;136,5796342322829;9,0;374,9998352674597;4,0;other;yes;ok;0,19556498527526855;0,2447399513540907;3,0;3,796;100,0;0,0
121;30,0;management;married;tertiary;no;8089,0;yes;no;cellular;18,0;mar;232,0;2,0;294,0;2,0;failure;no;ok;0,0;0,2447399513540907;1,0;3,796;100,0;0,0
122;44,0;self-employed;divorced;tertiary;no;1070,0;yes;no;cellular;12,0;aug;144,27915220883773;2,0;98,46132390747528;2,9496383361313074;success;no;ok;0,062254197895526886;0,2447399513540907;4,0;3,796;100,0;0,0
123;49,0;blue-collar;single;secondary;no;203,79506317516598;yes;no;cellular;4,0;feb;129,4810540292819;1,0;183,93313344957716;1,0;failure;yes;ok;0,39389583468437195;0,2447399513540907;4,0;3,796;100,0;0,0
124;32,0;management;married;tertiary;no;2737,0;yes;yes;cellular;24,0;may;201,5874138191732;4,0;182,0;1,0;failure;yes;ok;0,9242951273918152;0,2447399513540907;4,0;3,796;100,0;0,0
125;34,21044864917571;technician;married;tertiary;no;230,60133181837955;yes;yes;cellular;25,0;may;139,76410475578592;2,0;21,0;3,0;failure;no;ok;0,25142836570739746;0,2447399513540907;5,0;3,796;100,0;0,0
126;34,79083679791351;admin.;married;secondary;no;306,883085369572;yes;no;cellular;9,0;apr;280,22143704178427;2,0;267,99304620992075;1,0;failure;yes;ok;0,12210624665021896;0,2447399513540907;5,0;3,796;100,0;0,0
127;40,0;housemaid;married;secondary;no;4136,0;yes;no;cellular;11,0;may;508,0;3,0;173,0;5,0;failure;yes;ok;0,0;0,2447399513540907;1,0;3,796;100,0;0,0
128;45,33990572716442;services;married;primary;no;117,45751923242187;yes;yes;cellular;15,0;apr;283,94637442613856;1,0;182,42432268197751;2,0;failure;yes;ok;0,46043670177459717;0,2447399513540907;7,0;3,796;100,0;0,0
129;46,0;entrepreneur;divorced;tertiary;no;148,0;yes;no;cellular;18,0;mar;166,65745603772925;3,0;377,9055947324464;5,0;other;yes;ok;0,669153094291687;0,2447399513540907;4,0;3,796;100,0;0,0
130;30,0;self-employed;single;tertiary;no;211,1829975006424;yes;no;cellular;5,0;may;165,89368986292402;1,0;291,5023125972703;2,1839336710714186;failure;yes;ok;0,6818372011184692;0,2447399513540907;6,0;3,796;100,0;0,0
131;42,0;services;married;secondary;no;201,56507730750354;yes;no;telephone;14,0;nov;215,95537963434836;2,0;190,79669332159312;2,0;failure;yes;ok;0,5385690331459045;0,2447399513540907;6,0;3,796;100,0;0,0
