;Attribute1;Attribute2;Attribute3;Attribute4;Attribute5;Attribute6;Attribute7;Attribute8;Attribute9;Attribute10;Attribute11;Attribute12;Attribute13;Attribute14;Attribute15;Attribute16;Attribute17;Attribute18;Attribute19;Attribute20;class;predict;euclidean;euclidean_medio;hamming;hamming_medio;cobertura_pct;erro_pct
66;A11;8,561528966420045;A34;A42;1370,6738077660025;A61;A71;4,0;A93;A101;4,0;A124;34,13835588908506;A143;A153;3,0;A174;1,0;A192;A201;0;ok;0,30153802037239075;0,382277766764164;3,0;1,39;100,0;0,0
67;A12;24,0;A32;A42;4092,4301025349278;A61;A75;3,0;A91;A101;4,0;A124;51,0;A143;A153;1,0;A173;1,0;A191;A201;0;ok;0,5564318299293518;0,382277766764164;2,0;1,39;100,0;0,0
68;A14;18,0;A32;A43;596,7501811000561;A61;A72;3,0;A94;A101;4,0;A121;39,0;A143;A152;1,0;A173;1,0;A192;A201;0;ok;0,25751975178718567;0,382277766764164;1,0;1,39;100,0;0,0
69;A14;36,0;A33;A49;7980,0;A65;A72;4,0;A93;A101;4,0;A123;19,360958321291974;A143;A151;2,0;A173;1,0;A192;A201;1;ok;0,657665491104126;0,382277766764164;1,0;1,39;100,0;0,0
70;A12;18,0;A32;A42;668,814662460692;A65;A72;4,0;A92;A101;3,0;A121;25,391134115411095;A143;A151;1,0;A173;1,0;A191;A201;1;ok;0,3940320611000061;0,382277766764164;2,0;1,39;100,0;0,0
71;A11;31,5748870312051;A34;A41;10623,0;A61;A75;3,0;A93;A101;4,0;A124;38,0;A143;A153;3,0;A174;2,0;A192;A201;0;ok;0,12827587127685547;0,382277766764164;1,0;1,39;100,0;0,0
72;A12;18,0;A34;A40;608,5835017403833;A61;A75;4,0;A93;A101;4,0;A123;36,0;A141;A152;1,0;A173;2,0;A192;A201;1;ok;0,08094173669815063;0,382277766764164;1,0;1,39;100,0;0,0
73;A14;12,0;A34;A49;603,0438906820536;A65;A75;4,0;A93;A101;4,0;A124;57,0;A143;A151;1,0;A172;1,0;A191;A201;0;ok;0,19424739480018616;0,382277766764164;1,0;1,39;100,0;0,0
74;A11;48,0;A30;A42;18424,0;A61;A73;0,9999999999999998;A92;A101;2,0;A122;32,0;A141;A152;1,0;A174;1,0;A192;A202;1;ok;0,48602139949798584;0,382277766764164;2,0;1,39;100,0;0,0
75;A11;8,763899197180294;A34;A40;4111,77402414404;A61;A73;0,9999999999999998;A93;A101;3,0;A121;37,0;A143;A151;3,0;A173;2,0;A191;A201;0;ok;0,25900113582611084;0,382277766764164;2,0;1,39;100,0;0,0
76;A12;24,0;A31;A42;3069,0;A62;A75;4,0;A93;A101;4,0;A124;30,0;A143;A153;1,0;A173;1,0;A191;A201;0;ok;0,4839116930961609;0,382277766764164;1,0;1,39;100,0;0,0
77;A14;15,0;A31;A43;4063,1738712142933;A61;A75;4,0;A92;A101;2,0;A123;54,0;A141;A151;1,0;A174;1,0;A192;A201;0;ok;0,528728187084198;0,382277766764164;2,0;1,39;100,0;0,0
78;A12;48,0;A32;A410;9960,0;A62;A72;0,9999999999999998;A92;A101;2,0;A123;26,0;A143;A152;1,0;A173;1,0;A192;A201;1;ok;0,370641827583313;0,382277766764164;2,0;1,39;100,0;0,0
79;A11;24,0;A34;A42;4736,0;A61;A72;2,0;A92;A101;4,0;A123;25,0;A141;A152;1,0;A172;1,0;A191;A201;1;ok;0,430417537689209;0,382277766764164;1,0;1,39;100,0;0,0
80;A12;36,0;A32;A41;15889,765231529322;A61;A75;4,0;A93;A101;2,0;A124;57,0;A143;A153;1,0;A174;1,0;A192;A201;1;ok;0,49902477860450745;0,382277766764164;2,0;1,39;100,0;0,0
81;A14;6,0;A34;A40;432,5774012813522;A64;A73;2,0;A92;A101;2,0;A121;41,0;A141;A152;2,0;A172;1,0;A191;A201;0;ok;0,053657352924346924;0,382277766764164;1,0;1,39;100,0;0,0
82;A11;18,0;A31;A40;586,4775063891452;A61;A74;4,0;A93;A101;4,0;A124;32,0;A143;A153;2,0;A172;2,0;A191;A201;1;ok;0,2514282464981079;0,382277766764164;1,0;1,39;100,0;0,0
83;A12;12,0;A32;A40;557,6808139197901;A61;A75;4,0;A93;A101;4,0;A123;41,0;A141;A152;1,0;A172;2,0;A191;A201;1;ok;0,09707701206207275;0,382277766764164;1,0;1,39;100,0;0,0
84;A12;15,0;A32;A43;601,4975707531898;A61;A75;4,0;A93;A101;3,0;A123;37,0;A143;A152;1,0;A173;2,0;A191;A201;1;ok;0,05892539024353027;0,382277766764164;1,0;1,39;100,0;0,0
85;A12;24,0;A34;A49;606,6807331388595;A61;A75;4,0;A91;A101;4,0;A121;31,0;A143;A152;2,0;A173;1,0;A192;A201;1;ok;0,3903777599334717;0,382277766764164;1,0;1,39;100,0;0,0
86;A12;36,0;A33;A41;2862,0;A62;A75;4,0;A93;A101;3,0;A124;30,0;A143;A153;1,0;A173;1,0;A191;A201;0;ok;0,18348240852355957;0,382277766764164;1,0;1,39;100,0;0,0
87;A14;24,0;A34;A43;605,5189443404911;A61;A75;4,0;A94;A102;3,0;A121;46,0;A143;A152;2,0;A173;1,0;A191;A201;0;ok;0,5893878936767578;0,382277766764164;1,0;1,39;100,0;0,0
88;A14;4,0;A32;A42;589,9400874966896;A61;A72;0,9999999999999998;A92;A101;3,0;A121;23,0;A143;A151;1,0;A172;2,0;A191;A201;0;ok;0,0032503604888916016;0,382277766764164;1,0;1,39;100,0;0,0
89;A11;12,0;A34;A41;2121,0;A61;A73;4,0;A93;A101;2,0;A122;30,0;A143;A152;2,0;A173;1,0;A191;A201;0;ok;0,18411314487457275;0,382277766764164;1,0;1,39;100,0;0,0
90;A12;9,492992356912948;A33;A40;6761,0;A61;A73;0,9999999999999998;A93;A101;3,0;A124;45,0;A142;A152;2,0;A174;2,0;A192;A201;0;ok;1,8354758024215698;0,382277766764164;5,0;1,39;100,0;0,0
91;A11;24,0;A32;A410;6872,0;A61;A72;2,0;A91;A101;1,0;A122;55,0;A141;A152;1,0;A173;1,0;A192;A201;1;ok;0,5828977823257446;0,382277766764164;2,0;1,39;100,0;0,0
92;A11;12,0;A32;A42;605,7155507361886;A65;A75;2,0;A91;A101;4,0;A122;49,0;A143;A152;1,0;A172;1,0;A192;A201;0;ok;0,19287443161010742;0,382277766764164;1,0;1,39;100,0;0,0
93;A11;18,0;A34;A43;794,1556258541564;A61;A74;4,0;A94;A101;1,0;A122;32,0;A143;A152;2,0;A174;1,0;A192;A201;0;ok;0,3191171884536743;0,382277766764164;1,0;1,39;100,0;0,0
94;A11;12,0;A34;A40;1526,0;A61;A75;4,0;A93;A101;4,0;A124;66,0;A143;A153;2,0;A174;1,0;A191;A201;0;ok;0,19362086057662964;0,382277766764164;1,0;1,39;100,0;0,0
95;A11;8,967116294855071;A31;A43;2647,0;A63;A73;2,0;A93;A101;3,0;A121;44,0;A143;A151;1,0;A173;2,0;A191;A201;0;ok;0,5410735011100769;0,382277766764164;2,0;1,39;100,0;0,0
96;A12;24,0;A32;A43;2764,7271041244176;A62;A72;3,0;A94;A101;2,0;A123;22,0;A143;A151;1,0;A173;1,0;A192;A201;1;ok;0,09618175029754639;0,382277766764164;1,0;1,39;100,0;0,0
97;A14;48,0;A31;A49;3609,0;A61;A73;0,9999999999999998;A92;A101;1,0;A121;25,493194293506;A142;A152;1,0;A173;1,0;A191;A201;0;ok;0,12972491979599;0,382277766764164;1,0;1,39;100,0;0,0
98;A14;4,0;A34;A40;441,33212012436934;A61;A74;2,0;A93;A101;1,0;A121;42,0;A143;A152;3,0;A172;2,0;A191;A201;0;ok;0,2979053258895874;0,382277766764164;1,0;1,39;100,0;0,0
99;A14;15,0;A32;A43;609,5032990559162;A65;A75;4,0;A93;A101;2,0;A123;35,0;A143;A152;1,0;A173;1,0;A191;A201;0;ok;0,4024793207645416;0,382277766764164;1,0;1,39;100,0;0,0
100;A14;12,0;A32;A40;612,1231430992075;A65;A75;4,0;A93;A101;3,0;A123;50,0;A143;A152;1,0;A173;1,0;A192;A201;0;ok;0,5224975943565369;0,382277766764164;1,0;1,39;100,0;0,0
101;A14;24,0;A32;A41;5433,0;A65;A71;2,0;A92;A101;4,0;A122;19,048674236358718;A143;A151;1,0;A174;1,0;A192;A201;0;ok;0,5984582304954529;0,382277766764164;1,0;1,39;100,0;0,0
102;A11;18,0;A32;A42;533,5508079292636;A61;A71;4,0;A92;A101;2,0;A123;33,0;A143;A152;1,0;A173;1,0;A191;A201;1;ok;0,17558348178863525;0,382277766764164;1,0;1,39;100,0;0,0
103;A14;36,0;A32;A40;611,0091853309;A63;A75;4,0;A93;A101;4,0;A122;36,0;A143;A152;1,0;A173;1,0;A191;A201;0;ok;0,08757603168487549;0,382277766764164;1,0;1,39;100,0;0,0
104;A14;9,0;A32;A49;608,4776175690135;A61;A74;3,0;A92;A101;2,0;A123;27,0;A143;A152;2,0;A173;1,0;A191;A201;0;ok;0,24701988697052002;0,382277766764164;1,0;1,39;100,0;0,0
105;A14;18,0;A33;A42;1808,0;A61;A74;4,0;A92;A101;1,0;A121;19,491224431612387;A143;A152;1,0;A173;1,0;A191;A201;1;ok;0,2159872055053711;0,382277766764164;1,0;1,39;100,0;0,0
106;A11;36,0;A34;A410;2783,5435366019356;A61;A73;3,0;A94;A101;2,0;A122;46,0;A143;A152;2,0;A173;1,0;A192;A201;0;ok;0,23521006107330322;0,382277766764164;2,0;1,39;100,0;0,0
107;A11;20,0;A32;A42;610,9695297975659;A65;A74;4,0;A93;A101;4,0;A123;39,0;A143;A152;1,0;A173;1,0;A192;A201;0;ok;0,47052448987960815;0,382277766764164;1,0;1,39;100,0;0,0
108;A13;15,0;A32;A43;2327,0;A61;A72;2,0;A92;A101;3,0;A121;19,132748849961647;A143;A152;1,0;A172;1,0;A191;A201;1;ok;0,5051273107528687;0,382277766764164;1,0;1,39;100,0;0,0
109;A14;24,0;A32;A43;607,2252630562657;A63;A74;4,0;A92;A101;1,0;A123;28,0;A143;A152;1,0;A173;1,0;A191;A201;0;ok;0,22593402862548828;0,382277766764164;1,0;1,39;100,0;0,0
110;A14;36,0;A31;A46;1819,0;A61;A73;4,0;A93;A101;4,0;A124;37,0;A142;A153;1,0;A173;1,0;A192;A201;1;ok;0,48597604036331177;0,382277766764164;1,0;1,39;100,0;0,0
111;A12;8,5243471597591;A33;A49;1334,9422563127694;A62;A75;0,9999999999999998;A91;A101;2,0;A123;31,0;A141;A152;2,0;A173;2,0;A191;A201;0;ok;0,20832473039627075;0,382277766764164;2,0;1,39;100,0;0,0
112;A14;36,0;A32;A43;595,681078347648;A65;A75;2,0;A92;A101;4,0;A121;45,0;A143;A152;1,0;A172;1,0;A192;A201;0;ok;0,9519986510276794;0,382277766764164;1,0;1,39;100,0;0,0
113;A12;32,81040484119097;A33;A43;4302,375161159561;A65;A75;4,0;A93;A101;4,0;A122;49,0;A142;A152;2,0;A172;1,0;A191;A201;0;ok;0,7567889094352722;0,382277766764164;4,0;1,39;100,0;0,0
114;A12;7,0;A32;A43;605,3273868271554;A61;A73;2,0;A93;A103;2,0;A121;35,0;A143;A152;1,0;A173;1,0;A191;A201;0;ok;0,5791580677032471;0,382277766764164;1,0;1,39;100,0;0,0
115;A14;18,0;A32;A43;612,1419855714053;A61;A73;4,0;A93;A101;2,0;A124;32,0;A143;A153;1,0;A174;1,0;A192;A201;0;ok;0,26240071654319763;0,382277766764164;1,0;1,39;100,0;0,0
116;A12;45,0;A32;A43;3031,0;A62;A73;4,0;A93;A103;4,0;A122;19,441461373897752;A143;A151;1,0;A173;1,0;A191;A201;1;ok;0,1341787576675415;0,382277766764164;1,0;1,39;100,0;0,0
117;A12;48,0;A32;A41;10297,0;A61;A74;4,0;A93;A101;4,0;A123;39,0;A142;A153;3,0;A173;2,0;A192;A201;1;ok;0,7150498628616333;0,382277766764164;2,0;1,39;100,0;0,0
118;A12;7,0;A32;A43;600,1172758333382;A61;A72;0,9999999999999998;A92;A103;1,0;A121;45,0;A143;A152;1,0;A173;1,0;A191;A201;0;ok;0,5080987215042114;0,382277766764164;1,0;1,39;100,0;0,0
119;A14;36,0;A31;A46;9055,0;A65;A73;2,6370229342072338;A93;A101;4,0;A124;35,0;A142;A153;1,0;A172;2,0;A192;A201;0;ok;1,1164792776107788;0,382277766764164;3,0;1,39;100,0;0,0
120;A12;18,0;A32;A46;603,3016494081448;A65;A73;4,0;A93;A101;4,0;A124;61,0;A143;A153;1,0;A173;1,0;A191;A201;0;ok;0,18682441115379333;0,382277766764164;1,0;1,39;100,0;0,0
