;age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;income;predict;euclidean;euclidean_medio;hamming;hamming_medio;cobertura_pct;erro_pct
40;31,0;Self-emp-inc;203488,0;Bachelors;13,0;Married-civ-spouse;Exec-managerial;Husband;White;Male;0,0;0,0;50,0;United-States;<=50K;ok;0,0;0,4422306084856194;1,0;2,966;100,0;0,0
41;52,88922169833908;Private;208445,03162726224;9th;5,0;Married-spouse-absent;Machine-op-inspct;Unmarried;Black;Male;0,0;0,0;75,0;Haiti;>50K;ok;0,061413638293743134;0,4422306084856194;4,0;2,966;100,0;0,0
42;19,0;Private;105289,0;10th;6,0;Never-married;Other-service;Other-relative;Black;Female;7329,393319001239;0,0;20,0;United-States;>50K;ok;1,2928603887557983;0,4422306084856194;1,0;2,966;100,0;0,0
43;32,0;Private;207668,0;HS-grad;9,0;Married-civ-spouse;Craft-repair;Husband;White;Male;0,0;0,0;50,0;United-States;>50K;ok;0,0;0,4422306084856194;1,0;2,966;100,0;0,0
44;20,0;Private;273147,0;HS-grad;9,0;Never-married;Machine-op-inspct;Own-child;Black;Male;7522,521195210129;0,0;40,0;United-States;>50K;ok;1,3269269466400146;0,4422306084856194;1,0;2,966;100,0;0,0
45;64,0;;140237,0;Preschool;1,0;Married-civ-spouse;;Husband;White;Male;0,0;0,0;38,98099324714332;United-States;>50K;ok;0,07839760184288025;0,4422306084856194;1,0;2,966;100,0;0,0
46;21,0;Private;221157,0;HS-grad;9,0;Never-married;Other-service;Own-child;Black;Female;7592,688107584644;0,0;30,0;United-States;>50K;ok;1,3562644720077515;0,4422306084856194;2,0;2,966;100,0;0,0
47;33,0;;190027,0;HS-grad;9,0;Never-married;;Unmarried;Black;Female;7437,857201668097;0,0;20,0;United-States;>50K;ok;1,3119927644729614;0,4422306084856194;1,0;2,966;100,0;0,0
48;49,0;Federal-gov;311671,0;Some-college;10,0;Married-civ-spouse;Exec-managerial;Husband;White;Male;0,0;0,0;40,0;United-States;<=50K;ok;0,0;0,4422306084856194;1,0;2,966;100,0;0,0
49;30,0;Self-emp-not-inc;144026,25843101242;Some-college;10,0;Divorced;Exec-managerial;Not-in-family;White;Male;5647,105505474045;0,0;35,0;United-States;>50K;ok;1,0359866619110107;0,4422306084856194;4,0;2,966;100,0;0,0
50;61,83046100696063;Private;159171,07158764178;Bachelors;13,0;Divorced;Other-service;Not-in-family;White;Female;0,0;0,0;8,118068682827534;United-States;>50K;ok;0,4055155813694;0,4422306084856194;5,0;2,966;100,0;0,0
51;67,0;Self-emp-not-inc;210428,62221112614;HS-grad;9,0;Widowed;Farming-fishing;Not-in-family;White;Male;0,0;0,0;65,0;Trinadad&Tobago;>50K;ok;0,6370164752006531;0,4422306084856194;5,0;2,966;100,0;0,0
52;30,21245186730681;Private;310483,0;Bachelors;13,0;Divorced;Prof-specialty;Not-in-family;White;Male;0,0;0,0;50,0;United-States;>50K;ok;0,2557113468647003;0,4422306084856194;2,0;2,966;100,0;0,0
53;42,96848851467249;Private;260761,0;HS-grad;9,0;Married-civ-spouse;Craft-repair;Husband;White;Male;0,0;0,0;41,086854965043536;United-States;<=50K;ok;0,11707764863967896;0,4422306084856194;2,0;2,966;100,0;0,0
54;27,0;Private;181667,0;HS-grad;9,0;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;5181,006335522548;0,0;46,0;Canada;>50K;ok;0,029635250568389893;0,4422306084856194;1,0;2,966;100,0;0,0
55;32,06994381972484;Private;114865,0;HS-grad;9,0;Separated;Craft-repair;Not-in-family;White;Male;5213,868311107312;0,0;45,0;United-States;>50K;ok;1,0040245056152344;0,4422306084856194;2,0;2,966;100,0;0,0
56;31,072750334462114;Private;267161,0;Some-college;10,0;Married-civ-spouse;Tech-support;Wife;Black;Female;0,0;0,0;45,0;United-States;>50K;ok;0,09248816967010498;0,4422306084856194;3,0;2,966;100,0;0,0
57;36,99999999279135;Private;126708,0;HS-grad;9,0;Married-civ-spouse;Adm-clerical;Wife;White;Female;0,0;0,0;60,0;United-States;>50K;ok;0,0;0,4422306084856194;1,0;2,966;100,0;0,0
58;31,57161065286559;Local-gov;102653,70057179856;HS-grad;9,0;Separated;Machine-op-inspct;Unmarried;White;Male;5529,549919267557;0,0;40,0;United-States;<=50K;ok;1,1913820505142212;0,4422306084856194;4,0;2,966;100,0;0,0
59;31,013085280770788;Self-emp-not-inc;33363,0;HS-grad;9,0;Married-civ-spouse;Farming-fishing;Husband;White;Male;0,0;0,0;70,0;United-States;<=50K;ok;0,23991625010967255;0,4422306084856194;2,0;2,966;100,0;0,0
60;57,21002736256153;Private;377407,712042307;HS-grad;10,0;Widowed;Armed-Forces;Not-in-family;White;Female;0,0;0,0;40,0;United-States;>50K;ok;0,5660384893417358;0,4422306084856194;5,0;2,966;100,0;0,0
61;35,0;Private;183898,0;HS-grad;9,0;Divorced;Craft-repair;Unmarried;White;Male;5289,024450963526;0,0;40,0;United-States;>50K;ok;0,5177204608917236;0,4422306084856194;1,0;2,966;100,0;0,0
62;21,0;Private;202214,0;Assoc-acdm;12,0;Never-married;Adm-clerical;Not-in-family;White;Female;7454,245321996055;0,0;10,0;United-States;>50K;ok;1,3148834705352783;0,4422306084856194;1,0;2,966;100,0;0,0
63;31,0;Private;140985,4459842364;HS-grad;9,0;Never-married;Other-service;Not-in-family;White;Male;0,0;0,0;42,0;United-States;>50K;ok;0,5734838843345642;0,4422306084856194;4,0;2,966;100,0;0,0
64;67,78700346594488;State-gov;360121,54095828754;Bachelors;14,0;Married-spouse-absent;Tech-support;Husband;White;Male;99999,0;0,0;71,06345100083152;;<=50K;ok;2,111589193344116;0,4422306084856194;9,0;2,966;100,0;0,0
65;62,53552812492819;Private;213635,98967167403;9th;4,0;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0,0;0,0;40,0;United-States;>50K;ok;0,3589620590209961;0,4422306084856194;3,0;2,966;100,0;0,0
66;49,0;Local-gov;46537,0;Doctorate;8,0;Divorced;Armed-Forces;Not-in-family;White;Female;-1509,6947085740678;0,0;7,382750332427598;United-States;>50K;ok;0,6358342170715332;0,4422306084856194;7,0;2,966;100,0;0,0
67;73,0;Private;104143,19641288935;10th;6,0;Widowed;Prof-specialty;Husband;White;Female;5221,381379567541;0,0;4,276406619986588;United-States;>50K;ok;1,1968227624893188;0,4422306084856194;5,0;2,966;100,0;0,0
68;27,0;;330132,0;HS-grad;9,0;Never-married;;Not-in-family;White;Female;7809,610103030661;0,0;25,0;United-States;>50K;ok;1,3775677680969238;0,4422306084856194;1,0;2,966;100,0;0,0
69;28,0;Private;275116,0;10th;6,0;Married-civ-spouse;Transport-moving;Husband;White;Male;5572,207177213939;0,0;40,0;United-States;>50K;ok;0,9829034805297852;0,4422306084856194;1,0;2,966;100,0;0,0
70;30,0;Private;112358,0;Bachelors;13,0;Married-civ-spouse;Other-service;Husband;White;Male;0,0;0,0;60,0;United-States;<=50K;ok;1,4901161193847656e-08;0,4422306084856194;3,0;2,966;100,0;0,0
71;46,0;Self-emp-not-inc;165754,0;Doctorate;16,0;Never-married;Prof-specialty;Not-in-family;White;Female;0,0;0,0;45,0;United-States;>50K;ok;0,0;0,4422306084856194;1,0;2,966;100,0;0,0
72;51,0;Without-pay;135831,67583295278;Assoc-acdm;12,0;Married-civ-spouse;Sales;Husband;White;Male;0,0;0,0;45,0;United-States;>50K;ok;0,10832494497299194;0,4422306084856194;2,0;2,966;100,0;0,0
73;42,97010239950334;Local-gov;99469,90182069896;Bachelors;13,0;Divorced;Prof-specialty;Own-child;White;Female;0,0;0,0;39,0;United-States;>50K;ok;0,013486012816429138;0,4422306084856194;2,0;2,966;100,0;0,0
74;27,131752310718078;Private;293726,0;HS-grad;9,0;Never-married;Sales;Not-in-family;White;Male;5547,982244174695;0,0;60,0;United-States;>50K;ok;1,134374737739563;0,4422306084856194;4,0;2,966;100,0;0,0
75;70,0;;158642,0;HS-grad;9,0;Widowed;;Not-in-family;White;Female;7474,900830715168;0,0;20,0;United-States;>50K;ok;0,7962673902511597;0,4422306084856194;2,0;2,966;100,0;0,0
76;23,0;Private;240070,139311182;Some-college;10,0;Never-married;Other-service;Not-in-family;White;Female;5319,733440449564;0,0;43,208173787562224;United-States;>50K;ok;1,07920241355896;0,4422306084856194;6,0;2,966;100,0;0,0
77;42,0;Private;69019,0;Some-college;10,0;Married-civ-spouse;Craft-repair;Husband;Black;Male;0,0;0,0;39,99999995245293;United-States;<=50K;ok;7,450580596923828e-09;0,4422306084856194;2,0;2,966;100,0;0,0
78;21,0;Private;197050,0;Some-college;10,0;Never-married;Other-service;Own-child;White;Female;7306,190805114975;0,0;38,04077200660671;United-States;>50K;ok;1,313762903213501;0,4422306084856194;3,0;2,966;100,0;0,0
79;51,0;Private;305673,0;Assoc-voc;11,0;Married-civ-spouse;Craft-repair;Husband;White;Male;0,0;0,0;39,99999991130768;Canada;<=50K;ok;7,450580596923828e-09;0,4422306084856194;3,0;2,966;100,0;0,0
80;46,0;Private;171228,0;HS-grad;9,0;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;5224,0507925020775;0,0;35,0;Guatemala;>50K;ok;0,3198111057281494;0,4422306084856194;1,0;2,966;100,0;0,0
81;36,0;Local-gov;404661,0;Some-college;10,0;Married-civ-spouse;Prof-specialty;Husband;Black;Male;0,0;0,0;40,0;United-States;<=50K;ok;1,1920928955078125e-07;0,4422306084856194;1,0;2,966;100,0;0,0
82;20,0;Private;176321,0;12th;8,0;Never-married;Adm-clerical;Own-child;White;Female;7676,694499178072;0,0;40,0;Mexico;>50K;ok;1,3541221618652344;0,4422306084856194;1,0;2,966;100,0;0,0
83;37,0;Private;61375,04257356662;Prof-school;15,0;Never-married;Prof-specialty;Not-in-family;Asian-Pac-Islander;Female;0,0;0,0;55,0;United-States;<=50K;ok;0,09247590601444244;0,4422306084856194;3,0;2,966;100,0;0,0
84;17,0;Private;198146,0;11th;7,0;Never-married;Sales;Own-child;White;Female;7664,29824587884;0,0;15,000000000000004;United-States;>50K;ok;1,351935625076294;0,4422306084856194;1,0;2,966;100,0;0,0
85;30,888889158814123;Private;109684,4698169968;Bachelors;13,0;Never-married;Prof-specialty;Own-child;White;Female;0,0;0,0;39,79439416696546;United-States;>50K;ok;0,9054154753684998;0,4422306084856194;4,0;2,966;100,0;0,0
86;42,8837076764914;Federal-gov;316120,0;Prof-school;15,0;Divorced;Prof-specialty;Unmarried;White;Male;0,0;0,0;41,13734944713445;United-States;<=50K;ok;0,12458402663469315;0,4422306084856194;2,0;2,966;100,0;0,0
87;31,038391487605427;Private;64280,42779247658;Assoc-voc;11,0;Married-civ-spouse;Adm-clerical;Husband;White;Male;0,0;0,0;40,0;United-States;>50K;ok;0,17879806458950043;0,4422306084856194;2,0;2,966;100,0;0,0
88;44,0;Private;193206,65918490404;HS-grad;9,0;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0,0;0,0;40,0;United-States;>50K;ok;0,02366698533296585;0,4422306084856194;2,0;2,966;100,0;0,0
89;41,05551176314808;;89167,75987596782;9th;4,0;Divorced;;Not-in-family;White;Female;0,0;0,0;40,0;United-States;>50K;ok;0,4229419529438019;0,4422306084856194;4,0;2,966;100,0;0,0
90;31,10393026248445;Private;221405,64986019954;HS-grad;9,0;Married-civ-spouse;Adm-clerical;Husband;White;Male;0,0;0,0;41,04512043945283;United-States;>50K;ok;0,44622156023979187;0,4422306084856194;3,0;2,966;100,0;0,0
91;31,47100151171681;Self-emp-not-inc;331861,0;Bachelors;13,0;Never-married;Sales;Not-in-family;White;Male;0,0;0,0;60,0;United-States;<=50K;ok;0,4387344419956207;0,4422306084856194;4,0;2,966;100,0;0,0
92;53,0;Private;184599,82327250828;Bachelors;13,0;Married-civ-spouse;Adm-clerical;Husband;White;Male;6740,643948696598;0,0;38,93598140422249;Vietnam;<=50K;ok;0,3218894898891449;0,4422306084856194;6,0;2,966;100,0;0,0
93;36,0;Private;61555,296500699464;HS-grad;9,0;Married-civ-spouse;Exec-managerial;Husband;White;Male;0,0;0,0;41,15343832506994;United-States;>50K;ok;0,14779633283615112;0,4422306084856194;2,0;2,966;100,0;0,0
94;59,951720712226894;Private;268927,0507752596;HS-grad;9,0;Married-civ-spouse;Craft-repair;Husband;White;Male;0,0;0,0;40,0;United-States;>50K;ok;0,09627620875835419;0,4422306084856194;2,0;2,966;100,0;0,0
95;43,0;Self-emp-not-inc;396758,0;Bachelors;13,0;Married-civ-spouse;Prof-specialty;Wife;White;Female;0,0;1887,0000000000002;70,0;United-States;<=50K;ok;5,960464477539063e-08;0,4422306084856194;3,0;2,966;100,0;0,0
96;33,0;Private;358655,0;Bachelors;14,0;Never-married;Adm-clerical;Own-child;White;Female;5545,904235024323;0,0;10,0;United-States;>50K;ok;1,0858523845672607;0,4422306084856194;3,0;2,966;100,0;0,0
97;36,745541768569126;Private;193096,35139435626;Some-college;10,0;Married-civ-spouse;Other-service;Wife;White;Female;0,0;0,0;40,0;United-States;>50K;ok;0,06558717042207718;0,4422306084856194;3,0;2,966;100,0;0,0
98;30,12601428829118;Private;221565,4592079246;HS-grad;9,0;Never-married;Transport-moving;Unmarried;White;Male;5214,198201020149;0,0;50,0;United-States;>50K;ok;1,081828236579895;0,4422306084856194;4,0;2,966;100,0;0,0
99;31,025147744658216;Private;175323,0;Assoc-voc;11,0;Married-civ-spouse;Exec-managerial;Wife;White;Female;0,0;0,0;52,0;United-States;>50K;ok;0,08144134283065796;0,4422306084856194;1,0;2,966;100,0;0,0
100;77,0;;169950,60646103806;Some-college;10,0;Married-civ-spouse;;Husband;White;Male;0,0;0,0;6,0;United-States;>50K;ok;0,04890762269496918;0,4422306084856194;1,0;2,966;100,0;0,0
101;42,0;Private;173704,0;Masters;14,0;Married-civ-spouse;Prof-specialty;Husband;White;Male;0,0;0,0;40,0;United-States;>50K;ok;0,0;0,4422306084856194;1,0;2,966;100,0;0,0
102;31,0;Private;255004,0;Bachelors;13,0;Never-married;Exec-managerial;Not-in-family;White;Male;0,0;1741,0;39,0423761125372;United-States;>50K;ok;0,09846314042806625;0,4422306084856194;4,0;2,966;100,0;0,0
103;48,0;Private;258439,5892908316;Assoc-acdm;12,0;Married-civ-spouse;Exec-managerial;Husband;White;Male;5031,348901645799;0,0;55,0;Vietnam;<=50K;ok;0,5426313281059265;0,4422306084856194;6,0;2,966;100,0;0,0
104;47,0;Self-emp-not-inc;116348,47766558886;HS-grad;9,0;Never-married;Other-service;Not-in-family;White;Female;0,0;1876,0;48,0;United-States;>50K;ok;0,010057116858661175;0,4422306084856194;5,0;2,966;100,0;0,0
105;20,0;;308924,0;Some-college;10,0;Never-married;;Own-child;White;Male;7352,572420809375;0,0;25,0;United-States;>50K;ok;1,2969491481781006;0,4422306084856194;1,0;2,966;100,0;0,0
106;19,0;Private;291181,0;Preschool;9,0;Never-married;Sales;Other-relative;White;Female;7539,137913607651;0,0;28,0;Mexico;>50K;ok;1,4092546701431274;0,4422306084856194;3,0;2,966;100,0;0,0
107;43,99999993642537;State-gov;167265,0;Masters;14,0;Married-civ-spouse;Prof-specialty;Husband;White;Male;0,0;0,0;60,0;United-States;<=50K;ok;0,0;0,4422306084856194;2,0;2,966;100,0;0,0
108;45,71541518467338;Self-emp-inc;328216,0;Prof-school;15,0;Married-civ-spouse;Prof-specialty;Husband;White;Male;359,1090732677694;1845,8997297995522;45,0;United-States;<=50K;ok;0,18733295798301697;0,4422306084856194;8,0;2,966;100,0;0,0
109;30,75497083628927;Private;101286,35822226891;Assoc-voc;11,0;Never-married;Prof-specialty;Husband;White;Female;0,0;1876,0;39,491355731134405;Canada;>50K;ok;0,8437358140945435;0,4422306084856194;5,0;2,966;100,0;0,0
110;32,11390191075897;Private;653574,0;HS-grad;9,0;Never-married;Craft-repair;Own-child;White;Male;5356,716628002824;0,0;40,0;El-Salvador;>50K;ok;1,1735707521438599;0,4422306084856194;3,0;2,966;100,0;0,0
111;34,12855852956789;Private;186498,55265823644;Some-college;10,0;Never-married;Sales;Not-in-family;Other;Male;0,0;0,0;42,73218948797295;India;>50K;ok;0,6137485504150391;0,4422306084856194;5,0;2,966;100,0;0,0
112;31,134281057151174;Private;376416,0;Bachelors;13,0;Never-married;Adm-clerical;Husband;White;Male;0,0;0,0;40,0;United-States;>50K;ok;0,7223273515701294;0,4422306084856194;2,0;2,966;100,0;0,0
113;36,66161476409299;Private;112239,38601675887;Assoc-voc;11,0;Never-married;Adm-clerical;Not-in-family;White;Female;0,0;0,0;45,0810139414406;United-States;>50K;ok;0,6363407969474792;0,4422306084856194;5,0;2,966;100,0;0,0
114;36,0;Private;357619,0;Bachelors;13,0;Married-civ-spouse;Exec-managerial;Wife;White;Female;0,0;0,0;60,0;Germany;>50K;ok;0,0;0,4422306084856194;2,0;2,966;100,0;0,0
115;32,009720720618745;Private;270398,0194003502;Masters;14,0;Never-married;Other-service;Not-in-family;White;Female;5579,058323277399;0,0;10,0;United-States;>50K;ok;1,2707322835922241;0,4422306084856194;4,0;2,966;100,0;0,0
116;40,17130036965062;Private;155492,12850746495;HS-grad;9,0;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0,0;0,0;41,42448242705523;United-States;>50K;ok;0,23617331683635712;0,4422306084856194;3,0;2,966;100,0;0,0
117;45,0;Private;327886,0;Prof-school;15,0;Never-married;Prof-specialty;Not-in-family;White;Male;0,0;0,0;40,0;United-States;<=50K;ok;0,0;0,4422306084856194;1,0;2,966;100,0;0,0
118;49,991173414481786;Private;175036,24481405682;Bachelors;13,0;Married-civ-spouse;Craft-repair;Husband;White;Male;141,97371186061105;1887,0000000000002;39,82443762841229;United-States;<=50K;ok;0,031671106815338135;0,4422306084856194;8,0;2,966;100,0;0,0
119;47,0;Private;205730,0;HS-grad;9,0;Married-civ-spouse;Craft-repair;Husband;White;Male;0,0;0,0;56,0;United-States;<=50K;ok;0,0;0,4422306084856194;2,0;2,966;100,0;0,0
120;45,0;Private;266860,0;Bachelors;13,0;Married-civ-spouse;Exec-managerial;Husband;White;Male;114,19763988042496;0,0;50,0;United-States;<=50K;ok;0,021876610815525055;0,4422306084856194;4,0;2,966;100,0;0,0
121;71,0;Federal-gov;67689,56882772082;10th;6,0;Married-civ-spouse;Adm-clerical;Husband;White;Male;0,0;0,0;40,0;United-States;>50K;ok;0,33672261238098145;0,4422306084856194;1,0;2,966;100,0;0,0
